// Initial random seed:
5609063671268

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1 	  0.00 	  0.00	  0.00	  0.00     1000      100  1.00  0.40 
    2 	 -0.00 	  0.00	  0.01	  0.00     1004       93  1.00  0.40 
    3 	  0.00 	  0.00	  0.01	  0.00      954      106  1.00  0.40 
    4 	 -0.00 	  0.00	  0.02	  0.00      984       93  1.00  0.40 
    5 	 -0.00 	  0.00	  0.02	  0.00      948      106  1.00  0.40 
    6 	 -0.00 	  0.00	  0.03	  0.00      997       97  1.00  0.40 
    7 	 -0.00 	  0.00	  0.03	  0.00      993       96  1.00  0.40 
    8 	  0.00 	  0.00	  0.04	  0.00      998      101  1.00  0.40 
    9 	 -0.01 	  0.00	  0.05	  0.00      993       98  1.00  0.40 
   10 	 -0.01 	  0.00	  0.05	  0.00      990      105  1.00  0.40 
   11 	 -0.01 	 -0.01	  0.06	  0.01      972      105  1.00  0.40 
   12 	 -0.02 	 -0.01	  0.07	  0.01     1002      114  1.00  0.40 
   13 	 -0.02 	 -0.01	  0.07	  0.01      969       99  1.00  0.40 
   14 	 -0.02 	  0.00	  0.07	  0.00     1039      114  1.00  0.40 
   15 	 -0.03 	  0.00	  0.09	  0.00      996       93  1.00  0.40 
   16 	 -0.03 	  0.00	  0.10	  0.00     1058      103  1.00  0.40 
   17 	 -0.03 	  0.00	  0.12	  0.00      967       93  1.00  0.40 
   18 	 -0.04 	  0.00	  0.13	  0.00      991      106  1.00  0.40 
   19 	 -0.06 	  0.00	  0.15	  0.00     1018       84  1.00  0.40 
   20 	 -0.06 	  0.00	  0.16	  0.00     1011      117  1.00  0.40 
   21 	 -0.06 	  0.00	  0.16	  0.00      936       95  1.00  0.40 
   22 	 -0.04 	  0.00	  0.15	  0.00      987      105  1.00  0.40 
   23 	 -0.03 	  0.00	  0.15	  0.00      956       96  1.00  0.40 
   24 	 -0.03 	  0.00	  0.15	  0.00      994      105  1.00  0.40 
   25 	 -0.04 	 -0.00	  0.17	  0.01     1011      107  1.00  0.40 
   26 	 -0.05 	 -0.01	  0.18	  0.02      990       97  1.00  0.40 
   27 	 -0.05 	  0.00	  0.19	  0.00      981      104  1.00  0.40 
   28 	 -0.05 	  0.00	  0.23	  0.00      971       94  1.00  0.40 
   29 	 -0.06 	  0.00	  0.25	  0.00      962      100  1.00  0.40 
   30 	 -0.07 	  0.00	  0.26	  0.00      980      105  1.00  0.40 
   31 	 -0.09 	  0.00	  0.26	  0.00      943       99  1.00  0.40 
   32 	 -0.10 	  0.00	  0.27	  0.00      996       94  1.00  0.40 
   33 	 -0.10 	  0.00	  0.28	  0.00     1039       90  1.00  0.40 
   34 	 -0.09 	  0.01	  0.27	  0.01      999      103  1.00  0.40 
   35 	 -0.10 	  0.01	  0.29	  0.01     1007      101  1.00  0.40 
   36 	 -0.11 	  0.00	  0.27	  0.00      953      101  1.00  0.40 
   37 	 -0.13 	  0.00	  0.31	  0.00      984       82  1.00  0.40 
   38 	 -0.16 	  0.02	  0.33	  0.01      960      111  1.00  0.40 
   39 	 -0.15 	  0.02	  0.32	  0.01     1013      110  1.00  0.40 
   40 	 -0.15 	  0.02	  0.33	  0.01     1028      113  1.00  0.40 
   41 	 -0.15 	  0.02	  0.34	  0.01      957       89  1.00  0.40 
   42 	 -0.18 	  0.00	  0.35	  0.00      997      100  1.00  0.40 
   43 	 -0.19 	  0.00	  0.35	  0.00     1007      104  1.00  0.40 
   44 	 -0.19 	  0.00	  0.34	  0.00     1001      111  1.00  0.40 
   45 	 -0.20 	  0.00	  0.37	  0.00     1036      103  1.00  0.40 
   46 	 -0.20 	  0.00	  0.37	  0.00      956      101  1.00  0.40 
   47 	 -0.21 	  0.00	  0.40	  0.00     1053      103  1.00  0.40 
   48 	 -0.23 	  0.00	  0.43	  0.00      997       99  1.00  0.40 
   49 	 -0.25 	  0.00	  0.43	  0.00      989       96  1.00  0.40 
   50 	 -0.28 	  0.00	  0.48	  0.00     1027       93  1.00  0.40 
   51 	 -0.29 	  0.00	  0.47	  0.00      988       97  1.00  0.40 
   52 	 -0.30 	  0.00	  0.49	  0.00     1002       91  1.00  0.40 
   53 	 -0.28 	  0.00	  0.50	  0.00     1003       98  1.00  0.40 
   54 	 -0.31 	  0.00	  0.52	  0.00      971      100  1.00  0.40 
   55 	 -0.30 	  0.00	  0.54	  0.00      965      101  1.00  0.40 
   56 	 -0.31 	  0.01	  0.56	  0.01     1019       97  1.00  0.40 
   57 	 -0.35 	  0.00	  0.59	  0.00      995       92  1.00  0.40 
   58 	 -0.36 	  0.00	  0.58	  0.00      963      101  1.00  0.40 
   59 	 -0.37 	  0.00	  0.60	  0.00     1002       82  1.00  0.40 
   60 	 -0.41 	  0.00	  0.65	  0.00      976       90  1.00  0.40 
   61 	 -0.42 	  0.00	  0.66	  0.00     1000       98  1.00  0.40 
   62 	 -0.47 	  0.00	  0.71	  0.00      991       97  1.00  0.40 
   63 	 -0.49 	  0.00	  0.74	  0.00      978      105  1.00  0.40 
   64 	 -0.49 	 -0.01	  0.75	  0.01      981       98  1.00  0.40 
   65 	 -0.50 	  0.00	  0.75	  0.00     1028      100  1.00  0.40 
   66 	 -0.53 	  0.00	  0.78	  0.00     1018       92  1.00  0.40 
   67 	 -0.56 	  0.00	  0.82	  0.00      992       92  1.00  0.40 
   68 	 -0.53 	 -0.00	  0.81	  0.01      990       95  1.00  0.40 
   69 	 -0.57 	 -0.00	  0.81	  0.01     1003      100  1.00  0.40 
   70 	 -0.58 	 -0.00	  0.86	  0.02     1009      106  1.00  0.40 
   71 	 -0.59 	 -0.01	  0.89	  0.03     1018       90  1.00  0.40 
   72 	 -0.59 	 -0.00	  0.87	  0.02     1034      100  1.00  0.40 
   73 	 -0.64 	 -0.00	  0.92	  0.02     1015      106  1.00  0.40 
   74 	 -0.65 	 -0.00	  0.94	  0.02      981       92  1.00  0.40 
   75 	 -0.68 	 -0.00	  0.97	  0.01      997      109  1.00  0.40 
   76 	 -0.69 	  0.02	  0.97	  0.02      986      114  1.00  0.40 
   77 	 -0.66 	  0.02	  0.96	  0.02      999      103  1.00  0.40 
   78 	 -0.66 	  0.03	  0.98	  0.03      970      106  1.00  0.40 
   79 	 -0.68 	  0.02	  0.98	  0.02     1012       99  1.00  0.40 
   80 	 -0.75 	  0.01	  1.00	  0.01      989       96  1.00  0.40 
   81 	 -0.79 	  0.01	  1.02	  0.01     1012      103  1.00  0.40 
   82 	 -0.84 	  0.01	  1.06	  0.01      993       85  1.00  0.40 
   83 	 -0.85 	  0.00	  1.07	  0.00     1003      104  1.00  0.40 
   84 	 -0.90 	  0.00	  1.11	  0.00      987      108  1.00  0.40 
   85 	 -0.91 	  0.00	  1.15	  0.00     1032      107  1.00  0.40 
   86 	 -0.89 	  0.00	  1.21	  0.00      997       97  1.00  0.40 
   87 	 -0.97 	  0.00	  1.28	  0.00     1040      113  1.00  0.40 
   88 	 -0.96 	  0.00	  1.27	  0.00     1031      108  1.00  0.40 
   89 	 -0.98 	  0.00	  1.31	  0.00     1014      114  1.00  0.40 
   90 	 -0.98 	  0.00	  1.34	  0.00      998      102  1.00  0.40 
   91 	 -1.00 	 -0.00	  1.38	  0.01     1005      102  1.00  0.40 
   92 	 -1.00 	 -0.00	  1.43	  0.01     1004      104  1.00  0.40 
   93 	 -0.96 	  0.00	  1.41	  0.00     1043       90  1.00  0.40 
   94 	 -1.01 	  0.00	  1.46	  0.00      996      110  1.00  0.40 
   95 	 -1.01 	  0.00	  1.48	  0.00      969      110  1.00  0.40 
   96 	 -1.03 	  0.00	  1.45	  0.00     1028       92  1.00  0.40 
   97 	 -1.06 	  0.00	  1.48	  0.00     1009      101  1.00  0.40 
   98 	 -1.05 	  0.00	  1.46	  0.00     1007      100  1.00  0.40 
   99 	 -1.04 	  0.00	  1.43	  0.00     1005      101  1.00  0.40 
  100 	 -1.04 	  0.00	  1.42	  0.00      961      106  1.00  0.40 
  101 	 -1.09 	  0.00	  1.41	  0.00     1019       87  1.00  0.40 
  102 	 -1.12 	  0.00	  1.40	  0.00      986      113  1.00  0.40 
  103 	 -1.07 	  0.00	  1.41	  0.00     1016      107  1.00  0.40 
  104 	 -1.12 	  0.00	  1.47	  0.00      958      110  1.00  0.40 
  105 	 -1.13 	  0.00	  1.43	  0.00     1043      107  1.00  0.40 
  106 	 -1.18 	  0.00	  1.48	  0.00     1067      103  1.00  0.40 
  107 	 -1.22 	  0.00	  1.53	  0.00      993       98  1.00  0.40 
  108 	 -1.25 	  0.00	  1.56	  0.00     1005      105  1.00  0.40 
  109 	 -1.23 	  0.00	  1.53	  0.00      980       91  1.00  0.40 
  110 	 -1.27 	  0.00	  1.56	  0.00     1004       91  1.00  0.40 
  111 	 -1.33 	  0.00	  1.59	  0.00      980       99  1.00  0.40 
  112 	 -1.35 	  0.00	  1.61	  0.00     1038       91  1.00  0.40 
  113 	 -1.40 	  0.00	  1.66	  0.00      987       90  1.00  0.40 
  114 	 -1.45 	  0.00	  1.68	  0.00      967       96  1.00  0.40 
  115 	 -1.42 	  0.00	  1.67	  0.00     1072       91  1.00  0.40 
  116 	 -1.51 	  0.00	  1.74	  0.00     1009       96  1.00  0.40 
  117 	 -1.51 	  0.00	  1.70	  0.00      990       99  1.00  0.40 
  118 	 -1.53 	  0.00	  1.73	  0.00     1010       94  1.00  0.40 
  119 	 -1.51 	  0.00	  1.71	  0.00      988      101  1.00  0.40 
  120 	 -1.54 	  0.00	  1.71	  0.00     1005      109  1.00  0.40 
  121 	 -1.54 	  0.00	  1.70	  0.00     1040      109  1.00  0.40 
  122 	 -1.61 	  0.00	  1.71	  0.00      959       94  1.00  0.40 
  123 	 -1.68 	  0.00	  1.74	  0.00     1009       91  1.00  0.40 
  124 	 -1.68 	  0.00	  1.73	  0.00     1018      101  1.00  0.40 
  125 	 -1.74 	  0.00	  1.79	  0.00     1059       84  1.00  0.40 
  126 	 -1.63 	 -0.01	  1.78	  0.01     1010      108  1.00  0.40 
  127 	 -1.68 	 -0.01	  1.78	  0.01     1028       93  1.00  0.40 
  128 	 -1.70 	 -0.02	  1.79	  0.02     1014      105  1.00  0.40 
  129 	 -1.76 	 -0.01	  1.77	  0.01      983      104  1.00  0.40 
