gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00 1000  100  1.00  0.40 
    2   0.00   0.00  0.00  0.00  983   94  1.00  0.40 
    3   0.00   0.00  0.01  0.00 1005  104  1.00  0.40 
    4   0.00   0.00  0.02  0.00  979  102  1.00  0.40 
    5  -0.01   0.00  0.02  0.00  993   90  1.00  0.40 
    6  -0.00   0.00  0.02  0.00  986   95  1.00  0.40 
    7  -0.01   0.00  0.03  0.00 1010  108  1.00  0.40 
    8  -0.00   0.00  0.04  0.00  989   99  1.00  0.40 
    9  -0.01   0.00  0.04  0.00 1027   92  1.00  0.40 
   10  -0.01   0.00  0.05  0.00  986  107  1.00  0.40 
   11  -0.01   0.00  0.06  0.00 1028  101  1.00  0.40 
   12  -0.02   0.00  0.06  0.00  959   92  1.00  0.40 
   13  -0.03   0.00  0.08  0.00 1016  103  1.00  0.40 
   14  -0.02   0.00  0.08  0.00 1017  112  1.00  0.40 
   15  -0.01   0.00  0.08  0.00  996   92  1.00  0.40 
   16  -0.01   0.00  0.06  0.00  961  111  1.00  0.40 
   17  -0.00  -0.01  0.07  0.01 1019  105  1.00  0.40 
   18   0.02  -0.02  0.07  0.02 1007  102  1.00  0.40 
   19   0.03  -0.02  0.07  0.02  998   98  1.00  0.40 
   20   0.02  -0.04  0.06  0.05 1012  102  1.00  0.40 
   21   0.01  -0.03  0.06  0.04 1008  102  1.00  0.40 
   22   0.00  -0.02  0.06  0.02  984  106  1.00  0.40 
   23   0.01   0.00  0.08  0.00  998   97  1.00  0.40 
   24   0.02   0.01  0.08  0.01 1000   99  1.00  0.40 
   25   0.02   0.01  0.10  0.01 1025   90  1.00  0.40 
   26   0.02   0.00  0.11  0.00 1009  106  1.00  0.40 
   27   0.01   0.00  0.13  0.00  989  104  1.00  0.40 
   28   0.00   0.00  0.16  0.00  992   96  1.00  0.40 
   29   0.02   0.00  0.18  0.00 1008   95  1.00  0.40 
   30   0.01   0.00  0.19  0.00  996  101  1.00  0.40 
   31   0.01   0.00  0.21  0.00  989  117  1.00  0.40 
   32   0.01   0.00  0.21  0.00 1014  112  1.00  0.40 
   33  -0.00   0.00  0.24  0.00  953  100  1.00  0.40 
   34   0.01   0.00  0.22  0.00 1021   96  1.00  0.40 
   35   0.01   0.00  0.26  0.00  976   93  1.00  0.40 
   36  -0.01   0.00  0.27  0.00 1000  107  1.00  0.40 
   37  -0.01   0.00  0.27  0.00  974  112  1.00  0.40 
   38  -0.03   0.00  0.29  0.00  982  104  1.00  0.40 
   39  -0.03   0.00  0.32  0.00 1005   99  1.00  0.40 
   40  -0.03   0.00  0.33  0.00 1000  102  1.00  0.40 
   41  -0.03   0.00  0.35  0.00 1011  104  1.00  0.40 
   42  -0.03   0.00  0.33  0.00 1026   88  1.00  0.40 
   43  -0.04   0.00  0.36  0.00 1019  100  1.00  0.40 
   44  -0.03   0.00  0.39  0.00 1018  102  1.00  0.40 
   45  -0.03   0.00  0.39  0.00 1022   98  1.00  0.40 
   46  -0.02   0.00  0.40  0.00 1015   98  1.00  0.40 
   47  -0.00   0.00  0.40  0.00  967  103  1.00  0.40 
   48   0.01   0.00  0.44  0.00 1020   98  1.00  0.40 
   49  -0.01   0.00  0.47  0.00  975  105  1.00  0.40 
   50   0.01   0.00  0.49  0.00  979  104  1.00  0.40 
   51  -0.00   0.00  0.51  0.00 1036  109  1.00  0.40 
   52  -0.01   0.00  0.53  0.00 1045   92  1.00  0.40 
   53  -0.03   0.00  0.56  0.00  973   91  1.00  0.40 
   54  -0.05   0.00  0.61  0.00  990  106  1.00  0.40 
   55  -0.05  -0.01  0.64  0.01  980  103  1.00  0.40 
   56  -0.06   0.00  0.69  0.00 1025   99  1.00  0.40 
   57  -0.08   0.00  0.71  0.00 1012   93  1.00  0.40 
   58  -0.07   0.00  0.73  0.00 1006   98  1.00  0.40 
   59  -0.12   0.00  0.77  0.00  986   95  1.00  0.40 
   60  -0.12   0.00  0.81  0.00 1011  108  1.00  0.40 
   61  -0.13   0.00  0.84  0.00 1024  100  1.00  0.40 
   62  -0.09   0.00  0.83  0.00  990  102  1.00  0.40 
   63  -0.07   0.00  0.82  0.00 1025  100  1.00  0.40 
   64  -0.10   0.00  0.84  0.00 1001  107  1.00  0.40 
   65  -0.10  -0.01  0.91  0.01  984  107  1.00  0.40 
   66  -0.07  -0.01  0.97  0.01  979   96  1.00  0.40 
   67  -0.07   0.00  0.98  0.00 1016   98  1.00  0.40 
   68  -0.08   0.00  1.02  0.00 1006  102  1.00  0.40 
   69  -0.14   0.00  1.05  0.00  979  100  1.00  0.40 
   70  -0.14   0.00  1.06  0.00  983   88  1.00  0.40 
   71  -0.16   0.00  1.05  0.00 1008   95  1.00  0.40 
   72  -0.15   0.00  1.10  0.00  960   98  1.00  0.40 
   73  -0.11   0.00  1.07  0.00 1003   94  1.00  0.40 
   74  -0.05   0.00  1.10  0.00 1005  105  1.00  0.40 
   75  -0.03   0.00  1.14  0.00  998  104  1.00  0.40 
   76  -0.05   0.01  1.20  0.01 1003   98  1.00  0.40 
   77  -0.08   0.01  1.24  0.01 1023  100  1.00  0.40 
   78  -0.09   0.02  1.20  0.02 1034   98  1.00  0.40 
   79  -0.05   0.03  1.22  0.03  927   89  1.00  0.40 
   80  -0.04   0.02  1.24  0.03 1032   92  1.00  0.40 
   81  -0.06   0.04  1.30  0.05 1002   83  1.00  0.40 
   82  -0.03   0.02  1.27  0.03  960   96  1.00  0.40 
