// Initial random seed:
5592463032453

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1 	  0.00 	  0.00	  0.00	  0.00     1000      100  1.00  0.40 
    2 	  0.00 	  0.00	  0.01	  0.00     1029      100  1.00  0.40 
    3 	  0.01 	  0.00	  0.02	  0.00     1056      104  1.00  0.40 
    4 	  0.02 	  0.00	  0.03	  0.00     1012      102  1.00  0.40 
    5 	  0.01 	  0.00	  0.04	  0.00     1024      111  1.00  0.40 
    6 	  0.02 	  0.00	  0.05	  0.01     1015       96  1.00  0.40 
    7 	  0.03 	  0.00	  0.05	  0.00      972       85  1.00  0.40 
    8 	  0.04 	  0.00	  0.06	  0.00     1015       90  1.00  0.40 
    9 	  0.04 	  0.00	  0.05	  0.00      967       90  1.00  0.40 
   10 	  0.03 	  0.00	  0.06	  0.00     1020      103  1.00  0.40 
   11 	  0.03 	  0.00	  0.07	  0.00     1022      102  1.00  0.40 
   12 	  0.03 	  0.00	  0.09	  0.00      938      109  1.00  0.40 
   13 	  0.03 	  0.00	  0.10	  0.00     1027       94  1.00  0.40 
   14 	  0.04 	  0.00	  0.10	  0.00      990      110  1.00  0.40 
   15 	  0.05 	  0.02	  0.12	  0.01      936      101  1.00  0.40 
   16 	  0.05 	  0.01	  0.14	  0.01      989       93  1.00  0.40 
   17 	  0.04 	  0.01	  0.13	  0.01     1001       99  1.00  0.40 
   18 	  0.03 	  0.00	  0.13	  0.00      977       96  1.00  0.40 
   19 	  0.03 	  0.00	  0.14	  0.00      960      106  1.00  0.40 
   20 	  0.02 	  0.00	  0.15	  0.00     1024       88  1.00  0.40 
   21 	  0.00 	  0.00	  0.17	  0.00     1018       98  1.00  0.40 
   22 	 -0.00 	  0.00	  0.20	  0.00      992       89  1.00  0.40 
   23 	  0.01 	  0.00	  0.20	  0.00     1030      115  1.00  0.40 
   24 	  0.00 	  0.00	  0.21	  0.00     1021       94  1.00  0.40 
   25 	  0.02 	  0.00	  0.24	  0.00      978       94  1.00  0.40 
   26 	  0.06 	  0.00	  0.24	  0.00     1032      104  1.00  0.40 
   27 	  0.06 	  0.00	  0.26	  0.00      987      110  1.00  0.40 
   28 	  0.10 	  0.00	  0.26	  0.00      994      100  1.00  0.40 
   29 	  0.11 	  0.00	  0.28	  0.00      976       99  1.00  0.40 
   30 	  0.10 	  0.00	  0.29	  0.00      990       93  1.00  0.40 
   31 	  0.11 	  0.00	  0.31	  0.00      989       89  1.00  0.40 
   32 	  0.10 	  0.00	  0.30	  0.00     1015       94  1.00  0.40 
   33 	  0.10 	  0.00	  0.32	  0.00      989      102  1.00  0.40 
   34 	  0.10 	  0.00	  0.35	  0.00     1041       98  1.00  0.40 
   35 	  0.09 	  0.00	  0.37	  0.00      986      111  1.00  0.40 
   36 	  0.09 	  0.00	  0.38	  0.00      984       92  1.00  0.40 
   37 	  0.07 	  0.00	  0.38	  0.00      994      106  1.00  0.40 
   38 	  0.08 	  0.00	  0.39	  0.00     1016      117  1.00  0.40 
   39 	  0.06 	  0.00	  0.42	  0.00     1015      110  1.00  0.40 
   40 	  0.04 	  0.00	  0.45	  0.00      990       97  1.00  0.40 
   41 	  0.09 	  0.00	  0.46	  0.00      958      103  1.00  0.40 
   42 	  0.09 	  0.00	  0.45	  0.00      938       89  1.00  0.40 
   43 	  0.10 	  0.00	  0.47	  0.00     1014      102  1.00  0.40 
   44 	  0.13 	 -0.01	  0.48	  0.01     1008       94  1.00  0.40 
   45 	  0.10 	 -0.00	  0.50	  0.01      954      105  1.00  0.40 
   46 	  0.08 	 -0.00	  0.54	  0.01      997      107  1.00  0.40 
   47 	  0.06 	 -0.01	  0.56	  0.01     1012       95  1.00  0.40 
   48 	  0.12 	  0.00	  0.58	  0.00     1023       95  1.00  0.40 
   49 	  0.15 	  0.00	  0.58	  0.00     1022       95  1.00  0.40 
   50 	  0.13 	  0.00	  0.60	  0.00      963       94  1.00  0.40 
   51 	  0.12 	  0.00	  0.63	  0.00     1022      103  1.00  0.40 
   52 	  0.10 	  0.00	  0.66	  0.00     1038      113  1.00  0.40 
   53 	  0.07 	  0.00	  0.71	  0.00     1001      108  1.00  0.40 
   54 	  0.09 	  0.00	  0.73	  0.00     1022       96  1.00  0.40 
   55 	  0.07 	  0.00	  0.74	  0.00      973       93  1.00  0.40 
   56 	  0.06 	  0.00	  0.73	  0.00      998      104  1.00  0.40 
   57 	  0.06 	  0.00	  0.73	  0.00      979       94  1.00  0.40 
   58 	  0.05 	  0.00	  0.74	  0.00      988      106  1.00  0.40 
   59 	  0.10 	  0.00	  0.77	  0.00     1017       98  1.00  0.40 
   60 	  0.09 	  0.00	  0.79	  0.00      980      100  1.00  0.40 
   61 	  0.10 	  0.00	  0.83	  0.00     1028      105  1.00  0.40 
   62 	  0.13 	  0.00	  0.81	  0.00      955       98  1.00  0.40 
   63 	  0.09 	  0.00	  0.86	  0.00      990      103  1.00  0.40 
   64 	  0.04 	  0.00	  0.92	  0.00      963      104  1.00  0.40 
   65 	  0.01 	  0.00	  0.97	  0.00      981      100  1.00  0.40 
   66 	 -0.01 	  0.00	  1.00	  0.00     1039      101  1.00  0.40 
   67 	  0.01 	  0.00	  0.97	  0.00      950       87  1.00  0.40 
   68 	 -0.01 	  0.00	  1.00	  0.00      981      107  1.00  0.40 
   69 	  0.05 	  0.00	  0.98	  0.00     1015      101  1.00  0.40 
   70 	  0.03 	  0.00	  1.03	  0.00      969      104  1.00  0.40 
   71 	 -0.05 	  0.00	  1.09	  0.00     1058       97  1.00  0.40 
   72 	 -0.15 	  0.02	  1.15	  0.01      997      106  1.00  0.40 
   73 	 -0.11 	  0.02	  1.20	  0.01      984       94  1.00  0.40 
   74 	 -0.17 	  0.02	  1.27	  0.01      979      103  1.00  0.40 
   75 	 -0.16 	  0.02	  1.31	  0.01      970       94  1.00  0.40 
   76 	 -0.09 	  0.02	  1.31	  0.01     1025       92  1.00  0.40 
   77 	 -0.11 	  0.02	  1.33	  0.01      973      106  1.00  0.40 
   78 	 -0.06 	  0.05	  1.33	  0.02      992       96  1.00  0.40 
   79 	 -0.09 	  0.05	  1.36	  0.02      966       97  1.00  0.40 
   80 	 -0.06 	  0.09	  1.35	  0.04     1011       97  1.00  0.40 
   81 	 -0.15 	  0.07	  1.40	  0.03      959      100  1.00  0.40 
   82 	 -0.11 	  0.08	  1.44	  0.04     1006      109  1.00  0.40 
   83 	 -0.10 	  0.09	  1.47	  0.04      971      101  1.00  0.40 
   84 	 -0.12 	  0.10	  1.48	  0.04      998       89  1.00  0.40 
   85 	 -0.15 	  0.07	  1.51	  0.03     1000       90  1.00  0.40 
   86 	 -0.22 	  0.13	  1.56	  0.06      983       99  1.00  0.40 
   87 	 -0.29 	  0.07	  1.61	  0.03     1020      100  1.00  0.40 
   88 	 -0.28 	  0.02	  1.59	  0.01     1003      102  1.00  0.40 
   89 	 -0.30 	  0.08	  1.63	  0.03     1028       87  1.00  0.40 
   90 	 -0.29 	  0.09	  1.65	  0.04     1048       94  1.00  0.40 
   91 	 -0.27 	  0.09	  1.68	  0.04     1000      100  1.00  0.40 
   92 	 -0.31 	  0.11	  1.74	  0.05      973       97  1.00  0.40 
   93 	 -0.31 	  0.11	  1.79	  0.05      957       98  1.00  0.40 
   94 	 -0.28 	  0.16	  1.76	  0.07     1048       99  1.00  0.40 
   95 	 -0.25 	  0.21	  1.78	  0.09      995       96  1.00  0.40 
   96 	 -0.25 	  0.17	  1.79	  0.07     1014       91  1.00  0.40 
   97 	 -0.17 	  0.14	  1.82	  0.06      988       95  1.00  0.40 
   98 	 -0.24 	  0.15	  1.85	  0.06      996      106  1.00  0.40 
   99 	 -0.27 	  0.24	  1.92	  0.11      969       96  1.00  0.40 
  100 	 -0.25 	  0.28	  1.94	  0.12     1024       95  1.00  0.40 
  101 	 -0.27 	  0.43	  1.99	  0.17      997      104  1.00  0.40 
  102 	 -0.26 	  0.36	  2.02	  0.15     1012       99  1.00  0.40 
  103 	 -0.18 	  0.29	  2.02	  0.13     1037       91  1.00  0.40 
  104 	 -0.19 	  0.38	  1.98	  0.16      978      100  1.00  0.40 
  105 	 -0.21 	  0.32	  1.99	  0.13      974      104  1.00  0.40 
  106 	 -0.24 	  0.19	  2.00	  0.08      963       96  1.00  0.40 
  107 	 -0.23 	  0.15	  1.98	  0.07      999      101  1.00  0.40 
  108 	 -0.13 	  0.18	  1.96	  0.08     1001       88  1.00  0.40 
  109 	 -0.14 	  0.10	  1.94	  0.04     1022       93  1.00  0.40 
  110 	 -0.23 	  0.11	  1.97	  0.05      996       98  1.00  0.40 
  111 	 -0.20 	  0.13	  1.99	  0.06     1022      106  1.00  0.40 
  112 	 -0.26 	  0.20	  2.01	  0.09     1016       89  1.00  0.40 
  113 	 -0.34 	  0.20	  2.02	  0.09     1003       99  1.00  0.40 
  114 	 -0.42 	  0.33	  2.02	  0.15      996       95  1.00  0.40 
  115 	 -0.36 	  0.19	  2.02	  0.09      952       95  1.00  0.40 
  116 	 -0.31 	  0.19	  2.04	  0.09     1030      105  1.00  0.40 
  117 	 -0.36 	  0.16	  2.08	  0.07      987       97  1.00  0.40 
  118 	 -0.43 	  0.14	  2.11	  0.06     1028       95  1.00  0.40 
  119 	 -0.39 	  0.10	  2.12	  0.04     1015       87  1.00  0.40 
  120 	 -0.42 	  0.10	  2.11	  0.04     1031       93  1.00  0.40 
  121 	 -0.43 	  0.08	  2.13	  0.04      990      105  1.00  0.40 
  122 	 -0.44 	  0.21	  2.17	  0.09     1038       86  1.00  0.40 
  123 	 -0.46 	  0.16	  2.14	  0.07     1011       96  1.00  0.40 
  124 	 -0.46 	  0.16	  2.13	  0.07      993       96  1.00  0.40 
  125 	 -0.52 	  0.20	  2.11	  0.09      993      101  1.00  0.40 
  126 	 -0.54 	  0.21	  2.12	  0.09      982      105  1.00  0.40 
  127 	 -0.55 	  0.16	  2.11	  0.07     1019       95  1.00  0.40 
  128 	 -0.58 	  0.21	  2.08	  0.09     1018       97  1.00  0.40 
  129 	 -0.57 	  0.23	  2.11	  0.10     1051       95  1.00  0.40 
  130 	 -0.65 	  0.13	  2.15	  0.06      968       99  1.00  0.40 
  131 	 -0.69 	  0.11	  2.17	  0.05      995      105  1.00  0.40 
  132 	 -0.61 	  0.10	  2.18	  0.04     1015       93  1.00  0.40 
  133 	 -0.67 	  0.09	  2.20	  0.04     1030      100  1.00  0.40 
  134 	 -0.71 	  0.14	  2.22	  0.06      968      109  1.00  0.40 
  135 	 -0.71 	  0.08	  2.25	  0.04     1036      107  1.00  0.40 
  136 	 -0.72 	  0.11	  2.26	  0.05      964       99  1.00  0.40 
  137 	 -0.76 	  0.16	  2.26	  0.07     1015      108  1.00  0.40 
  138 	 -0.79 	  0.23	  2.24	  0.10      967      105  1.00  0.40 
  139 	 -0.67 	  0.23	  2.20	  0.11      989      113  1.00  0.40 
  140 	 -0.75 	  0.17	  2.27	  0.08      983       99  1.00  0.40 
  141 	 -0.75 	  0.20	  2.25	  0.10     1001       92  1.00  0.40 
  142 	 -0.85 	  0.29	  2.27	  0.14     1013       98  1.00  0.40 
  143 	 -0.92 	  0.34	  2.28	  0.16      989       96  1.00  0.40 
  144 	 -0.94 	  0.42	  2.28	  0.20     1016       99  1.00  0.40 
  145 	 -0.98 	  0.45	  2.30	  0.21     1021      101  1.00  0.40 
  146 	 -0.96 	  0.53	  2.34	  0.25      970      104  1.00  0.40 
  147 	 -0.98 	  0.50	  2.32	  0.23      993      104  1.00  0.40 
  148 	 -1.00 	  0.51	  2.36	  0.24      967      106  1.00  0.40 
  149 	 -1.02 	  0.46	  2.38	  0.22     1025       93  1.00  0.40 
  150 	 -0.95 	  0.46	  2.37	  0.21     1018      102  1.00  0.40 
  151 	 -1.13 	  0.49	  2.39	  0.23     1042       95  1.00  0.40 
  152 	 -1.16 	  0.43	  2.45	  0.21      954      100  1.00  0.40 
  153 	 -1.14 	  0.34	  2.44	  0.16      973       98  1.00  0.40 
  154 	 -1.12 	  0.38	  2.39	  0.17      994       98  1.00  0.40 
  155 	 -1.26 	  0.40	  2.43	  0.18     1029       97  1.00  0.40 
  156 	 -1.28 	  0.34	  2.41	  0.15     1018       98  1.00  0.40 
  157 	 -1.30 	  0.37	  2.44	  0.17     1026       99  1.00  0.40 
  158 	 -1.24 	  0.38	  2.43	  0.18      966       88  1.00  0.40 
  159 	 -1.21 	  0.37	  2.42	  0.18     1025      102  1.00  0.40 
  160 	 -1.17 	  0.38	  2.45	  0.20     1049      113  1.00  0.40 
  161 	 -1.18 	  0.38	  2.40	  0.19      939      111  1.00  0.40 
  162 	 -1.12 	  0.45	  2.40	  0.23     1005      105  1.00  0.40 
  163 	 -1.18 	  0.41	  2.39	  0.23      988      100  1.00  0.40 
  164 	 -1.21 	  0.47	  2.46	  0.23      995       96  1.00  0.40 
  165 	 -1.20 	  0.49	  2.50	  0.25     1024      101  1.00  0.40 
  166 	 -1.22 	  0.37	  2.50	  0.22     1009      108  1.00  0.40 
  167 	 -1.30 	  0.26	  2.51	  0.18      984       97  1.00  0.40 
  168 	 -1.28 	  0.36	  2.48	  0.23      999      103  1.00  0.40 
  169 	 -1.30 	  0.39	  2.44	  0.23     1024      109  1.00  0.40 
  170 	 -1.41 	  0.43	  2.42	  0.27     1028      100  1.00  0.40 
  171 	 -1.37 	  0.48	  2.43	  0.31     1043      115  1.00  0.40 
  172 	 -1.34 	  0.71	  2.41	  0.42      969      108  1.00  0.40 
  173 	 -1.29 	  0.76	  2.41	  0.41     1033       81  1.00  0.40 
  174 	 -1.31 	  0.82	  2.46	  0.40     1009       93  1.00  0.40 
  175 	 -1.30 	  0.69	  2.47	  0.35     1007       94  1.00  0.40 
  176 	 -1.34 	  0.60	  2.48	  0.31     1007       98  1.00  0.40 
  177 	 -1.31 	  0.44	  2.49	  0.24     1014      100  1.00  0.40 
  178 	 -1.36 	  0.44	  2.50	  0.24      973      106  1.00  0.40 
  179 	 -1.38 	  0.43	  2.52	  0.24      993      100  1.00  0.40 
  180 	 -1.43 	  0.58	  2.55	  0.32      937      102  1.00  0.40 
  181 	 -1.39 	  0.62	  2.53	  0.34      994       93  1.00  0.40 
  182 	 -1.40 	  0.59	  2.56	  0.33     1006       92  1.00  0.40 
  183 	 -1.38 	  0.36	  2.58	  0.21     1011       99  1.00  0.40 
  184 	 -1.35 	  0.31	  2.59	  0.20      997       91  1.00  0.40 
  185 	 -1.39 	  0.36	  2.56	  0.22     1010      106  1.00  0.40 
  186 	 -1.40 	  0.31	  2.60	  0.22      987       90  1.00  0.40 
  187 	 -1.34 	  0.40	  2.68	  0.28      974      111  1.00  0.40 
  188 	 -1.29 	  0.31	  2.67	  0.22     1002       90  1.00  0.40 
  189 	 -1.16 	  0.33	  2.67	  0.21     1026       94  1.00  0.40 
  190 	 -1.21 	  0.34	  2.69	  0.21      998      103  1.00  0.40 
  191 	 -1.22 	  0.28	  2.66	  0.18      969      113  1.00  0.40 
  192 	 -1.35 	  0.33	  2.75	  0.24     1021       99  1.00  0.40 
  193 	 -1.41 	  0.38	  2.76	  0.30      974       82  1.00  0.40 
  194 	 -1.57 	  0.21	  2.76	  0.23      975      106  1.00  0.40 
  195 	 -1.61 	  0.17	  2.76	  0.29     1058       88  1.00  0.40 
  196 	 -1.68 	  0.13	  2.82	  0.35     1018      104  1.00  0.40 
  197 	 -1.74 	  0.25	  2.87	  0.30     1024       92  1.00  0.40 
  198 	 -1.72 	  0.37	  2.83	  0.32     1000      104  1.00  0.40 
  199 	 -1.77 	  0.34	  2.84	  0.36      972       93  1.00  0.40 
  200 	 -1.59 	  0.55	  2.85	  0.49     1019       83  1.00  0.40 
  201 	 -1.46 	  0.45	  2.77	  0.43      953      100  1.00  0.40 
  202 	 -1.46 	  0.38	  2.77	  0.41     1028      103  1.00  0.40 
  203 	 -1.65 	  0.43	  2.76	  0.48      989      107  1.00  0.40 
  204 	 -1.79 	  0.32	  2.81	  0.43      968      110  1.00  0.40 
  205 	 -1.90 	  0.42	  2.90	  0.53     1005       98  1.00  0.40 
  206 	 -1.86 	  0.86	  2.92	  0.67     1018       80  1.00  0.40 
  207 	 -1.85 	  0.97	  2.92	  0.75     1025       98  1.00  0.40 
  208 	 -1.87 	  0.86	  2.94	  0.69     1006      100  1.00  0.40 
  209 	 -1.84 	  0.97	  2.88	  0.75      988      107  1.00  0.40 
  210 	 -1.90 	  1.14	  2.88	  0.91     1004      108  1.00  0.40 
  211 	 -1.90 	  0.70	  2.95	  0.75      975      103  1.00  0.40 
  212 	 -1.92 	  0.58	  2.94	  0.74      974      108  1.00  0.40 
  213 	 -1.92 	  0.35	  2.95	  0.68     1005      105  1.00  0.40 
  214 	 -1.98 	  0.05	  3.00	  0.67     1024       96  1.00  0.40 
  215 	 -2.09 	 -0.23	  2.99	  0.61      981       94  1.00  0.40 
  216 	 -2.03 	 -0.28	  3.00	  0.60     1014      111  1.00  0.40 
  217 	 -2.04 	 -0.35	  2.96	  0.58     1032      108  1.00  0.40 
  218 	 -2.04 	 -0.43	  2.96	  0.58      977       98  1.00  0.40 
  219 	 -1.99 	 -0.58	  2.95	  0.57     1002      103  1.00  0.40 
  220 	 -2.05 	 -0.58	  2.94	  0.58     1021       99  1.00  0.40 
  221 	 -2.05 	 -0.80	  2.88	  0.62     1001       92  1.00  0.40 
  222 	 -2.00 	 -0.82	  2.93	  0.60     1015      103  1.00  0.40 
  223 	 -2.02 	 -0.98	  3.00	  0.59     1031      107  1.00  0.40 
  224 	 -2.05 	 -1.13	  3.01	  0.57     1024       98  1.00  0.40 
  225 	 -2.08 	 -1.20	  2.97	  0.54      975      102  1.00  0.40 
  226 	 -2.01 	 -1.32	  3.02	  0.54     1053       99  1.00  0.40 
  227 	 -2.09 	 -1.46	  3.04	  0.52      975       97  1.00  0.40 
  228 	 -2.16 	 -1.52	  3.13	  0.51     1006      112  1.00  0.40 
  229 	 -2.14 	 -1.69	  3.13	  0.43      940      103  1.00  0.40 
  230 	 -2.17 	 -1.83	  3.18	  0.42      999       98  1.00  0.40 
  231 	 -2.15 	 -1.86	  3.18	  0.42     1032       99  1.00  0.40 
  232 	 -2.13 	 -1.95	  3.19	  0.46     1002       95  1.00  0.40 
  233 	 -1.95 	 -1.97	  3.20	  0.59     1029      101  1.00  0.40 
  234 	 -2.02 	 -2.07	  3.22	  0.61      997       91  1.00  0.40 
  235 	 -1.93 	 -2.00	  3.26	  0.49      968      100  1.00  0.40 
  236 	 -1.98 	 -2.01	  3.26	  0.46     1024       98  1.00  0.40 
  237 	 -1.93 	 -2.01	  3.31	  0.45      990      107  1.00  0.40 
  238 	 -1.78 	 -2.03	  3.30	  0.51      941      105  1.00  0.40 
  239 	 -1.74 	 -2.06	  3.30	  0.51      982       99  1.00  0.40 
  240 	 -1.72 	 -1.99	  3.33	  0.48     1017       99  1.00  0.40 
  241 	 -1.74 	 -2.00	  3.39	  0.49     1004      100  1.00  0.40 
  242 	 -1.70 	 -2.03	  3.43	  0.46      990      104  1.00  0.40 
  243 	 -1.71 	 -2.04	  3.48	  0.41     1011      101  1.00  0.40 
  244 	 -1.83 	 -2.02	  3.48	  0.40      986       96  1.00  0.40 
  245 	 -1.79 	 -2.02	  3.41	  0.35      974      109  1.00  0.40 
  246 	 -1.80 	 -2.06	  3.46	  0.44     1046      104  1.00  0.40 
  247 	 -1.77 	 -2.12	  3.38	  0.44     1016      108  1.00  0.40 
  248 	 -1.89 	 -2.15	  3.40	  0.49     1012       97  1.00  0.40 
  249 	 -2.05 	 -2.14	  3.40	  0.43     1023       88  1.00  0.40 
  250 	 -2.09 	 -2.13	  3.44	  0.35      988      100  1.00  0.40 
  251 	 -2.21 	 -2.11	  3.52	  0.43     1003       85  1.00  0.40 
  252 	 -2.25 	 -2.19	  3.52	  0.49      999       97  1.00  0.40 
  253 	 -2.29 	 -2.21	  3.55	  0.50     1012       93  1.00  0.40 
  254 	 -2.26 	 -2.19	  3.59	  0.52     1015      103  1.00  0.40 
  255 	 -2.10 	 -2.20	  3.58	  0.53      983       98  1.00  0.40 
  256 	 -2.09 	 -2.28	  3.59	  0.57      986       99  1.00  0.40 
  257 	 -1.92 	 -2.28	  3.53	  0.56      998      105  1.00  0.40 
  258 	 -2.07 	 -2.30	  3.61	  0.59      996      104  1.00  0.40 
  259 	 -2.13 	 -2.32	  3.61	  0.63     1005       99  1.00  0.40 
  260 	 -2.04 	 -2.37	  3.67	  0.72      961       94  1.00  0.40 
  261 	 -2.10 	 -2.31	  3.66	  0.64      988       97  1.00  0.40 
  262 	 -2.00 	 -2.38	  3.66	  0.74      981       86  1.00  0.40 
  263 	 -1.97 	 -2.48	  3.64	  0.77      961      101  1.00  0.40 
  264 	 -1.99 	 -2.49	  3.71	  0.79      950      104  1.00  0.40 
  265 	 -1.99 	 -2.52	  3.72	  0.82     1013      104  1.00  0.40 
  266 	 -2.00 	 -2.55	  3.72	  0.85      993      101  1.00  0.40 
  267 	 -2.10 	 -2.57	  3.72	  0.87     1027      104  1.00  0.40 
  268 	 -2.04 	 -2.64	  3.69	  0.95      997       98  1.00  0.40 
  269 	 -2.01 	 -2.75	  3.71	  0.99      994       97  1.00  0.40 
  270 	 -1.99 	 -2.75	  3.71	  0.98     1018       98  1.00  0.40 
  271 	 -2.03 	 -2.87	  3.70	  1.00     1018       93  1.00  0.40 
  272 	 -2.10 	 -2.95	  3.73	  0.99      965       97  1.00  0.40 
  273 	 -2.23 	 -3.05	  3.70	  0.95     1039      105  1.00  0.40 
