// Initial random seed:
1618220372904

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00   94 1000  1.00  0.40 
    2   0.00   0.00  0.02  0.00  109 1008  1.00  0.40 
    3  -0.00   0.00  0.05  0.01  106  986  1.00  0.40 
    4  -0.00   0.00  0.10  0.01  104 1015  1.00  0.40 
    5  -0.04   0.00  0.15  0.00  115 1002  1.00  0.40 
    6  -0.16   0.00  0.29  0.01   91  992  1.00  0.40 
    7  -0.48   0.01  0.57  0.01   91  989  1.00  0.40 
    8  -0.89   0.00  0.70  0.01  101 1020  1.00  0.40 
    9  -1.12   0.00  0.65  0.01   96 1022  1.00  0.40 
   10  -1.27   0.01  0.61  0.01  105 1014  1.00  0.40 
   11  -1.34   0.01  0.60  0.01  100 1012  1.00  0.40 
   12  -1.46   0.01  0.59  0.01   95 1019  1.00  0.40 
   13  -1.56   0.01  0.61  0.01  107  981  1.00  0.40 
#WARNING (Genome_Class::ExecuteMethod_removeMutations): removeMutations() should probably not be called from an late() event in a nonWF model; the removed mutation(s) will still influence fitness values until partway through the next generation.
   14  -1.63   0.00  0.63  0.00   92  986  1.00  0.40 
   15  -0.81  -0.00  0.40  0.00   78  981  1.00  0.40 
   16  -2.26  -0.00  0.89  0.00   81  933  1.00  0.40 
   17  -3.66   0.00  1.06  0.01  100  995  1.00  0.40 
   18  -3.91  -0.00  1.05  0.01   97  979  1.00  0.40 
   19  -4.00  -0.00  1.03  0.01  105 1007  1.00  0.40 
   20  -4.05  -0.00  1.02  0.01  100 1014  1.00  0.40 
   21  -4.08  -0.00  1.02  0.01  104 1024  1.00  0.40 
   22  -4.08  -0.01  1.01  0.02  113  969  1.00  0.40 
   23  -4.08  -0.01  1.01  0.01  104  986  1.00  0.40 
   24  -4.08  -0.00  1.01  0.01  101  951  1.00  0.40 
   25  -4.10  -0.00  1.00  0.01   80 1024  1.00  0.40 
   26   0.01  -0.00  0.01  0.01   91 1006  1.00  0.40 
   27   0.03  -0.01  0.03  0.02  108 1024  1.00  0.40 
   28   0.07  -0.00  0.08  0.01  106  980  1.00  0.40 
   29   0.16  -0.00  0.18  0.02  104  993  1.00  0.40 
   30   0.44  -0.00  0.41  0.02   96  972  1.00  0.40 
   31   0.77  -0.01  0.59  0.03   94 1012  1.00  0.40 
   32   0.98  -0.00  0.59  0.02  106 1014  1.00  0.40 
   33   1.00   0.00  0.58  0.02   95 1016  1.00  0.40 
   34   1.01   0.00  0.58  0.03  100  990  1.00  0.40 
   35   0.97   0.01  0.60  0.02   90 1009  1.00  0.40 
   36   0.86   0.01  0.64  0.02  107 1026  1.00  0.40 
   37   0.73   0.01  0.71  0.02   96  974  1.00  0.40 
   38   0.62   0.01  0.74  0.03   99  974  1.00  0.40 
   39   0.36   0.01  0.79  0.03  114 1013  1.00  0.40 
   40   0.07   0.01  0.88  0.03  103 1008  1.00  0.40 
   41  -0.17   0.01  0.92  0.05  103  965  1.00  0.40 
   42  -0.49   0.01  1.01  0.05   85  992  1.00  0.40 
   43  -0.64   0.01  1.05  0.05  118 1011  1.00  0.40 
   44  -1.11   0.01  1.16  0.05   93  969  1.00  0.40 
   45  -1.17   0.01  1.18  0.06   92 1019  1.00  0.40 
   46  -1.36   0.00  1.25  0.06   98 1007  1.00  0.40 
   47  -1.42  -0.00  1.26  0.06  102  999  1.00  0.40 
   48  -1.37  -0.01  1.22  0.08   97 1011  1.00  0.40 
   49  -1.31  -0.02  1.22  0.08   95 1028  1.00  0.40 
   50  -1.30  -0.04  1.19  0.10  109  987  1.00  0.40 
   51  -1.38  -0.07  1.23  0.12  112 1026  1.00  0.40 
   52  -1.43  -0.08  1.22  0.14   80  981  1.00  0.40 
   53  -1.55  -0.09  1.25  0.16  107 1011  1.00  0.40 
   54  -1.52  -0.12  1.25  0.18  100 1003  1.00  0.40 
   55  -1.50  -0.16  1.24  0.21   93 1022  1.00  0.40 
   56  -1.49  -0.20  1.21  0.24  106  995  1.00  0.40 
   57  -1.56  -0.24  1.20  0.27  116  992  1.00  0.40 
   58  -1.58  -0.30  1.21  0.32  108  970  1.00  0.40 
   59  -1.57  -0.40  1.25  0.40   89  962  1.00  0.40 
   60  -1.58  -0.50  1.27  0.46  102 1004  1.00  0.40 
   61  -1.58  -0.61  1.25  0.54   92 1002  1.00  0.40 
   62  -1.56  -0.73  1.23  0.62  100 1000  1.00  0.40 
   63  -1.55  -0.85  1.24  0.69   96 1019  1.00  0.40 
   64  -1.48  -0.98  1.19  0.78  103  973  1.00  0.40 
   65  -1.35  -1.08  1.19  0.83  108 1021  1.00  0.40 
   66  -1.10  -1.17  1.09  0.86   98  977  1.00  0.40 
   67  -0.71  -1.20  0.99  0.88  102  995  1.00  0.40 
   68  -0.44  -1.19  0.97  0.87  110 1019  1.00  0.40 
   69  -0.03  -1.19  0.90  0.86  103 1007  1.00  0.40 
   70   0.46  -1.16  0.76  0.85  108 1027  1.00  0.40 
   71   0.69  -1.07  0.71  0.81  102  979  1.00  0.40 
   72   0.93  -0.95  0.63  0.75   83 1006  1.00  0.40 
   73   1.01  -0.83  0.61  0.67   88 1019  1.00  0.40 
   74   1.11  -0.64  0.59  0.56   88  963  1.00  0.40 
   75   1.13  -0.53  0.63  0.48   87 1014  1.00  0.40 
   76   1.15  -0.43  0.58  0.41  118  981  1.00  0.40 
   77   0.08  -0.33  0.22  0.35  112 1032  1.00  0.40 
   78   0.09  -0.27  0.33  0.30  107 1012  1.00  0.40 
   79   0.26  -0.23  0.58  0.27   96  943  1.00  0.40 
   80   0.38  -0.22  0.85  0.27   91 1012  1.00  0.40 
   81   0.54  -0.23  1.04  0.26  104  971  1.00  0.40 
   82   1.10  -0.23  1.16  0.26  106 1014  1.00  0.40 
   83   1.27  -0.24  1.24  0.27   95 1019  1.00  0.40 
   84   1.65  -0.24  1.27  0.28   95 1011  1.00  0.40 
   85   1.75  -0.25  1.23  0.31   89 1006  1.00  0.40 
   86   1.88  -0.24  1.24  0.30  105  980  1.00  0.40 
   87   2.07  -0.23  1.22  0.28  113 1056  1.00  0.40 
   88   2.12  -0.21  1.23  0.27  108 1031  1.00  0.40 
   89   2.16  -0.20  1.22  0.28   97  992  1.00  0.40 
   90   2.26  -0.18  1.22  0.27   99 1032  1.00  0.40 
   91   2.33  -0.18  1.23  0.26   94 1022  1.00  0.40 
   92   2.28  -0.15  1.25  0.26  104 1073  1.00  0.40 
   93   2.27  -0.12  1.25  0.27  112  973  1.00  0.40 
   94   2.25  -0.09  1.25  0.27   92  988  1.00  0.40 
   95   2.17  -0.05  1.29  0.28  104  964  1.00  0.40 
   96   1.90  -0.01  1.37  0.30  100  967  1.00  0.40 
   97   1.77   0.02  1.37  0.31  109 1011  1.00  0.40 
   98   1.40   0.09  1.49  0.32  108 1037  1.00  0.40 
   99   1.01   0.17  1.57  0.36  104 1019  1.00  0.40 
  100   0.72   0.25  1.63  0.37   96 1020  1.00  0.40 
  101   0.31   0.34  1.64  0.41   95 1022  1.00  0.40 
  102   0.01   0.41  1.66  0.47   93  987  1.00  0.40 
  103  -0.28   0.53  1.69  0.51  102 1007  1.00  0.40 
  104  -0.48   0.62  1.68  0.54  107  984  1.00  0.40 
  105  -0.81   0.74  1.69  0.58   91 1032  1.00  0.40 
  106  -1.03   0.82  1.71  0.60  109 1019  1.00  0.40 
  107  -1.32   0.92  1.72  0.65   98 1039  1.00  0.40 
  108  -1.94   0.97  1.60  0.69   92  995  1.00  0.40 
  109  -2.40   1.09  1.55  0.74  109 1029  1.00  0.40 
  110  -2.84   1.19  1.40  0.78  104  982  1.00  0.40 
  111  -2.85   1.16  1.41  0.79  105  961  1.00  0.40 
  112  -3.06   1.21  1.34  0.81  104  991  1.00  0.40 
  113  -3.15   1.25  1.29  0.83  115  969  1.00  0.40 
  114  -3.18   1.24  1.34  0.81  107 1000  1.00  0.40 
  115  -3.22   1.18  1.30  0.83   97  965  1.00  0.40 
  116  -1.27   0.95  0.82  0.81  116  963  1.00  0.40 
  117  -1.28   0.60  0.85  0.74   98  976  1.00  0.40 
  118  -1.29   0.36  0.81  0.69  105 1009  1.00  0.40 
  119  -1.29   0.12  0.76  0.67   90 1007  1.00  0.40 
  120  -1.33  -0.07  0.79  0.70  117 1006  1.00  0.40 
  121  -1.32  -0.19  0.82  0.69   95 1008  1.00  0.40 
  122  -1.38  -0.37  0.81  0.72   96 1017  1.00  0.40 
  123  -1.47  -0.47  0.83  0.70   90 1014  1.00  0.40 
  124  -1.52  -0.63  0.89  0.73   91 1033  1.00  0.40 
  125  -1.63  -0.76  0.97  0.76   97  974  1.00  0.40 
  126  -1.74  -0.89  1.06  0.82  107 1041  1.00  0.40 
  127  -1.93  -0.99  1.23  0.86   92  973  1.00  0.40 
  128  -2.11  -1.07  1.36  0.90  108 1007  1.00  0.40 
  129  -2.44  -1.20  1.50  0.94  107  993  1.00  0.40 
  130  -2.52  -1.34  1.55  0.99   84  999  1.00  0.40 
  131  -2.91  -1.47  1.75  1.04  100  972  1.00  0.40 
  132  -3.14  -1.62  1.85  1.08  117  969  1.00  0.40 
  133  -3.38  -1.76  2.00  1.13  108  996  1.00  0.40 
  134  -3.49  -1.97  2.09  1.20   89 1001  1.00  0.40 
  135  -3.48  -2.15  2.11  1.25  103 1002  1.00  0.40 
  136  -3.63  -2.37  2.20  1.29   92  983  1.00  0.40 
  137  -3.77  -2.55  2.42  1.32  102  992  1.00  0.40 
  138  -3.72  -2.73  2.53  1.34  112  992  1.00  0.40 
