// Initial random seed:
1617820066529

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00   92 1000  1.00  0.40 
    2   0.01   0.00  0.02  0.00   93  963  1.00  0.40 
    3   0.03   0.00  0.06  0.00  112 1016  1.00  0.40 
    4   0.03   0.00  0.09  0.00  112  991  1.00  0.40 
    5   0.07  -0.00  0.22  0.00  108 1022  1.00  0.40 
    6   0.10   0.00  0.42  0.00  109  976  1.00  0.40 
    7   0.02  -0.00  0.74  0.00  104  985  1.00  0.40 
    8  -0.19  -0.00  1.01  0.00   95  969  1.00  0.40 
    9  -0.32  -0.00  1.16  0.00   99  972  1.00  0.40 
   10  -0.31  -0.00  1.18  0.00  104 1041  1.00  0.40 
   11  -0.50  -0.00  1.23  0.00   98 1015  1.00  0.40 
   12  -0.69  -0.00  1.22  0.01  111  979  1.00  0.40 
   13  -0.74  -0.00  1.24  0.01  109  993  1.00  0.40 
   14  -1.04  -0.00  1.35  0.01   96 1003  1.00  0.40 
   15  -1.06  -0.00  1.44  0.02  101 1042  1.00  0.40 
   16  -1.34  -0.00  1.57  0.01  107  986  1.00  0.40 
   17  -1.77  -0.00  1.68  0.02   93  995  1.00  0.40 
   18  -2.17  -0.00  1.74  0.03  102 1027  1.00  0.40 
   19  -2.32  -0.00  1.78  0.03   90  981  1.00  0.40 
   20  -2.50  -0.00  1.81  0.04   90 1010  1.00  0.40 
   21  -2.50   0.00  1.82  0.03  105 1005  1.00  0.40 
   22  -2.67   0.00  1.84  0.04  102 1010  1.00  0.40 
   23  -2.69  -0.00  1.82  0.04  104 1001  1.00  0.40 
   24  -2.76  -0.00  1.82  0.05   99  998  1.00  0.40 
   25  -2.99  -0.02  1.82  0.05  102 1027  1.00  0.40 
   26  -2.98  -0.05  1.80  0.07   90 1003  1.00  0.40 
   27  -2.95  -0.10  1.79  0.08  102 1027  1.00  0.40 
   28  -2.77  -0.18  1.79  0.11  103 1008  1.00  0.40 
   29  -3.05  -0.29  1.80  0.15  103 1006  1.00  0.40 
   30  -3.05  -0.43  1.78  0.20   96 1021  1.00  0.40 
   31  -2.96  -0.68  1.78  0.27   99 1019  1.00  0.40 
   32  -2.90  -0.96  1.78  0.35  107  984  1.00  0.40 
   33  -2.93  -1.30  1.78  0.41   94 1011  1.00  0.40 
   34  -2.86  -1.64  1.78  0.48  100 1021  1.00  0.40 
   35  -2.82  -1.97  1.80  0.52   93 1020  1.00  0.40 
   36  -2.27  -2.27  1.82  0.54   95  988  1.00  0.40 
   37  -1.73  -2.38  1.77  0.54  106 1000  1.00  0.40 
   38  -1.29  -2.46  1.68  0.54   93  968  1.00  0.40 
   39  -0.83  -2.59  1.61  0.54  101 1013  1.00  0.40 
   40  -0.48  -2.53  1.54  0.54  111  980  1.00  0.40 
   41   0.12  -2.48  1.31  0.54  107 1009  1.00  0.40 
   42   0.42  -2.43  1.22  0.53  104  998  1.00  0.40 
   43   0.64  -2.40  1.10  0.53   91  983  1.00  0.40 
   44   1.11  -2.23  0.93  0.53  100  989  1.00  0.40 
   45   1.20  -1.97  0.87  0.51   94  998  1.00  0.40 
   46   1.37  -1.75  0.77  0.49   98  978  1.00  0.40 
   47   1.43  -1.60  0.76  0.49  104  974  1.00  0.40 
   48   1.36  -1.36  0.82  0.49  103  976  1.00  0.40 
   49   1.29  -1.12  0.85  0.50   92  997  1.00  0.40 
   50   1.15  -0.86  0.88  0.51  100 1006  1.00  0.40 
   51   0.99  -0.57  0.95  0.51   97  999  1.00  0.40 
   52   0.79  -0.25  1.04  0.50   93 1010  1.00  0.40 
   53   0.70   0.10  1.10  0.51   97 1009  1.00  0.40 
   54   0.64   0.30  1.13  0.51  109 1004  1.00  0.40 
   55   0.34   0.53  1.28  0.54  112 1015  1.00  0.40 
   56  -0.45   0.79  1.62  0.53  111  988  1.00  0.40 
   57  -1.81   0.92  2.01  0.54   99 1007  1.00  0.40 
   58  -2.67   0.98  2.13  0.54   83 1003  1.00  0.40 
   59  -3.39   1.02  2.18  0.54   86 1015  1.00  0.40 
   60  -4.30   1.07  2.18  0.53   95  999  1.00  0.40 
   61  -4.52   1.03  2.15  0.54  108 1001  1.00  0.40 
   62  -4.65   1.09  2.18  0.53  107  963  1.00  0.40 
   63  -4.89   1.10  2.18  0.55  104  965  1.00  0.40 
   64  -4.89   1.07  2.22  0.54  102 1029  1.00  0.40 
   65  -4.82   1.06  2.19  0.56   97  991  1.00  0.40 
   66  -4.99   1.13  2.14  0.56  100  995  1.00  0.40 
   67  -4.98   1.09  2.13  0.56  116 1003  1.00  0.40 
#WARNING (Genome_Class::ExecuteMethod_removeMutations): removeMutations() should probably not be called from an late() event in a nonWF model; the removed mutation(s) will still influence fitness values until partway through the next generation.
   68  -5.07   1.11  2.16  0.56   94  970  1.00  0.40 
   69  -0.05   0.97  0.15  0.50   95 1020  1.00  0.40 
   70  -0.06   0.72  0.17  0.41   96 1014  1.00  0.40 
   71  -0.08   0.51  0.19  0.33  101  994  1.00  0.40 
   72  -0.12   0.36  0.21  0.27  100  998  1.00  0.40 
   73  -0.26   0.28  0.34  0.20  100  968  1.00  0.40 
   74  -0.54   0.20  0.47  0.15  103  997  1.00  0.40 
   75  -1.22   0.12  0.64  0.11   88  988  1.00  0.40 
   76  -1.74   0.07  0.73  0.09  104  990  1.00  0.40 
   77  -2.16   0.05  0.75  0.09   96 1006  1.00  0.40 
   78  -2.47   0.04  0.68  0.10  107 1002  1.00  0.40 
   79  -2.62  -0.01  0.61  0.09   93  990  1.00  0.40 
   80  -2.68  -0.05  0.57  0.11   97  976  1.00  0.40 
   81  -2.70  -0.10  0.55  0.12   91  987  1.00  0.40 
   82  -2.71  -0.20  0.57  0.17   85 1010  1.00  0.40 
   83  -2.73  -0.36  0.53  0.24  102  988  1.00  0.40 
   84   0.01  -0.18  0.03  0.16  114 1012  1.00  0.40 
   85   0.01  -0.09  0.02  0.09  109  981  1.00  0.40 
   86   0.01  -0.04  0.05  0.06   90 1016  1.00  0.40 
   87   0.01  -0.02  0.12  0.04  114 1013  1.00  0.40 
   88   0.01  -0.01  0.26  0.04   94 1022  1.00  0.40 
   89  -0.06  -0.01  0.46  0.04   93  993  1.00  0.40 
   90  -0.08  -0.00  0.68  0.04  103 1043  1.00  0.40 
   91   0.04  -0.01  0.76  0.03   95  980  1.00  0.40 
   92   0.38  -0.00  0.80  0.03  114  975  1.00  0.40 
   93   1.16  -0.00  0.77  0.03   96  993  1.00  0.40 
   94   1.64  -0.02  0.73  0.03   92  981  1.00  0.40 
   95   2.09  -0.02  0.64  0.03   96  997  1.00  0.40 
   96   2.45  -0.03  0.59  0.05  101  992  1.00  0.40 
   97   2.51  -0.03  0.58  0.06  100  993  1.00  0.40 
   98   2.54  -0.02  0.58  0.06  118  936  1.00  0.40 
   99   2.74  -0.01  0.55  0.07  103  987  1.00  0.40 
  100   2.78   0.02  0.57  0.07  101 1008  1.00  0.40 
  101   2.77   0.04  0.57  0.09   88 1022  1.00  0.40 
  102   2.75   0.10  0.55  0.10   98  998  1.00  0.40 
  103   2.76   0.19  0.56  0.14   99 1003  1.00  0.40 
  104   2.78   0.27  0.57  0.18   99 1002  1.00  0.40 
  105   2.86   0.40  0.58  0.23   99 1014  1.00  0.40 
  106   0.30   0.32  0.15  0.18   96 1030  1.00  0.40 
  107   0.65   0.24  0.28  0.15   98  970  1.00  0.40 
  108   1.22   0.23  0.43  0.14  100  972  1.00  0.40 
  109   1.75   0.25  0.50  0.14  106  978  1.00  0.40 
  110   1.85   0.34  0.50  0.19  109  986  1.00  0.40 
  111   1.92   0.48  0.51  0.27  102  992  1.00  0.40 
  112   1.92   0.66  0.52  0.33  105 1028  1.00  0.40 
  113   1.92   0.92  0.54  0.41   95  968  1.00  0.40 
  114   1.91   1.14  0.57  0.47  103 1010  1.00  0.40 
  115   1.93   1.31  0.64  0.50   93  988  1.00  0.40 
  116   1.89   1.45  0.64  0.52  106  977  1.00  0.40 
  117   1.92   1.57  0.68  0.54   95  977  1.00  0.40 
  118   1.93   1.67  0.73  0.55  120  960  1.00  0.40 
  119   1.95   1.69  0.74  0.54   97 1024  1.00  0.40 
  120   1.98   1.74  0.82  0.54   99 1011  1.00  0.40 
  121   2.03   1.78  0.88  0.55  100 1000  1.00  0.40 
  122   2.38   1.78  1.05  0.55  106  992  1.00  0.40 
  123   2.77   1.86  1.18  0.56  111  962  1.00  0.40 
  124   2.81   1.90  1.24  0.56  101  993  1.00  0.40 
  125   3.11   1.87  1.35  0.55   90  994  1.00  0.40 
  126   3.41   1.93  1.45  0.56  104 1007  1.00  0.40 
  127   3.63   1.97  1.49  0.55   91 1019  1.00  0.40 
  128   3.84   2.07  1.53  0.55   99 1013  1.00  0.40 
  129   3.76   2.22  1.52  0.54  101  985  1.00  0.40 
  130   3.82   2.33  1.55  0.53  113 1027  1.00  0.40 
  131   3.70   2.49  1.52  0.50   96  997  1.00  0.40 
  132   3.95   2.59  1.59  0.49   90  993  1.00  0.40 
  133   3.77   2.66  1.58  0.48  105 1018  1.00  0.40 
  134   3.86   2.71  1.54  0.48  100  986  1.00  0.40 
  135   3.84   2.80  1.53  0.45   95 1006  1.00  0.40 
  136   3.51   2.88  1.47  0.43   94  993  1.00  0.40 
  137   3.00   2.93  1.33  0.42   93  979  1.00  0.40 
  138   2.89   2.99  1.30  0.42  101  952  1.00  0.40 
