gen	pheno_px	pheno_hx	pheno_py	pheno_hy	div_px	div_hx	div_py	div_hy	eud	div_h	div_p	ind_p	ind_h	sig_K	sig_C
    1      0.00      0.00     0.00      0.00     0.00     0.00     0.00     0.00     0.00      0.00     0.00	  100	   10  1.00  0.40 
    2      0.00      0.00     0.00      0.00     0.00     0.00     0.00     0.00     0.00      0.00     0.00	   93	   11  1.00  0.40 
    3      0.00      0.00     0.00      0.00     0.00     0.00     0.00     0.00     0.00      0.00     0.00	   87	    9  1.00  0.40 
    4      0.00      0.00     0.00      0.00     0.00     0.00     0.00     0.00     0.00      0.00     0.00	   89	    6  1.00  0.40 
    5      0.00      0.00     0.00      0.00     0.00     0.00     0.00     0.00     0.00      0.00     0.00	  107	   10  1.00  0.40 
    6     -0.01      0.00     0.00      0.00     0.02     0.00     0.00     0.00     0.01      0.00     0.02	   94	   10  1.00  0.40 
    7      0.01      0.00     0.00      0.00     0.04     0.00     0.00     0.00     0.01      0.00     0.04	   94	    7  1.00  0.40 
    8      0.02      0.00     0.00      0.00     0.08     0.00     0.00     0.00     0.02      0.00     0.08	   97	   11  1.00  0.40 
    9      0.01      0.00    -0.00      0.00     0.02     0.00     0.02     0.00     0.01      0.00     0.04	   97	   10  1.00  0.40 
   10      0.00      0.00    -0.00      0.00     0.00     0.00     0.03     0.00     0.00      0.00     0.03	  121	   11  1.00  0.40 
   11      0.00      0.00     0.01      0.00     0.00     0.00     0.05     0.00     0.01      0.00     0.05	  108	   12  1.00  0.40 
   12      0.00      0.00    -0.00      0.00     0.00     0.00     0.02     0.00     0.00      0.00     0.02	   94	   11  1.00  0.40 
   13      0.00      0.00    -0.00      0.00     0.00     0.00     0.02     0.00     0.00      0.00     0.02	   96	    9  1.00  0.40 
   14      0.00      0.00     0.00      0.00     0.00     0.00     0.00     0.00     0.00      0.00     0.00	  110	    8  1.00  0.40 
   15      0.00      0.00     0.00      0.00     0.00     0.00     0.00     0.00     0.00      0.00     0.00	   93	   11  1.00  0.40 
   16      0.00      0.00     0.00      0.00     0.00     0.00     0.00     0.00     0.00      0.00     0.00	  120	   11  1.00  0.40 
   17      0.00      0.00     0.00      0.00     0.00     0.00     0.00     0.00     0.00      0.00     0.00	  121	    9  1.00  0.40 
   18      0.00      0.00     0.00      0.00     0.00     0.00     0.00     0.00     0.00      0.00     0.00	   95	    8  1.00  0.40 
   19      0.00      0.00     0.00      0.00     0.00     0.00     0.00     0.00     0.00      0.00     0.00	  104	    9  1.00  0.40 
   20      0.00      0.00     0.00      0.00     0.00     0.00     0.00     0.00     0.00      0.00     0.00	   96	   14  1.00  0.40 
   21      0.00      0.00     0.00      0.00     0.00     0.00     0.00     0.00     0.00      0.00     0.00	   96	   11  1.00  0.40 
   22      0.00      0.00     0.00      0.00     0.00     0.00     0.00     0.00     0.00      0.00     0.00	  110	   10  1.00  0.40 
   23      0.00      0.00     0.00      0.00     0.00     0.00     0.00     0.00     0.00      0.00     0.00	   96	   11  1.00  0.40 
   24      0.01      0.00    -0.00      0.00     0.02     0.00     0.02     0.00     0.01      0.00     0.04	  110	    9  1.00  0.40 
   25      0.00      0.00    -0.00      0.00     0.00     0.00     0.02     0.00     0.00      0.00     0.02	  103	   11  1.00  0.40 
   26      0.00      0.00     0.01      0.00     0.00     0.00     0.02     0.00     0.01      0.00     0.02	  102	   12  1.00  0.40 
   27      0.00      0.00     0.01      0.00     0.00     0.00     0.02     0.00     0.01      0.00     0.02	  100	   13  1.00  0.40 
   28      0.02      0.00     0.01      0.00     0.02     0.00     0.02     0.00     0.02      0.00     0.04	  105	    9  1.00  0.40 
   29      0.00      0.00    -0.01      0.00     0.00     0.00     0.02     0.00     0.01      0.00     0.02	   89	    8  1.00  0.40 
   30      0.00      0.00    -0.02      0.00     0.00     0.00     0.04     0.00     0.02      0.00     0.04	   90	   10  1.00  0.40 
