// Initial random seed:
3853730926599

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'xy');
initializeTreeSeq();
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(3, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeMutationType(4, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2, m3, m4), c(10, 1, 10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_px	pheno_hx	pheno_py	pheno_hy	div_px	div_hx	div_py	div_hy	eud	div_h	div_p	ind_p	ind_h	sig_K	sig_C
    1      0.00      0.00     0.00      0.00     0.00     0.00     0.00     0.00     0.00      0.00     0.00	   10	 1000  1.00  0.40 
    2      0.00     -0.00     0.00      0.00     0.00     0.00     0.00     0.00     0.00      0.00     0.00	    9	 1015  1.00  0.40 
    3      0.00      0.00     0.04      0.00     0.00     0.00     0.15     0.00     0.04      0.00     0.15	   12	  994  1.00  0.40 
    4      0.00      0.00     0.20      0.00     0.00     0.00     0.49     0.00     0.20      0.00     0.49	    7	 1026  1.00  0.40 
    5      0.00      0.00     0.42      0.00     0.00     0.00     0.20     0.01     0.41      0.01     0.20	    9	  976  1.00  0.40 
    6      0.00     -0.00     0.47      0.00     0.00     0.00     0.00     0.00     0.47      0.01     0.00	   14	 1005  1.00  0.40 
    7      0.00     -0.00     0.47      0.00     0.00     0.00     0.00     0.01     0.46      0.01     0.00	    8	  994  1.00  0.40 
    8      0.00     -0.00     0.47      0.00     0.00     0.00     0.00     0.01     0.47      0.01     0.00	    9	  979  1.00  0.40 
    9      0.00     -0.00     0.47      0.00     0.00     0.00     0.00     0.01     0.46      0.01     0.00	    9	  993  1.00  0.40 
   10      0.00     -0.00     0.47      0.00     0.00     0.00     0.00     0.02     0.46      0.02     0.00	    9	  997  1.00  0.40 
   11      0.00     -0.00     0.47      0.01     0.00     0.00     0.00     0.02     0.46      0.02     0.00	   10	 1023  1.00  0.40 
   12      0.00     -0.00     0.47      0.01     0.00     0.00     0.00     0.03     0.46      0.03     0.00	    9	 1013  1.00  0.40 
   13      0.00     -0.00     0.47      0.01     0.00     0.00     0.00     0.02     0.46      0.02     0.00	    8	 1027  1.00  0.40 
   14      0.00     -0.00     0.47      0.01     0.00     0.00     0.00     0.02     0.46      0.03     0.00	    7	 1045  1.00  0.40 
   15      0.00      0.00     0.47      0.01     0.00     0.00     0.00     0.03     0.46      0.03     0.00	   10	  978  1.00  0.40 
   16      0.00      0.00     0.47      0.01     0.00     0.00     0.00     0.02     0.46      0.03     0.00	   11	 1043  1.00  0.40 
   17      0.00      0.00     0.47      0.01     0.00     0.01     0.00     0.02     0.46      0.02     0.00	    4	  996  1.00  0.40 
   18      0.00      0.00     0.47      0.00     0.00     0.01     0.00     0.02     0.46      0.02     0.00	   11	 1017  1.00  0.40 
   19      0.00      0.00     0.47      0.00     0.00     0.01     0.00     0.02     0.46      0.03     0.00	    9	  975  1.00  0.40 
   20      0.00     -0.00     0.47      0.00     0.00     0.01     0.00     0.02     0.46      0.03     0.00	    7	 1015  1.00  0.40 
   21      0.00     -0.00     0.47      0.00     0.00     0.01     0.00     0.02     0.46      0.03     0.00	   10	  983  1.00  0.40 
   22      0.00     -0.00     0.47      0.00     0.00     0.01     0.00     0.02     0.47      0.03     0.00	   13	 1033  1.00  0.40 
   23      0.00     -0.00     0.47      0.01     0.00     0.02     0.00     0.02     0.46      0.03     0.00	    5	 1020  1.00  0.40 
   24      0.00     -0.00     0.47      0.00     0.00     0.01     0.00     0.02     0.46      0.03     0.00	   11	 1015  1.00  0.40 
   25     -0.09     -0.00     0.47      0.00     0.14     0.01     0.00     0.02     0.47      0.03     0.14	   13	 1013  1.00  0.40 
   26     -0.38     -0.00     0.47      0.00     0.44     0.02     0.00     0.02     0.60      0.04     0.44	    6	 1006  1.00  0.40 
   27     -1.13     -0.00     0.47      0.01     0.00     0.02     0.00     0.03     1.22      0.05     0.00	    6	 1006  1.00  0.40 
   28     -1.13     -0.00     0.47      0.01     0.00     0.02     0.00     0.04     1.22      0.06     0.00	   10	 1012  1.00  0.40 
   29     -1.13     -0.01     0.47      0.01     0.00     0.03     0.00     0.04     1.21      0.07     0.00	   11	  987  1.00  0.40 
   30     -1.13     -0.00     0.47      0.01     0.00     0.03     0.00     0.04     1.22      0.07     0.00	    7	 1013  1.00  0.40 
   31     -1.13     -0.01     0.47      0.01     0.00     0.03     0.00     0.05     1.21      0.08     0.00	    8	 1002  1.00  0.40 
   32     -1.13     -0.01     0.47      0.01     0.00     0.03     0.00     0.06     1.21      0.09     0.00	   13	 1014  1.00  0.40 
   33     -1.13     -0.01     0.47      0.01     0.00     0.03     0.00     0.06     1.21      0.09     0.00	   10	  988  1.00  0.40 
   34     -1.13     -0.01     0.47      0.01     0.00     0.03     0.00     0.06     1.21      0.09     0.00	   12	  977  1.00  0.40 
   35     -1.13     -0.02     0.47      0.01     0.00     0.04     0.00     0.06     1.20      0.10     0.00	    6	 1038  1.00  0.40 
   36     -1.13     -0.02     0.47      0.01     0.00     0.05     0.00     0.05     1.20      0.10     0.00	   11	 1002  1.00  0.40 
   37     -1.13     -0.03     0.47      0.01     0.00     0.06     0.00     0.07     1.19      0.13     0.00	   11	 1025  1.00  0.40 
   38     -1.13     -0.03     0.47      0.01     0.00     0.06     0.00     0.05     1.19      0.11     0.00	    8	 1003  1.00  0.40 
   39     -1.13     -0.03     0.47      0.01     0.00     0.07     0.00     0.06     1.19      0.14     0.00	    8	  982  1.00  0.40 
   40     -1.13     -0.04     0.47      0.01     0.00     0.09     0.00     0.06     1.18      0.15     0.00	   10	 1015  1.00  0.40 
   41     -1.13     -0.05     0.47      0.01     0.00     0.09     0.00     0.06     1.18      0.15     0.00	    7	 1026  1.00  0.40 
   42     -1.20     -0.05     0.47      0.01     0.28     0.10     0.00     0.06     1.23      0.16     0.28	    6	 1003  1.00  0.40 
   43     -1.21     -0.07     0.47      0.01     0.32     0.12     0.00     0.05     1.23      0.18     0.32	   10	  958  1.00  0.40 
   44     -1.41     -0.08     0.47      0.01     0.44     0.16     0.00     0.05     1.40      0.21     0.44	    6	 1003  1.00  0.40 
   45     -1.47     -0.09     0.47      0.01     0.59     0.17     0.00     0.05     1.45      0.22     0.59	    8	  953  1.00  0.40 
   46     -1.44     -0.11     0.47      0.01     0.65     0.20     0.00     0.04     1.41      0.25     0.65	   16	 1040  1.00  0.40 
   47     -1.51     -0.13     0.47      0.01     0.60     0.22     0.00     0.04     1.46      0.27     0.60	   11	 1000  1.00  0.40 
   48     -1.49     -0.14     0.47      0.02     0.85     0.25     0.00     0.05     1.42      0.30     0.85	   13	  986  1.00  0.40 
   49     -1.62     -0.16     0.47      0.01     0.73     0.27     0.00     0.04     1.53      0.31     0.73	    7	 1035  1.00  0.40 
   50     -1.58     -0.18     0.47      0.01     0.82     0.29     0.00     0.04     1.47      0.34     0.82	   10	 1005  1.00  0.40 
   51     -1.68     -0.20     0.47      0.01     0.49     0.33     0.00     0.05     1.54      0.37     0.49	   12	 1007  1.00  0.40 
   52     -1.70     -0.24     0.47      0.02     0.44     0.37     0.00     0.05     1.53      0.42     0.44	   12	  995  1.00  0.40 
   53     -1.77     -0.27     0.47      0.01     0.00     0.40     0.00     0.05     1.57      0.45     0.00	    7	 1031  1.00  0.40 
   54     -1.77     -0.29     0.47      0.02     0.00     0.42     0.00     0.06     1.55      0.49     0.00	   11	 1008  1.00  0.40 
   55     -1.77     -0.33     0.47      0.02     0.00     0.45     0.00     0.06     1.51      0.51     0.00	   12	 1018  1.00  0.40 
   56     -1.77     -0.37     0.47      0.01     0.00     0.47     0.00     0.06     1.47      0.53     0.00	   11	 1034  1.00  0.40 
   57     -1.77     -0.41     0.47      0.02     0.00     0.49     0.00     0.06     1.44      0.54     0.00	    8	 1012  1.00  0.40 
   58     -1.77     -0.45     0.47      0.01     0.00     0.50     0.00     0.05     1.40      0.55     0.00	   11	  983  1.00  0.40 
   59     -1.77     -0.50     0.30      0.01     0.00     0.51     0.17     0.05     1.31      0.56     0.17	   11	  999  1.00  0.40 
   60     -1.77     -0.55     0.28      0.01     0.00     0.51     0.18     0.05     1.25      0.56     0.18	   10	  990  1.00  0.40 
   61     -1.77     -0.59     0.28      0.01     0.00     0.50     0.18     0.04     1.22      0.54     0.18	   10	 1016  1.00  0.40 
   62     -1.77     -0.64     0.00      0.01     0.00     0.49     0.38     0.03     1.13      0.52     0.38	    8	  977  1.00  0.40 
   63     -1.77     -0.68    -0.15      0.01     0.00     0.47     0.44     0.02     1.11      0.49     0.44	   12	  990  1.00  0.40 
   64     -1.77     -0.72    -0.68      0.00     0.00     0.45     0.47     0.02     1.25      0.47     0.47	   13	  971  1.00  0.40 
   65     -1.77     -0.74    -0.62      0.00     0.00     0.44     0.49     0.02     1.20      0.46     0.49	   12	 1011  1.00  0.40 
   66     -1.77     -0.77    -0.93      0.00     0.00     0.42     0.38     0.02     1.37      0.44     0.38	    8	 1026  1.00  0.40 
   67     -1.77     -0.80    -1.21      0.00     0.00     0.39     0.18     0.01     1.55      0.41     0.18	   10	  989  1.00  0.40 
   68     -1.77     -0.82    -1.39      0.00     0.00     0.39     0.00     0.01     1.69      0.40     0.00	   10	  997  1.00  0.40 
   69     -1.77     -0.84    -1.39     -0.00     0.00     0.37     0.00     0.01     1.67      0.37     0.00	   15	 1005  1.00  0.40 
   70     -1.77     -0.86    -1.39     -0.00     0.00     0.35     0.00     0.01     1.66      0.35     0.00	   10	  993  1.00  0.40 
   71     -1.77     -0.87    -1.39     -0.01     0.00     0.34     0.00     0.01     1.65      0.35     0.00	   10	  988  1.00  0.40 
   72     -1.67     -0.88    -1.39     -0.01     0.18     0.31     0.00     0.01     1.59      0.32     0.18	   10	 1044  1.00  0.40 
   73     -1.62     -0.89    -1.39     -0.01     0.24     0.31     0.00     0.01     1.57      0.32     0.24	    7	 1002  1.00  0.40 
   74     -1.45     -0.90    -1.39     -0.01     0.38     0.29     0.00     0.01     1.49      0.30     0.38	    4	  965  1.00  0.40 
   75     -1.45     -0.90    -1.39     -0.01     0.38     0.30     0.00     0.02     1.48      0.31     0.38	   12	  994  1.00  0.40 
   76     -1.50     -0.91    -1.39     -0.01     0.33     0.29     0.00     0.02     1.50      0.31     0.33	   19	 1025  1.00  0.40 
   77     -1.51     -0.93    -1.39     -0.02     0.32     0.25     0.00     0.03     1.49      0.28     0.32	    5	 1024  1.00  0.40 
   78     -1.34     -0.94    -1.39     -0.02     0.44     0.24     0.00     0.03     1.43      0.26     0.44	    6	 1031  1.00  0.40 
   79     -1.34     -0.94    -1.39     -0.03     0.44     0.23     0.00     0.04     1.42      0.27     0.44	   12	 1039  1.00  0.40 
   80     -1.37     -0.94    -1.39     -0.04     0.43     0.23     0.00     0.05     1.42      0.29     0.43	   13	  988  1.00  0.40 
   81     -1.28     -0.94    -1.39     -0.05     0.47     0.22     0.00     0.06     1.39      0.28     0.47	    8	  981  1.00  0.40 
   82     -1.23     -0.94    -1.37     -0.06     0.49     0.22     0.15     0.09     1.34      0.31     0.64	   12	  967  1.00  0.40 
   83     -1.21     -0.95    -1.37     -0.07     0.49     0.20     0.13     0.09     1.33      0.30     0.62	   14	 1009  1.00  0.40 
   84     -1.21     -0.94    -1.37     -0.08     0.49     0.20     0.13     0.10     1.32      0.31     0.62	   14	 1009  1.00  0.40 
   85     -1.18     -0.95    -1.37     -0.10     0.50     0.20     0.17     0.12     1.29      0.32     0.66	   11	 1043  1.00  0.40 
   86     -1.38     -0.94    -1.34     -0.11     0.42     0.22     0.32     0.13     1.30      0.35     0.74	   10	 1030  1.00  0.40 
   87     -1.54     -0.94    -1.29     -0.13     0.30     0.21     0.46     0.15     1.30      0.36     0.76	   11	  972  1.00  0.40 
   88     -1.42     -0.95    -1.37     -0.14     0.40     0.20     0.17     0.17     1.31      0.36     0.56	   11	  984  1.00  0.40 
   89     -1.30     -0.95    -1.39     -0.16     0.46     0.19     0.00     0.18     1.28      0.37     0.46	   11	  989  1.00  0.40 
   90     -1.25     -0.94    -1.39     -0.19     0.48     0.20     0.00     0.21     1.24      0.41     0.48	   10	 1008  1.00  0.40 
   91     -1.42     -0.94    -1.39     -0.23     0.40     0.18     0.00     0.25     1.26      0.43     0.40	   11	 1012  1.00  0.40 
   92     -1.27     -0.94    -1.26     -0.26     0.60     0.19     0.15     0.28     1.05      0.48     0.75	   12	  987  1.00  0.40 
   93     -1.30     -0.94    -1.39     -0.33     0.60     0.21     0.00     0.33     1.12      0.54     0.60	   10	 1016  1.00  0.40 
   94     -1.35     -0.93    -1.39     -0.39     0.59     0.21     0.00     0.38     1.08      0.59     0.59	    8	 1011  1.00  0.40 
