// Initial random seed:
5617633931891

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'xy');
initializeTreeSeq();
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(3, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeMutationType(4, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2, m3, m4), c(10, 1, 10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_px	pheno_hx	pheno_py	pheno_hy	div_px	div_hx	div_py	div_hy	eud	div_h	div_p	ind_p	ind_h	sig_K	sig_C
    1      0.00      0.00     0.00      0.00     0.00     0.00     0.00     0.00     0.00      0.00     0.00	 1000	   10  1.00  0.40 
    2      0.00      0.00    -0.00      0.00     0.00     0.00     0.01     0.00     0.00      0.00     0.01	  979	   10  1.00  0.40 
    3     -0.00      0.00    -0.00      0.00     0.00     0.00     0.01     0.00     0.00      0.00     0.01	 1005	    8  1.00  0.40 
    4     -0.00      0.00    -0.01      0.00     0.01     0.00     0.01     0.00     0.01      0.00     0.02	 1016	   10  1.00  0.40 
    5     -0.01      0.00    -0.00      0.00     0.01     0.00     0.01     0.00     0.01      0.00     0.02	 1021	   11  1.00  0.40 
    6     -0.00      0.00     0.00      0.00     0.01     0.00     0.02     0.00     0.00      0.00     0.03	  965	    7  1.00  0.40 
    7     -0.01      0.00     0.00      0.00     0.02     0.00     0.01     0.00     0.01      0.00     0.03	 1039	   12  1.00  0.40 
    8     -0.01      0.00     0.00      0.00     0.02     0.00     0.02     0.00     0.01      0.00     0.04	  988	    9  1.00  0.40 
    9     -0.01      0.05    -0.00      0.00     0.04     0.12     0.03     0.00     0.05      0.12     0.06	  965	    8  1.00  0.40 
   10     -0.02      0.04     0.00      0.00     0.04     0.10     0.03     0.00     0.05      0.10     0.07	 1028	   10  1.00  0.40 
   11     -0.01      0.03     0.01      0.00     0.05     0.07     0.04     0.00     0.04      0.07     0.08	 1016	   14  1.00  0.40 
   12     -0.02      0.04     0.01      0.00     0.05     0.10     0.04     0.00     0.06      0.10     0.09	 1037	   10  1.00  0.40 
   13     -0.03      0.04     0.02      0.00     0.05     0.10     0.04     0.00     0.07      0.10     0.09	 1019	    9  1.00  0.40 
   14     -0.02      0.12     0.01      0.00     0.05     0.28     0.03     0.00     0.14      0.28     0.09	  980	    9  1.00  0.40 
   15     -0.01      0.18     0.01      0.00     0.06     0.38     0.04     0.00     0.19      0.38     0.10	  978	   10  1.00  0.40 
