// Initial random seed:
1619154942844

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00 1000 1000  1.00  0.40 
    2  -0.00  -0.00  0.01  0.00  986  958  1.00  0.40 
    3   0.00  -0.00  0.01  0.00  981  977  1.00  0.40 
    4   0.00  -0.00  0.03  0.00  968  987  1.00  0.40 
    5   0.02   0.00  0.04  0.00 1013 1007  1.00  0.40 
    6   0.03  -0.00  0.07  0.00  983 1014  1.00  0.40 
    7   0.02  -0.00  0.10  0.00  958  937  1.00  0.40 
    8   0.04   0.00  0.14  0.00  991  959  1.00  0.40 
    9   0.05   0.00  0.19  0.00  996 1032  1.00  0.40 
   10   0.08   0.00  0.27  0.00  956 1047  1.00  0.40 
   11   0.12   0.00  0.37  0.00  989 1012  1.00  0.40 
   12   0.15  -0.00  0.49  0.00  978  996  1.00  0.40 
   13   0.19  -0.00  0.62  0.00  986 1004  1.00  0.40 
   14   0.21  -0.00  0.75  0.00  986 1048  1.00  0.40 
   15   0.32   0.00  0.89  0.00 1009 1027  1.00  0.40 
   16   0.45  -0.00  1.01  0.00 1017 1024  1.00  0.40 
   17   0.44   0.00  1.09  0.00 1015  995  1.00  0.40 
   18   0.41  -0.00  1.14  0.00  995  967  1.00  0.40 
   19   0.47  -0.00  1.19  0.00 1006 1000  1.00  0.40 
   20   0.47  -0.00  1.22  0.00  947  981  1.00  0.40 
   21   0.45  -0.00  1.24  0.00  957 1022  1.00  0.40 
   22   0.49  -0.00  1.25  0.00 1011 1032  1.00  0.40 
   23   0.49   0.00  1.29  0.00 1000 1015  1.00  0.40 
   24   0.46  -0.00  1.31  0.01  987 1021  1.00  0.40 
   25   0.49   0.00  1.33  0.01 1018 1019  1.00  0.40 
   26   0.53   0.01  1.34  0.02 1047 1040  1.00  0.40 
   27   0.59   0.01  1.36  0.02  992  985  1.00  0.40 
   28   0.71   0.01  1.37  0.03  971  982  1.00  0.40 
   29   0.80   0.01  1.38  0.04 1045 1018  1.00  0.40 
   30   0.74   0.02  1.39  0.04 1022 1022  1.00  0.40 
   31   0.78   0.03  1.42  0.04  980 1043  1.00  0.40 
   32   0.77   0.04  1.42  0.05  959 1015  1.00  0.40 
   33   0.83   0.07  1.46  0.07  989  984  1.00  0.40 
   34   0.80   0.09  1.49  0.09 1029  989  1.00  0.40 
   35   0.80   0.12  1.49  0.11  990 1017  1.00  0.40 
   36   0.69   0.18  1.50  0.15 1047 1010  1.00  0.40 
   37   0.64   0.26  1.49  0.19  957  992  1.00  0.40 
   38   0.57   0.35  1.50  0.25  994  981  1.00  0.40 
   39   0.49   0.47  1.50  0.29 1004 1032  1.00  0.40 
