// Initial random seed:
1615015699665

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00   11  102  1.00  0.40 
    2   0.00   0.00  0.00  0.00   14  123  1.00  0.40 
    3   0.00   0.00  0.00  0.00    4  105  1.00  0.40 
    4   0.00   0.00  0.00  0.00    9   91  1.00  0.40 
    5   0.00   0.00  0.00  0.00   11  105  1.00  0.40 
    6   0.00   0.00  0.00  0.00    7  109  1.00  0.40 
    7   0.00   0.00  0.00  0.00    8   98  1.00  0.40 
    8   0.00   0.00  0.00  0.00   11   89  1.00  0.40 
    9   0.00   0.00  0.00  0.00    5  103  1.00  0.40 
   10   0.00   0.00  0.00  0.00   12   92  1.00  0.40 
   11   0.00   0.00  0.00  0.00    8  110  1.00  0.40 
   12   0.00   0.00  0.00  0.00   11   97  1.00  0.40 
   13   0.00   0.00  0.00  0.00    9  102  1.00  0.40 
   14   0.00   0.00  0.00  0.00    9   98  1.00  0.40 
   15   0.00  -0.01  0.00  0.01   14  101  1.00  0.40 
   16   0.00   0.00  0.00  0.00    6  104  1.00  0.40 
   17   0.00   0.00  0.00  0.00   11  105  1.00  0.40 
   18   0.00   0.00  0.00  0.00   10   94  1.00  0.40 
   19   0.00   0.00  0.00  0.00   11  101  1.00  0.40 
   20   0.00   0.00  0.00  0.00    9   99  1.00  0.40 
   21  -0.25   0.00  0.12  0.00    8   99  1.00  0.40 
   22  -1.18   0.00  0.42  0.00    5   94  1.00  0.40 
#WARNING (Genome_Class::ExecuteMethod_removeMutations): removeMutations() should probably not be called from an late() event in a nonWF model; the removed mutation(s) will still influence fitness values until partway through the next generation.
   23  -1.96   0.00  0.50  0.00    9   98  1.00  0.40 
   24  -0.04   0.00  0.10  0.00   10  103  1.00  0.40 
   25  -0.03   0.00  0.09  0.00   11   97  1.00  0.40 
   26  -0.20  -0.00  0.31  0.01    6   94  1.00  0.40 
   27  -0.44   0.00  0.61  0.00    8   98  1.00  0.40 
   28  -0.83   0.00  0.91  0.00   10   95  1.00  0.40 
   29  -1.18   0.00  1.00  0.00   10  106  1.00  0.40 
   30   0.00   0.00  0.00  0.00   10   99  1.00  0.40 
   31   0.00   0.00  0.00  0.00    9   98  1.00  0.40 
   32   0.00   0.00  0.00  0.00   12   95  1.00  0.40 
   33  -0.16   0.00  0.10  0.00    9  101  1.00  0.40 
   34  -0.61   0.00  0.34  0.00    7   97  1.00  0.40 
   35  -1.37   0.00  0.60  0.00    9   95  1.00  0.40 
   36  -1.41  -0.00  0.50  0.01    7  105  1.00  0.40 
   37   0.00  -0.00  0.00  0.01   12  107  1.00  0.40 
   38   0.11  -0.00  0.10  0.01   10  106  1.00  0.40 
   39   0.26  -0.00  0.30  0.01   12  100  1.00  0.40 
   40   0.69  -0.00  0.42  0.01    5  109  1.00  0.40 
   41   1.03  -0.00  0.50  0.01   10   86  1.00  0.40 
   42   0.99  -0.00  0.49  0.01   15  104  1.00  0.40 
   43   1.06  -0.00  0.50  0.01   13  101  1.00  0.40 
   44   1.14   0.00  0.50  0.00   10   97  1.00  0.40 
   45   0.00   0.00  0.00  0.00   11  102  1.00  0.40 
   46   0.00   0.00  0.00  0.00    9   91  1.00  0.40 
   47   0.00   0.00  0.00  0.00    3   95  1.00  0.40 
   48   0.00   0.00  0.00  0.00    9  101  1.00  0.40 
   49   0.00   0.00  0.00  0.00   11  108  1.00  0.40 
   50   0.00   0.00  0.00  0.00   18  106  1.00  0.40 
   51   0.00   0.00  0.00  0.00   15  111  1.00  0.40 
   52   0.00   0.00  0.00  0.00   11  105  1.00  0.40 
   53   0.09   0.00  0.10  0.00    9   91  1.00  0.40 
   54   0.18   0.00  0.20  0.00   13  108  1.00  0.40 
   55   0.30   0.00  0.31  0.00   13  107  1.00  0.40 
   56   0.39   0.00  0.38  0.00    8   96  1.00  0.40 
   57   0.68   0.00  0.49  0.00    8  104  1.00  0.40 
   58   0.75   0.00  0.61  0.00    8  116  1.00  0.40 
   59   0.93   0.00  0.72  0.00   12   92  1.00  0.40 
   60   0.06   0.00  0.10  0.00   10   93  1.00  0.40 
   61   0.11   0.00  0.17  0.00   11   95  1.00  0.40 
   62   0.22   0.00  0.30  0.00    8  103  1.00  0.40 
   63   0.45   0.00  0.48  0.00    9  100  1.00  0.40 
   64   0.58   0.00  0.50  0.00    7   89  1.00  0.40 
   65   0.06   0.00  0.08  0.00   12  106  1.00  0.40 
   66   0.21  -0.00  0.29  0.01   13  110  1.00  0.40 
   67   0.65  -0.00  0.38  0.01    7   97  1.00  0.40 
   68   1.30  -0.00  0.68  0.01    9   86  1.00  0.40 
   69   1.61  -0.00  0.69  0.02   12  110  1.00  0.40 
   70   1.89  -0.00  0.50  0.02    7   96  1.00  0.40 
   71   0.00  -0.00  0.00  0.01    9   85  1.00  0.40 
   72   0.00  -0.00  0.00  0.01    9   97  1.00  0.40 
   73   0.00  -0.00  0.00  0.02   14   99  1.00  0.40 
   74   0.00  -0.00  0.00  0.02   11   94  1.00  0.40 
   75   0.00  -0.00  0.00  0.02   13  105  1.00  0.40 
   76   0.00  -0.00  0.00  0.01    8  108  1.00  0.40 
   77   0.00  -0.00  0.00  0.02   15   86  1.00  0.40 
   78   0.00  -0.00  0.00  0.02    7  101  1.00  0.40 
   79   0.00  -0.00  0.00  0.01    8   77  1.00  0.40 
   80   0.12  -0.00  0.15  0.01    6   92  1.00  0.40 
   81   0.28  -0.00  0.30  0.01    8  113  1.00  0.40 
   82   0.53  -0.00  0.55  0.01   10   95  1.00  0.40 
   83   0.67  -0.00  0.60  0.02    9   95  1.00  0.40 
   84   0.74  -0.00  0.50  0.01   11  107  1.00  0.40 
   85   0.11   0.00  0.07  0.01   13   97  1.00  0.40 
