// Initial random seed:
1616476786163

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00 1000  102  1.00  0.40 
    2  -0.00   0.00  0.00  0.00  993  108  1.00  0.40 
    3   0.00   0.00  0.01  0.00  982  100  1.00  0.40 
    4   0.00   0.00  0.02  0.00 1006  105  1.00  0.40 
    5   0.01  -0.00  0.03  0.01 1046   89  1.00  0.40 
    6   0.01  -0.00  0.03  0.03 1004  102  1.00  0.40 
    7   0.00  -0.00  0.04  0.02  987   92  1.00  0.40 
    8   0.01  -0.00  0.04  0.03  984   99  1.00  0.40 
    9   0.00  -0.00  0.06  0.01 1007  102  1.00  0.40 
   10   0.02  -0.00  0.07  0.01 1009   95  1.00  0.40 
   11   0.02  -0.00  0.07  0.01 1007  107  1.00  0.40 
   12   0.02  -0.00  0.08  0.03 1012  117  1.00  0.40 
   13   0.03  -0.00  0.08  0.04  985  101  1.00  0.40 
   14   0.03  -0.00  0.09  0.04  997   91  1.00  0.40 
   15   0.03  -0.00  0.08  0.04  987   96  1.00  0.40 
   16   0.04  -0.00  0.09  0.04  997  109  1.00  0.40 
   17   0.04  -0.00  0.10  0.05  974   96  1.00  0.40 
   18   0.07  -0.00  0.11  0.08  975  110  1.00  0.40 
   19   0.07  -0.00  0.12  0.09 1024   91  1.00  0.40 
   20   0.05  -0.01  0.12  0.13  981   94  1.00  0.40 
   21   0.04  -0.01  0.13  0.12  989   99  1.00  0.40 
   22   0.04  -0.01  0.15  0.16  940   98  1.00  0.40 
   23   0.05  -0.01  0.18  0.13  963  104  1.00  0.40 
   24   0.03  -0.00  0.20  0.12  997   97  1.00  0.40 
   25   0.05  -0.00  0.22  0.13  988  104  1.00  0.40 
   26   0.04  -0.00  0.24  0.15  985  114  1.00  0.40 
   27   0.01  -0.00  0.23  0.13 1015  104  1.00  0.40 
   28   0.05  -0.00  0.23  0.10  983   99  1.00  0.40 
   29   0.03  -0.00  0.23  0.12 1038  105  1.00  0.40 
   30   0.02  -0.00  0.25  0.11  999   90  1.00  0.40 
   31  -0.02  -0.00  0.28  0.10  995  102  1.00  0.40 
   32  -0.00  -0.00  0.29  0.13  980  104  1.00  0.40 
   33   0.00  -0.00  0.31  0.11 1009  103  1.00  0.40 
   34   0.07  -0.02  0.33  0.10 1016  103  1.00  0.40 
   35   0.08  -0.00  0.33  0.08  995   98  1.00  0.40 
   36   0.07  -0.01  0.34  0.08  967  102  1.00  0.40 
   37   0.03  -0.01  0.35  0.06  975   96  1.00  0.40 
   38  -0.04  -0.02  0.36  0.09 1005   90  1.00  0.40 
   39  -0.03  -0.03  0.38  0.10  989   94  1.00  0.40 
   40  -0.07  -0.01  0.38  0.07  959   98  1.00  0.40 
   41  -0.08  -0.00  0.40  0.06  963  106  1.00  0.40 
   42  -0.05  -0.00  0.42  0.04  994   97  1.00  0.40 
   43  -0.02  -0.00  0.44  0.03 1027  102  1.00  0.40 
   44   0.01  -0.00  0.46  0.04 1037   94  1.00  0.40 
   45   0.03  -0.00  0.47  0.07 1065  108  1.00  0.40 
   46   0.08  -0.00  0.52  0.08  997  101  1.00  0.40 
   47   0.11  -0.00  0.52  0.11  991  102  1.00  0.40 
   48   0.05  -0.00  0.51  0.12 1017  105  1.00  0.40 
   49   0.03  -0.00  0.55  0.15  967  102  1.00  0.40 
   50   0.10  -0.00  0.58  0.18 1002   85  1.00  0.40 
   51   0.06  -0.00  0.57  0.15 1003   92  1.00  0.40 
   52   0.01   0.00  0.60  0.12  958  102  1.00  0.40 
   53   0.03   0.00  0.62  0.18 1030   84  1.00  0.40 
   54  -0.03   0.00  0.63  0.22  993   93  1.00  0.40 
   55  -0.02   0.01  0.65  0.24 1003   98  1.00  0.40 
   56   0.01   0.00  0.64  0.20  966  105  1.00  0.40 
   57   0.11  -0.01  0.67  0.19  992   85  1.00  0.40 
   58   0.10  -0.00  0.69  0.16 1009   92  1.00  0.40 
   59   0.08  -0.01  0.68  0.16  987   94  1.00  0.40 
   60   0.03  -0.00  0.69  0.15  990  108  1.00  0.40 
   61   0.04  -0.00  0.72  0.13  981  100  1.00  0.40 
   62   0.09  -0.00  0.74  0.15 1013  100  1.00  0.40 
   63   0.08  -0.00  0.77  0.11 1012   95  1.00  0.40 
   64   0.07  -0.00  0.80  0.14 1007   97  1.00  0.40 
   65   0.04  -0.01  0.84  0.17  968   99  1.00  0.40 
   66   0.03  -0.00  0.89  0.16  981   97  1.00  0.40 
   67   0.08  -0.00  0.94  0.13 1004   95  1.00  0.40 
   68   0.24  -0.00  0.93  0.16  961  104  1.00  0.40 
   69   0.28  -0.00  0.95  0.14  945   83  1.00  0.40 
   70   0.28  -0.00  1.02  0.12  965   95  1.00  0.40 
   71   0.24  -0.00  1.03  0.12 1019   89  1.00  0.40 
   72   0.25  -0.00  1.04  0.11 1017  117  1.00  0.40 
   73   0.19  -0.00  1.08  0.09  994  102  1.00  0.40 
   74   0.20  -0.00  1.11  0.08  980   91  1.00  0.40 
   75   0.22  -0.00  1.14  0.09  993   96  1.00  0.40 
   76   0.27  -0.00  1.16  0.13 1017   88  1.00  0.40 
   77   0.32  -0.00  1.19  0.11 1014  116  1.00  0.40 
   78   0.35  -0.00  1.21  0.15 1037   89  1.00  0.40 
   79   0.31  -0.00  1.23  0.15 1031  110  1.00  0.40 
   80   0.34  -0.00  1.22  0.12  994   92  1.00  0.40 
   81   0.31  -0.00  1.25  0.11  971  108  1.00  0.40 
   82   0.25  -0.00  1.25  0.09 1014  101  1.00  0.40 
   83   0.26  -0.00  1.28  0.11  978  104  1.00  0.40 
   84   0.26  -0.00  1.29  0.04  983  102  1.00  0.40 
   85   0.30  -0.00  1.32  0.04  995   95  1.00  0.40 
   86   0.29  -0.00  1.33  0.01  992   96  1.00  0.40 
   87   0.30  -0.00  1.36  0.02 1015   97  1.00  0.40 
   88   0.38  -0.01  1.42  0.03  965   97  1.00  0.40 
   89   0.40  -0.00  1.46  0.03  999   89  1.00  0.40 
   90   0.34  -0.00  1.45  0.02 1009  100  1.00  0.40 
   91   0.34  -0.00  1.47  0.04 1024   82  1.00  0.40 
   92   0.31  -0.00  1.50  0.02 1008   94  1.00  0.40 
   93   0.38   0.00  1.48  0.00  982   86  1.00  0.40 
   94   0.42   0.00  1.50  0.00 1016   94  1.00  0.40 
   95   0.37   0.00  1.50  0.00  982   96  1.00  0.40 
   96   0.41   0.00  1.52  0.00  984   98  1.00  0.40 
   97   0.39   0.00  1.53  0.00 1024   97  1.00  0.40 
   98   0.32   0.00  1.54  0.00  996   92  1.00  0.40 
   99   0.28   0.00  1.55  0.00 1025   96  1.00  0.40 
  100   0.30   0.00  1.52  0.00 1016  108  1.00  0.40 
  101   0.20   0.00  1.53  0.00  952  112  1.00  0.40 
  102   0.21   0.00  1.54  0.00 1026  105  1.00  0.40 
  103   0.34   0.00  1.55  0.00 1030  104  1.00  0.40 
  104   0.30  -0.00  1.59  0.01  930   97  1.00  0.40 
  105   0.37  -0.01  1.63  0.02 1008  104  1.00  0.40 
  106   0.35  -0.03  1.64  0.04 1091   91  1.00  0.40 
  107   0.48  -0.03  1.64  0.05  990  110  1.00  0.40 
  108   0.52  -0.01  1.67  0.02 1009   98  1.00  0.40 
  109   0.50  -0.01  1.70  0.03  930  108  1.00  0.40 
  110   0.47  -0.01  1.70  0.02 1025   98  1.00  0.40 
  111   0.47  -0.01  1.73  0.01 1033   92  1.00  0.40 
  112   0.56  -0.00  1.73  0.01 1004   98  1.00  0.40 
  113   0.61  -0.01  1.73  0.02  974  106  1.00  0.40 
  114   0.58  -0.00  1.76  0.01  990  113  1.00  0.40 
  115   0.47   0.00  1.74  0.00  985   95  1.00  0.40 
  116   0.49   0.00  1.77  0.00  975  101  1.00  0.40 
  117   0.48   0.00  1.75  0.00  988  108  1.00  0.40 
  118   0.41   0.00  1.75  0.00 1018   88  1.00  0.40 
  119   0.39   0.00  1.75  0.00 1022   98  1.00  0.40 
  120   0.41   0.00  1.75  0.00 1069  101  1.00  0.40 
  121   0.32   0.00  1.74  0.00 1006  106  1.00  0.40 
  122   0.30   0.01  1.74  0.01 1044   98  1.00  0.40 
  123   0.24   0.00  1.77  0.00  982  105  1.00  0.40 
  124   0.05  -0.01  1.76  0.01  991   98  1.00  0.40 
  125  -0.03  -0.01  1.79  0.01  997  110  1.00  0.40 
  126   0.06   0.00  1.79  0.00  989   95  1.00  0.40 
  127  -0.01   0.00  1.78  0.00 1002   97  1.00  0.40 
  128   0.03   0.00  1.78  0.00  999  103  1.00  0.40 
  129  -0.05   0.00  1.79  0.00  983   92  1.00  0.40 
  130  -0.11   0.00  1.76  0.00  988  100  1.00  0.40 
  131  -0.13   0.00  1.75  0.00  979   88  1.00  0.40 
  132  -0.09   0.00  1.75  0.00 1011  102  1.00  0.40 
  133  -0.06   0.00  1.78  0.00  989   91  1.00  0.40 
  134  -0.10   0.00  1.79  0.00 1013  107  1.00  0.40 
  135  -0.12   0.00  1.81  0.00  990  100  1.00  0.40 
  136  -0.18   0.00  1.82  0.00  956   96  1.00  0.40 
  137  -0.10   0.00  1.81  0.00  968   98  1.00  0.40 
  138  -0.02   0.00  1.82  0.00 1008   99  1.00  0.40 
  139  -0.10   0.00  1.84  0.00  980  102  1.00  0.40 
  140  -0.11  -0.01  1.84  0.01  996  112  1.00  0.40 
  141  -0.13  -0.01  1.85  0.02  997  112  1.00  0.40 
  142  -0.13  -0.01  1.85  0.01 1012   98  1.00  0.40 
  143  -0.11  -0.01  1.86  0.01  978  104  1.00  0.40 
  144  -0.01   0.00  1.86  0.00 1007  102  1.00  0.40 
  145  -0.06  -0.01  1.85  0.02  981  102  1.00  0.40 
  146  -0.04  -0.02  1.84  0.03 1027   96  1.00  0.40 
  147  -0.12  -0.01  1.85  0.02  987  100  1.00  0.40 
  148  -0.12  -0.01  1.86  0.02 1004  100  1.00  0.40 
  149  -0.02  -0.01  1.85  0.02 1045  111  1.00  0.40 
  150   0.01   0.00  1.90  0.00 1010   96  1.00  0.40 
  151   0.06   0.00  1.88  0.00  994  112  1.00  0.40 
  152   0.14   0.00  1.88  0.00  997  104  1.00  0.40 
  153   0.09   0.00  1.88  0.00 1002   94  1.00  0.40 
  154   0.00   0.00  1.91  0.00 1000  104  1.00  0.40 
  155   0.02   0.00  1.92  0.00  995  112  1.00  0.40 
  156   0.00   0.00  1.92  0.00 1013  103  1.00  0.40 
  157  -0.10   0.01  1.95  0.01  991   92  1.00  0.40 
  158  -0.10   0.02  1.95  0.02  969  102  1.00  0.40 
  159  -0.27   0.03  1.94  0.03  959   98  1.00  0.40 
  160  -0.28   0.02  1.95  0.02 1013  123  1.00  0.40 
  161  -0.26   0.03  1.98  0.03 1006  102  1.00  0.40 
  162  -0.23   0.02  1.99  0.02 1055   88  1.00  0.40 
  163  -0.33   0.03  2.01  0.03 1010  100  1.00  0.40 
  164  -0.43   0.01  2.03  0.03  954  103  1.00  0.40 
  165  -0.55  -0.00  2.08  0.02  988  103  1.00  0.40 
  166  -0.60   0.01  2.07  0.03  973  102  1.00  0.40 
  167  -0.51   0.01  2.04  0.03 1020  111  1.00  0.40 
  168  -0.52   0.03  2.04  0.05  957   95  1.00  0.40 
  169  -0.47   0.02  2.03  0.06  970  102  1.00  0.40 
  170  -0.35  -0.00  2.04  0.04  989  101  1.00  0.40 
  171  -0.40  -0.04  2.08  0.04  981   97  1.00  0.40 
  172  -0.42  -0.06  2.05  0.05  968  103  1.00  0.40 
  173  -0.36  -0.07  2.08  0.06 1025  102  1.00  0.40 
  174  -0.34  -0.06  2.10  0.05  958   94  1.00  0.40 
  175  -0.29  -0.04  2.09  0.03 1023  105  1.00  0.40 
  176  -0.23  -0.08  2.09  0.06  998   97  1.00  0.40 
  177  -0.33  -0.06  2.10  0.05 1003  101  1.00  0.40 
  178  -0.42  -0.06  2.12  0.05 1010  100  1.00  0.40 
  179  -0.40  -0.09  2.12  0.08  997  107  1.00  0.40 
  180  -0.44   0.00  2.12  0.02  967   99  1.00  0.40 
  181  -0.46   0.00  2.15  0.01 1015  102  1.00  0.40 
  182  -0.36   0.00  2.13  0.00  919  109  1.00  0.40 
  183  -0.26   0.00  2.14  0.00 1021  107  1.00  0.40 
  184  -0.30   0.00  2.17  0.00 1011  102  1.00  0.40 
  185  -0.29  -0.02  2.19  0.01  980  113  1.00  0.40 
  186  -0.27  -0.04  2.21  0.02  981   94  1.00  0.40 
  187  -0.34  -0.12  2.17  0.06 1023   99  1.00  0.40 
  188  -0.25  -0.20  2.16  0.10 1019   96  1.00  0.40 
  189  -0.24  -0.23  2.14  0.11  974   93  1.00  0.40 
  190  -0.19  -0.21  2.16  0.10 1042  105  1.00  0.40 
  191  -0.29  -0.27  2.19  0.13 1019  101  1.00  0.40 
  192  -0.29  -0.29  2.18  0.14 1024  101  1.00  0.40 
  193  -0.42  -0.35  2.20  0.16  989  106  1.00  0.40 
  194  -0.47  -0.33  2.17  0.16 1047   94  1.00  0.40 
  195  -0.48  -0.49  2.19  0.22  996  104  1.00  0.40 
  196  -0.55  -0.57  2.19  0.25 1019   97  1.00  0.40 
  197  -0.47  -0.57  2.21  0.25  999   83  1.00  0.40 
  198  -0.56  -0.63  2.22  0.27  964   90  1.00  0.40 
  199  -0.37  -0.63  2.24  0.27  984  100  1.00  0.40 
  200  -0.36  -0.61  2.25  0.26  947  100  1.00  0.40 
  201  -0.48  -0.62  2.21  0.27  979  104  1.00  0.40 
  202  -0.43  -0.72  2.22  0.30  995  103  1.00  0.40 
  203  -0.46  -0.69  2.24  0.29  997  103  1.00  0.40 
  204  -0.45  -0.77  2.25  0.31  974   95  1.00  0.40 
  205  -0.59  -0.79  2.23  0.32  948  100  1.00  0.40 
  206  -0.63  -0.92  2.24  0.36  966  107  1.00  0.40 
  207  -0.77  -1.08  2.24  0.40 1003   93  1.00  0.40 
  208  -0.86  -1.25  2.25  0.43  972   99  1.00  0.40 
  209  -0.73  -1.43  2.26  0.46 1000  106  1.00  0.40 
  210  -0.72  -1.69  2.26  0.49  997   94  1.00  0.40 
  211  -0.57  -1.84  2.25  0.50  971   95  1.00  0.40 
