initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00   99 1000  1.00  0.40 
    2   0.00   0.00  0.00  0.00  103  958  1.00  0.40 
    3   0.00   0.00  0.03  0.00  105 1006  1.00  0.40 
    4   0.01   0.00  0.08  0.00  110 1003  1.00  0.40 
    5   0.04   0.00  0.27  0.00   95  978  1.00  0.40 
    6   0.05   0.00  0.60  0.00  104  977  1.00  0.40 
    7   0.11   0.00  0.78  0.00   98 1004  1.00  0.40 
    8   0.26   0.00  0.82  0.00   93  999  1.00  0.40 
    9   0.21   0.00  0.86  0.00   89  996  1.00  0.40 
   10   0.06   0.00  0.84  0.00  103 1007  1.00  0.40 
   11   0.06   0.00  0.86  0.00   97 1009  1.00  0.40 
   12   0.09   0.00  0.88  0.01   91 1007  1.00  0.40 
   13   0.15   0.00  0.86  0.01  108  972  1.00  0.40 
   14   0.08   0.00  0.85  0.01  100  993  1.00  0.40 
   15   0.02   0.00  0.93  0.01  110 1025  1.00  0.40 
   16  -0.06   0.00  0.92  0.02  103  965  1.00  0.40 
   17   0.11   0.01  1.00  0.02  105 1006  1.00  0.40 
   18   0.08   0.00  1.05  0.02  102 1018  1.00  0.40 
   19   0.12   0.00  1.13  0.01   93 1039  1.00  0.40 
   20   0.26   0.01  1.24  0.01   84 1010  1.00  0.40 
   21   0.17   0.01  1.30  0.01  100  993  1.00  0.40 
   22   0.06   0.01  1.35  0.01  100  981  1.00  0.40 
   23   0.43   0.01  1.44  0.02   90  992  1.00  0.40 
   24   0.78   0.01  1.47  0.02   90 1019  1.00  0.40 
   25   1.00   0.01  1.43  0.03  107  988  1.00  0.40 
   26   0.86   0.01  1.39  0.03  107 1009  1.00  0.40 
   27   1.11  -0.00  1.45  0.03  104  979  1.00  0.40 
