gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00 1000 1000  1.00  0.40 
    2  -0.01   0.00  0.01  0.00 1031 1011  1.00  0.40 
    3   0.00   0.00  0.01  0.00 1036 1012  1.00  0.40 
    4  -0.00   0.00  0.02  0.00  960 1021  1.00  0.40 
    5  -0.01   0.00  0.04  0.00 1044  966  1.00  0.40 
    6  -0.02   0.00  0.05  0.00  999 1012  1.00  0.40 
    7  -0.03   0.00  0.07  0.00  982  991  1.00  0.40 
    8  -0.05  -0.00  0.09  0.00 1015 1006  1.00  0.40 
    9  -0.06   0.00  0.12  0.00  981 1029  1.00  0.40 
   10  -0.08   0.00  0.15  0.00 1003  986  1.00  0.40 
   11  -0.12   0.00  0.18  0.00 1053  981  1.00  0.40 
   12  -0.17  -0.00  0.26  0.00  990 1035  1.00  0.40 
   13  -0.22   0.00  0.33  0.00  976 1017  1.00  0.40 
   14  -0.27  -0.00  0.41  0.00  974  981  1.00  0.40 
   15  -0.32  -0.00  0.52  0.00  990  993  1.00  0.40 
   16  -0.35  -0.00  0.61  0.00 1025 1015  1.00  0.40 
   17  -0.47  -0.00  0.71  0.00  972 1010  1.00  0.40 
   18  -0.55  -0.00  0.77  0.00 1009  972  1.00  0.40 
   19  -0.57  -0.00  0.83  0.00  959  986  1.00  0.40 
   20  -0.57   0.00  0.90  0.00 1044  979  1.00  0.40 
   21  -0.60   0.00  0.95  0.00  967 1000  1.00  0.40 
   22  -0.57   0.00  0.98  0.00  963  984  1.00  0.40 
   23  -0.59  -0.00  1.01  0.00 1024 1003  1.00  0.40 
   24  -0.54  -0.00  1.03  0.01  985  986  1.00  0.40 
   25  -0.50  -0.00  1.05  0.01 1027  998  1.00  0.40 
   26  -0.48  -0.00  1.06  0.01 1007  997  1.00  0.40 
   27  -0.37  -0.01  1.09  0.01  997  998  1.00  0.40 
   28  -0.32  -0.01  1.10  0.02 1014  988  1.00  0.40 
   29  -0.21  -0.01  1.13  0.02 1042 1002  1.00  0.40 
   30  -0.13  -0.01  1.13  0.02 1011 1012  1.00  0.40 
   31  -0.11  -0.01  1.16  0.03  975 1019  1.00  0.40 
   32  -0.10  -0.02  1.17  0.04  960 1013  1.00  0.40 
   33  -0.03  -0.02  1.17  0.05 1009 1034  1.00  0.40 
   34  -0.02  -0.02  1.19  0.05 1013  985  1.00  0.40 
   35  -0.02  -0.03  1.23  0.08  984  978  1.00  0.40 
   36  -0.02  -0.03  1.25  0.07  962 1009  1.00  0.40 
   37   0.04  -0.05  1.23  0.10 1038 1016  1.00  0.40 
   38   0.13  -0.07  1.24  0.11 1007 1033  1.00  0.40 
   39   0.10  -0.07  1.27  0.11  992  978  1.00  0.40 
   40   0.10  -0.10  1.28  0.14  998 1017  1.00  0.40 
   41   0.08  -0.12  1.29  0.15 1018  969  1.00  0.40 
   42   0.16  -0.13  1.32  0.16 1045  995  1.00  0.40 
   43   0.20  -0.15  1.32  0.19 1031  995  1.00  0.40 
   44   0.25  -0.17  1.33  0.21  997 1046  1.00  0.40 
   45   0.25  -0.18  1.34  0.23  980 1004  1.00  0.40 
   46   0.34  -0.20  1.36  0.24  969 1037  1.00  0.40 
   47   0.31  -0.21  1.38  0.26 1010  971  1.00  0.40 
   48   0.45  -0.21  1.39  0.28  970 1007  1.00  0.40 
   49   0.53  -0.23  1.42  0.29  971 1032  1.00  0.40 
   50   0.57  -0.20  1.45  0.28  978  975  1.00  0.40 
   51   0.63  -0.19  1.44  0.29 1037  991  1.00  0.40 
   52   0.69  -0.16  1.41  0.31 1021  952  1.00  0.40 
   53   0.70  -0.13  1.44  0.33  984 1061  1.00  0.40 
   54   0.74  -0.11  1.44  0.35 1026 1024  1.00  0.40 
   55   0.87  -0.01  1.44  0.40  966  977  1.00  0.40 
   56   1.01   0.08  1.44  0.43  960 1014  1.00  0.40 
   57   0.99   0.22  1.49  0.47 1022 1033  1.00  0.40 
   58   0.96   0.35  1.49  0.51  986  984  1.00  0.40 
   59   0.86   0.58  1.54  0.58 1045 1024  1.00  0.40 
   60   0.80   0.72  1.60  0.61 1008 1021  1.00  0.40 
   61   0.71   0.86  1.64  0.63 1002  996  1.00  0.40 
   62   0.58   0.96  1.64  0.66 1008  988  1.00  0.40 
   63   0.39   1.08  1.65  0.67 1030 1003  1.00  0.40 
   64   0.27   1.15  1.69  0.68 1001  990  1.00  0.40 
   65  -0.02   1.21  1.73  0.68  987  998  1.00  0.40 
   66  -0.15   1.30  1.76  0.68  998 1018  1.00  0.40 
   67  -0.38   1.31  1.80  0.68  984  995  1.00  0.40 
   68  -0.53   1.32  1.81  0.68 1019 1021  1.00  0.40 
   69  -0.66   1.39  1.84  0.69 1001  989  1.00  0.40 
   70  -0.91   1.35  1.86  0.69 1005 1021  1.00  0.40 
   71  -1.12   1.31  1.88  0.70  965  951  1.00  0.40 
   72  -1.15   1.27  1.87  0.70 1027  986  1.00  0.40 
   73  -1.22   1.23  1.91  0.70  969 1008  1.00  0.40 
   74  -1.15   1.22  1.92  0.72 1007 1017  1.00  0.40 
   75  -1.15   1.24  1.94  0.74  994 1000  1.00  0.40 
   76  -1.24   1.21  1.95  0.75  976 1002  1.00  0.40 
   77  -1.26   1.16  1.97  0.76 1047 1031  1.00  0.40 
   78  -1.37   1.14  1.98  0.78 1011 1037  1.00  0.40 
   79  -1.56   1.15  1.98  0.79  981  989  1.00  0.40 
   80  -1.64   1.13  1.99  0.83  982 1029  1.00  0.40 
   81  -1.70   1.04  2.01  0.84  997 1007  1.00  0.40 
   82  -1.74   0.93  2.00  0.86 1017 1018  1.00  0.40 
   83  -1.74   0.82  2.04  0.87 1031  998  1.00  0.40 
   84  -1.88   0.77  2.06  0.88  957 1036  1.00  0.40 
   85  -1.94   0.65  2.07  0.89  996 1015  1.00  0.40 
   86  -1.99   0.50  2.05  0.89 1005 1021  1.00  0.40 
   87  -2.00   0.28  2.05  0.87 1001  966  1.00  0.40 
   88  -2.02   0.14  2.07  0.87  988  997  1.00  0.40 
   89  -2.11  -0.04  2.06  0.85 1007 1007  1.00  0.40 
   90  -2.14  -0.23  2.09  0.82  989 1045  1.00  0.40 
   91  -2.25  -0.41  2.10  0.79 1041  979  1.00  0.40 
   92  -2.18  -0.62  2.12  0.73 1017 1001  1.00  0.40 
   93  -2.12  -0.76  2.13  0.68  957 1022  1.00  0.40 
   94  -2.25  -0.86  2.16  0.65 1051 1001  1.00  0.40 
   95  -2.19  -1.03  2.16  0.60  987 1004  1.00  0.40 
   96  -2.11  -1.19  2.18  0.54 1000  976  1.00  0.40 
   97  -1.89  -1.37  2.20  0.45  984 1036  1.00  0.40 
   98  -1.78  -1.45  2.22  0.41  994  965  1.00  0.40 
   99  -1.79  -1.53  2.26  0.40  988  994  1.00  0.40 
  100  -1.66  -1.58  2.28  0.40  974 1026  1.00  0.40 
  101  -1.43  -1.69  2.30  0.39  982  973  1.00  0.40 
  102  -1.26  -1.76  2.34  0.40  989  971  1.00  0.40 
  103  -1.10  -1.83  2.33  0.40  981 1041  1.00  0.40 
  104  -0.75  -1.92  2.34  0.41  977 1033  1.00  0.40 
  105  -0.56  -2.02  2.34  0.43  988  993  1.00  0.40 
  106  -0.39  -2.13  2.35  0.47  997  973  1.00  0.40 
  107  -0.08  -2.22  2.34  0.49 1011  990  1.00  0.40 
  108   0.26  -2.31  2.32  0.52  974  980  1.00  0.40 
  109   0.72  -2.41  2.29  0.53  985 1008  1.00  0.40 
  110   1.09  -2.52  2.26  0.54  965 1009  1.00  0.40 
  111   1.30  -2.58  2.21  0.56 1012  967  1.00  0.40 
  112   1.62  -2.61  2.17  0.57 1043 1018  1.00  0.40 
  113   1.83  -2.67  2.15  0.56 1003  978  1.00  0.40 
  114   2.00  -2.72  2.13  0.55  961  993  1.00  0.40 
  115   2.19  -2.77  2.10  0.55 1025  991  1.00  0.40 
  116   2.43  -2.82  2.07  0.55  990 1039  1.00  0.40 
  117   2.56  -2.80  2.03  0.56 1036  999  1.00  0.40 
  118   2.81  -2.88  1.98  0.56  977 1018  1.00  0.40 
  119   2.96  -2.89  1.94  0.56  982 1011  1.00  0.40 
  120   3.14  -2.90  1.92  0.56  997 1014  1.00  0.40 
  121   3.18  -2.96  1.91  0.57 1012  975  1.00  0.40 
  122   3.18  -2.98  1.92  0.56  973 1021  1.00  0.40 
  123   3.23  -3.00  1.94  0.56 1006 1047  1.00  0.40 
  124   3.36  -2.98  1.91  0.56 1012  984  1.00  0.40 
  125   3.41  -2.97  1.89  0.57 1002 1010  1.00  0.40 
  126   3.43  -2.97  1.90  0.59  993 1025  1.00  0.40 
  127   3.43  -3.01  1.91  0.59 1004 1013  1.00  0.40 
  128   3.38  -2.99  1.94  0.59 1008 1025  1.00  0.40 
  129   3.40  -3.01  1.94  0.58 1009  989  1.00  0.40 
  130   3.45  -3.05  1.93  0.58 1001 1000  1.00  0.40 
  131   3.44  -3.07  1.96  0.58  998  977  1.00  0.40 
  132   3.44  -3.06  1.98  0.58 1007 1004  1.00  0.40 
  133   3.48  -3.05  1.98  0.57  991 1008  1.00  0.40 
  134   3.49  -3.04  1.97  0.58 1017 1039  1.00  0.40 
  135   3.45  -3.07  1.98  0.58 1001  999  1.00  0.40 
  136   3.47  -3.11  1.97  0.58  988 1042  1.00  0.40 
  137   3.46  -3.11  1.97  0.60  978  998  1.00  0.40 
  138   3.50  -3.11  2.00  0.60  979  997  1.00  0.40 
  139   3.55  -3.08  1.98  0.61 1013 1018  1.00  0.40 
  140   3.52  -3.12  2.00  0.61 1028  990  1.00  0.40 
  141   3.60  -3.10  2.01  0.60  973 1032  1.00  0.40 
  142   3.58  -3.12  2.00  0.58  956 1017  1.00  0.40 
  143   3.56  -3.13  2.00  0.59 1028 1041  1.00  0.40 
  144   3.61  -3.11  2.00  0.61 1014  950  1.00  0.40 
  145   3.66  -3.06  2.01  0.61 1018  983  1.00  0.40 
  146   3.70  -3.07  2.02  0.63  970 1006  1.00  0.40 
  147   3.70  -3.01  2.03  0.63 1000 1019  1.00  0.40 
  148   3.69  -3.03  2.04  0.63 1015 1021  1.00  0.40 
  149   3.70  -3.02  2.03  0.63  972  976  1.00  0.40 
  150   3.72  -2.99  2.03  0.61 1007  959  1.00  0.40 
  151   3.69  -2.97  2.03  0.61 1026 1038  1.00  0.40 
  152   3.69  -2.94  2.02  0.63 1023  960  1.00  0.40 
  153   3.72  -2.98  2.03  0.64 1025 1005  1.00  0.40 
  154   3.74  -3.00  2.07  0.63 1004  965  1.00  0.40 
  155   3.74  -3.00  2.06  0.65 1015 1026  1.00  0.40 
  156   3.70  -2.94  2.06  0.67 1012 1029  1.00  0.40 
  157   3.60  -2.93  2.07  0.67  973  991  1.00  0.40 
  158   3.65  -2.88  2.08  0.69 1025 1017  1.00  0.40 
  159   3.65  -2.93  2.06  0.69  983  991  1.00  0.40 
  160   3.67  -2.91  2.07  0.71 1010 1015  1.00  0.40 
  161   3.67  -2.90  2.08  0.71  990 1029  1.00  0.40 
  162   3.62  -2.93  2.09  0.70 1011 1001  1.00  0.40 
  163   3.66  -2.95  2.08  0.69  957 1039  1.00  0.40 
  164   3.75  -2.89  2.04  0.72  999 1011  1.00  0.40 
  165   3.77  -2.85  2.04  0.74  989  990  1.00  0.40 
  166   3.69  -2.79  2.10  0.77  978 1014  1.00  0.40 
  167   3.77  -2.72  2.08  0.78  957  982  1.00  0.40 
  168   3.84  -2.61  2.09  0.84  994 1003  1.00  0.40 
  169   3.84  -2.47  2.08  0.87 1013  985  1.00  0.40 
  170   3.87  -2.39  2.13  0.91 1033 1028  1.00  0.40 
  171   3.85  -2.25  2.14  0.97 1005 1008  1.00  0.40 
  172   3.86  -2.14  2.14  1.00  987 1017  1.00  0.40 
  173   3.94  -2.01  2.14  1.04 1012  996  1.00  0.40 
  174   3.91  -1.91  2.16  1.07 1020 1034  1.00  0.40 
  175   3.92  -1.77  2.17  1.14  989 1000  1.00  0.40 
  176   3.93  -1.62  2.19  1.20  953 1049  1.00  0.40 
  177   3.91  -1.34  2.20  1.27  993 1008  1.00  0.40 
  178   3.91  -1.04  2.23  1.34 1030 1027  1.00  0.40 
  179   3.94  -0.64  2.26  1.40  951 1000  1.00  0.40 
  180   3.90  -0.10  2.29  1.44  997  984  1.00  0.40 
  181   3.89   0.41  2.31  1.43 1036 1038  1.00  0.40 
  182   3.90   0.93  2.34  1.36  963  998  1.00  0.40 
  183   3.92   1.58  2.35  1.21  963  978  1.00  0.40 
  184   3.94   2.30  2.35  0.96 1004  996  1.00  0.40 
  185   3.94   2.76  2.40  0.76 1038 1016  1.00  0.40 
  186   3.88   3.13  2.43  0.57 1004 1003  1.00  0.40 
  187   3.81   3.45  2.47  0.39  981  955  1.00  0.40 
  188   3.71   3.65  2.55  0.27  995  968  1.00  0.40 
  189   3.57   3.77  2.63  0.19 1030 1040  1.00  0.40 
  190   3.50   3.91  2.79  0.10  966  934  1.00  0.40 
  191   3.31   3.93  2.85  0.09  971  980  1.00  0.40 
  192   3.04   4.00  2.96  0.04  983 1011  1.00  0.40 
  193   2.88   4.01  3.00  0.04  987 1026  1.00  0.40 
  194   2.76   4.03  3.05  0.03  997 1043  1.00  0.40 
  195   2.58   4.03  3.09  0.04 1014  996  1.00  0.40 
  196   2.46   4.02  3.13  0.04  975 1035  1.00  0.40 
  197   2.34   4.02  3.14  0.05  974  941  1.00  0.40 
  198   2.09   4.03  3.15  0.04 1007 1006  1.00  0.40 
  199   1.95   4.03  3.17  0.03  998 1005  1.00  0.40 
  200   1.83   4.04  3.19  0.03 1000 1003  1.00  0.40 
  201   1.73   4.03  3.22  0.04 1016 1027  1.00  0.40 
  202   1.43   4.03  3.23  0.05  989 1004  1.00  0.40 
  203   1.14   4.03  3.25  0.05 1003 1007  1.00  0.40 
  204   1.14   4.04  3.25  0.05 1021 1003  1.00  0.40 
  205   1.06   4.05  3.29  0.07 1001 1022  1.00  0.40 
  206   0.96   4.05  3.30  0.07 1020  993  1.00  0.40 
  207   0.76   4.08  3.30  0.08 1002  998  1.00  0.40 
  208   0.72   4.10  3.34  0.08  990 1008  1.00  0.40 
  209   0.55   4.12  3.32  0.10 1008  974  1.00  0.40 
  210   0.53   4.15  3.34  0.11  971 1001  1.00  0.40 
  211   0.28   4.18  3.33  0.12 1037 1004  1.00  0.40 
  212  -0.04   4.20  3.33  0.14  975  997  1.00  0.40 
  213  -0.14   4.22  3.34  0.16  980  997  1.00  0.40 
  214  -0.38   4.29  3.34  0.20  992  974  1.00  0.40 
  215  -0.55   4.31  3.34  0.22 1002  963  1.00  0.40 
  216  -0.62   4.37  3.34  0.24 1026 1003  1.00  0.40 
  217  -0.74   4.42  3.33  0.26  980 1023  1.00  0.40 
  218  -0.90   4.51  3.33  0.29  995 1033  1.00  0.40 
  219  -1.17   4.53  3.32  0.31  983 1038  1.00  0.40 
  220  -1.35   4.57  3.31  0.35  986 1024  1.00  0.40 
  221  -1.60   4.66  3.29  0.37 1034  999  1.00  0.40 
  222  -1.97   4.70  3.25  0.39  983  965  1.00  0.40 
  223  -2.25   4.76  3.22  0.42 1009  987  1.00  0.40 
  224  -2.66   4.77  3.15  0.43 1020 1008  1.00  0.40 
  225  -2.85   4.82  3.16  0.44  954 1012  1.00  0.40 
  226  -2.94   4.86  3.15  0.44  995  975  1.00  0.40 
  227  -3.19   4.88  3.12  0.44 1026 1023  1.00  0.40 
  228  -3.23   4.87  3.13  0.42  970  995  1.00  0.40 
  229  -3.48   4.92  3.08  0.44  981  975  1.00  0.40 
  230  -3.49   4.96  3.07  0.46  977  989  1.00  0.40 
  231  -3.66   5.00  3.05  0.47 1023 1003  1.00  0.40 
  232  -3.85   5.08  3.02  0.50 1008  985  1.00  0.40 
  233  -3.96   5.10  3.02  0.51 1001 1007  1.00  0.40 
  234  -4.15   5.13  2.98  0.52  987 1012  1.00  0.40 
  235  -4.16   5.18  2.98  0.53  996 1036  1.00  0.40 
  236  -4.30   5.19  2.97  0.53  971  981  1.00  0.40 
  237  -4.48   5.18  2.92  0.53  973  998  1.00  0.40 
  238  -4.53   5.13  2.89  0.52  988  993  1.00  0.40 
  239  -4.55   5.07  2.88  0.53 1007  996  1.00  0.40 
  240  -4.50   5.02  2.88  0.52  952  988  1.00  0.40 
  241  -4.47   5.04  2.92  0.53 1019  959  1.00  0.40 
  242  -4.46   5.03  2.94  0.53 1034 1001  1.00  0.40 
  243  -4.56   5.08  2.90  0.55  992  958  1.00  0.40 
  244  -4.62   5.07  2.87  0.56 1016 1003  1.00  0.40 
  245  -4.60   5.03  2.92  0.57  989 1041  1.00  0.40 
  246  -4.59   5.03  2.92  0.56 1023 1010  1.00  0.40 
  247  -4.65   5.03  2.92  0.55 1011  974  1.00  0.40 
  248  -4.74   5.02  2.91  0.56 1037 1001  1.00  0.40 
  249  -4.65   4.97  2.95  0.55 1009  957  1.00  0.40 
  250  -4.69   4.98  2.94  0.57  979  966  1.00  0.40 
  251  -4.77   4.93  2.89  0.57 1006 1012  1.00  0.40 
  252  -4.89   4.91  2.86  0.59 1000  987  1.00  0.40 
  253  -4.91   4.90  2.86  0.59  996 1024  1.00  0.40 
  254  -4.98   4.87  2.89  0.60 1032 1026  1.00  0.40 
  255  -4.98   4.91  2.92  0.60 1011 1015  1.00  0.40 
  256  -4.93   4.96  2.93  0.62 1035 1014  1.00  0.40 
  257  -4.91   5.00  2.95  0.62  951  956  1.00  0.40 
  258  -4.89   4.93  2.92  0.62 1024 1002  1.00  0.40 
  259  -4.92   4.89  2.91  0.62 1043  992  1.00  0.40 
  260  -4.90   4.83  2.98  0.62 1034  998  1.00  0.40 
  261  -4.89   4.82  2.97  0.63  972  999  1.00  0.40 
  262  -4.92   4.84  2.94  0.63 1019 1047  1.00  0.40 
  263  -4.86   4.88  2.94  0.62  990  959  1.00  0.40 
  264  -4.90   4.90  2.89  0.62 1004 1000  1.00  0.40 
  265  -4.98   4.93  2.89  0.64 1005  985  1.00  0.40 
  266  -4.95   4.97  2.90  0.64  947 1014  1.00  0.40 
  267  -4.92   5.01  2.93  0.63  977  974  1.00  0.40 
  268  -4.92   5.01  2.92  0.65  984 1005  1.00  0.40 
  269  -5.01   4.97  2.93  0.64 1028  987  1.00  0.40 
  270  -5.06   4.94  2.94  0.64  976  990  1.00  0.40 
  271  -5.13   4.91  2.91  0.62 1034  945  1.00  0.40 
  272  -5.07   4.93  2.93  0.61  956  977  1.00  0.40 
  273  -5.03   4.93  2.94  0.61 1035 1005  1.00  0.40 
  274  -5.06   4.88  2.92  0.61  991  986  1.00  0.40 
  275  -5.08   4.87  2.94  0.60  970  994  1.00  0.40 
  276  -5.17   4.92  2.93  0.61  994  988  1.00  0.40 
  277  -5.23   4.90  2.95  0.61 1031 1024  1.00  0.40 
  278  -5.26   4.97  2.98  0.61 1033 1064  1.00  0.40 
  279  -5.26   4.94  2.99  0.62 1013  964  1.00  0.40 
  280  -5.34   4.95  2.98  0.62 1025  974  1.00  0.40 
