initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00  110   13  1.00  0.40 
    2   0.00   0.00  0.00  0.00  107    7  1.00  0.40 
    3  -0.02   0.00  0.01  0.00  101    9  1.00  0.40 
    4  -0.05   0.00  0.02  0.00   87    9  1.00  0.40 
    5  -0.10   0.00  0.04  0.00   97   13  1.00  0.40 
    6  -0.12   0.00  0.05  0.00   94    8  1.00  0.40 
    7  -0.17   0.00  0.08  0.00   88   13  1.00  0.40 
    8  -0.18   0.00  0.10  0.00   98   12  1.00  0.40 
    9  -0.13   0.00  0.09  0.00  100   14  1.00  0.40 
   10  -0.07   0.00  0.08  0.00  105   11  1.00  0.40 
   11  -0.07   0.00  0.10  0.00  105   15  1.00  0.40 
   12  -0.10   0.00  0.12  0.00  101   15  1.00  0.40 
   13  -0.10   0.00  0.13  0.00  105   12  1.00  0.40 
   14  -0.10   0.00  0.13  0.00   95   13  1.00  0.40 
   15  -0.12   0.00  0.16  0.00  108   13  1.00  0.40 
   16  -0.17   0.00  0.21  0.00  105    9  1.00  0.40 
   17  -0.19   0.00  0.22  0.00   94   10  1.00  0.40 
   18  -0.15   0.00  0.20  0.00  100   12  1.00  0.40 
   19  -0.13   0.00  0.17  0.00   92    6  1.00  0.40 
   20  -0.17   0.00  0.21  0.00   91   11  1.00  0.40 
   21  -0.14   0.00  0.17  0.00   91    8  1.00  0.40 
   22  -0.15   0.00  0.19  0.00  114   11  1.00  0.40 
   23  -0.16   0.00  0.18  0.00   92   10  1.00  0.40 
   24  -0.16   0.00  0.19  0.00  109    6  1.00  0.40 
   25  -0.17   0.00  0.19  0.00  103   10  1.00  0.40 
   26  -0.16   0.00  0.25  0.00   96    9  1.00  0.40 
   27  -0.19   0.00  0.23  0.00  100   12  1.00  0.40 
   28  -0.19   0.00  0.27  0.00   82   14  1.00  0.40 
   29  -0.10   0.00  0.18  0.00   97    8  1.00  0.40 
   30  -0.12   0.00  0.19  0.00  100    7  1.00  0.40 
   31  -0.10   0.00  0.21  0.00   81    8  1.00  0.40 
   32  -0.08   0.00  0.20  0.00  107   12  1.00  0.40 
   33  -0.07   0.00  0.25  0.00  117   13  1.00  0.40 
   34  -0.08   0.00  0.27  0.00   98   10  1.00  0.40 
   35  -0.13   0.00  0.28  0.00   84   11  1.00  0.40 
   36  -0.15   0.00  0.26  0.00   89    9  1.00  0.40 
   37  -0.15   0.00  0.23  0.00  100   10  1.00  0.40 
   38  -0.16   0.00  0.30  0.00   98   10  1.00  0.40 
   39  -0.23   0.00  0.36  0.00   93    4  1.00  0.40 
   40  -0.22   0.00  0.41  0.00  114    8  1.00  0.40 
   41  -0.37   0.00  0.44  0.00  103   10  1.00  0.40 
   42  -0.38   0.00  0.43  0.00   98   10  1.00  0.40 
   43  -0.36   0.00  0.43  0.00  100    9  1.00  0.40 
   44  -0.36   0.00  0.47  0.00   97   10  1.00  0.40 
   45  -0.41   0.00  0.49  0.00  101   14  1.00  0.40 
   46  -0.41   0.00  0.48  0.00  100   11  1.00  0.40 
   47  -0.42   0.00  0.47  0.00  109    9  1.00  0.40 
   48  -0.49   0.00  0.44  0.00  109    9  1.00  0.40 
   49  -0.54   0.00  0.51  0.00  107   13  1.00  0.40 
   50  -0.55   0.00  0.50  0.00  102   14  1.00  0.40 
   51  -0.63   0.00  0.55  0.00  104    9  1.00  0.40 
   52  -0.66   0.00  0.59  0.00   91    7  1.00  0.40 
   53  -0.64   0.00  0.60  0.00   99    9  1.00  0.40 
   54  -0.64   0.00  0.56  0.00  106    9  1.00  0.40 
   55  -0.57   0.00  0.52  0.00   96   11  1.00  0.40 
   56  -0.54   0.00  0.49  0.00  102    7  1.00  0.40 
   57  -0.57   0.00  0.51  0.00   97    9  1.00  0.40 
   58  -0.60   0.00  0.52  0.00   99   11  1.00  0.40 
   59  -0.63   0.00  0.52  0.00   93   10  1.00  0.40 
   60  -0.65   0.00  0.54  0.00   99   13  1.00  0.40 
   61  -0.66   0.00  0.53  0.00  105    7  1.00  0.40 
   62  -0.68   0.00  0.55  0.00   92   10  1.00  0.40 
   63  -0.67   0.00  0.55  0.00   95   10  1.00  0.40 
   64  -0.59   0.00  0.55  0.00  104   10  1.00  0.40 
   65  -0.60   0.00  0.51  0.00   94   13  1.00  0.40 
   66  -0.71   0.00  0.56  0.00   97   14  1.00  0.40 
   67  -0.73   0.00  0.58  0.00   94    7  1.00  0.40 
   68  -0.75   0.00  0.56  0.00  104    9  1.00  0.40 
   69  -0.76   0.00  0.58  0.00   86    8  1.00  0.40 
   70  -0.81   0.00  0.62  0.00   95   10  1.00  0.40 
   71  -0.84   0.00  0.67  0.00   99   10  1.00  0.40 
   72  -0.85   0.00  0.65  0.00  108   11  1.00  0.40 
   73  -0.92   0.00  0.67  0.00  101    9  1.00  0.40 
   74  -0.95   0.00  0.69  0.00  117    9  1.00  0.40 
   75  -1.01   0.00  0.72  0.00  107    7  1.00  0.40 
   76  -1.05   0.00  0.77  0.00  100   11  1.00  0.40 
   77  -1.09   0.00  0.76  0.00  108   11  1.00  0.40 
   78  -1.14   0.00  0.71  0.00  101    7  1.00  0.40 
   79  -1.15   0.00  0.75  0.00   90   14  1.00  0.40 
   80  -1.16   0.00  0.69  0.00  108    8  1.00  0.40 
   81  -1.19   0.00  0.67  0.00   97   11  1.00  0.40 
   82  -1.09   0.00  0.67  0.00  103    9  1.00  0.40 
   83  -1.05   0.00  0.66  0.00  113    9  1.00  0.40 
   84  -1.10   0.00  0.74  0.00   92   10  1.00  0.40 
   85  -1.02   0.00  0.71  0.00  108    8  1.00  0.40 
   86  -1.05   0.00  0.76  0.00   96    9  1.00  0.40 
   87  -1.06   0.00  0.75  0.00  104    6  1.00  0.40 
   88  -1.04   0.00  0.76  0.00  111   11  1.00  0.40 
   89  -0.95   0.00  0.74  0.00  102   11  1.00  0.40 
   90  -0.99   0.00  0.75  0.00  103   16  1.00  0.40 
   91  -0.90   0.00  0.74  0.00   99   12  1.00  0.40 
   92  -0.91   0.00  0.70  0.00   90    9  1.00  0.40 
   93  -0.96   0.00  0.69  0.00  111   14  1.00  0.40 
   94  -0.95   0.00  0.69  0.00   92    9  1.00  0.40 
   95  -0.93   0.00  0.63  0.00  100   12  1.00  0.40 
   96  -0.92   0.00  0.63  0.00  106    9  1.00  0.40 
   97  -0.86   0.00  0.57  0.00  103    9  1.00  0.40 
   98  -0.84   0.00  0.59  0.00   99   11  1.00  0.40 
   99  -0.94   0.00  0.58  0.00   95    9  1.00  0.40 
  100  -0.97   0.00  0.60  0.00  102   12  1.00  0.40 
  101  -0.90   0.00  0.60  0.00  106    7  1.00  0.40 
  102  -0.89  -0.05  0.63  0.09  103   11  1.00  0.40 
  103  -1.00  -0.10  0.71  0.17   85   11  1.00  0.40 
  104  -0.96  -0.15  0.77  0.24   92    7  1.00  0.40 
  105  -0.95  -0.21  0.72  0.32  105   10  1.00  0.40 
  106  -1.03  -0.21  0.64  0.32  103   10  1.00  0.40 
  107  -1.07  -0.20  0.66  0.30   87    8  1.00  0.40 
  108  -1.01  -0.26  0.64  0.38   98   10  1.00  0.40 
  109  -1.01  -0.26  0.68  0.38  103   12  1.00  0.40 
  110  -0.99  -0.24  0.68  0.35  114   11  1.00  0.40 
  111  -1.08  -0.14  0.71  0.24   90   11  1.00  0.40 
  112  -1.09  -0.07  0.72  0.13   94    7  1.00  0.40 
  113  -1.15  -0.04  0.79  0.08  111   12  1.00  0.40 
  114  -1.17   0.00  0.84  0.00  116    9  1.00  0.40 
  115  -1.11   0.00  0.83  0.00  107    8  1.00  0.40 
  116  -1.14   0.00  0.86  0.00  107   10  1.00  0.40 
  117  -1.07   0.00  0.81  0.00   99   11  1.00  0.40 
  118  -1.02   0.00  0.84  0.00   97    9  1.00  0.40 
  119  -0.98   0.00  0.89  0.00   99   11  1.00  0.40 
  120  -1.03   0.00  0.94  0.00   93   12  1.00  0.40 
  121  -0.99   0.00  0.98  0.00  106    8  1.00  0.40 
  122  -1.02   0.00  0.88  0.00   93   10  1.00  0.40 
  123  -1.00   0.00  0.84  0.00  101    7  1.00  0.40 
  124  -0.99   0.00  0.82  0.00   89   11  1.00  0.40 
  125  -1.00   0.00  0.79  0.00   92   13  1.00  0.40 
  126  -0.89   0.00  0.66  0.00  101    8  1.00  0.40 
  127  -0.87   0.00  0.55  0.00  112   12  1.00  0.40 
  128  -0.93   0.00  0.55  0.00   95   13  1.00  0.40 
  129  -0.89   0.00  0.54  0.00   97    8  1.00  0.40 
  130  -0.87   0.00  0.54  0.00  102   15  1.00  0.40 
  131  -1.00   0.00  0.54  0.00  110    7  1.00  0.40 
  132  -1.00   0.00  0.54  0.00  105   10  1.00  0.40 
  133  -1.05   0.00  0.56  0.00   96   13  1.00  0.40 
  134  -1.10   0.00  0.57  0.00  107    9  1.00  0.40 
  135  -1.19   0.00  0.57  0.00  110    7  1.00  0.40 
  136  -1.25   0.00  0.58  0.00  100   12  1.00  0.40 
  137  -1.18   0.00  0.58  0.00   93    7  1.00  0.40 
  138  -1.12   0.00  0.61  0.00   99   10  1.00  0.40 
  139  -1.19   0.00  0.63  0.00  104   13  1.00  0.40 
  140  -1.15   0.00  0.59  0.00  105    8  1.00  0.40 
  141  -1.11   0.00  0.59  0.00  109   13  1.00  0.40 
  142  -1.16   0.00  0.59  0.00  104    8  1.00  0.40 
  143  -1.14   0.00  0.61  0.00  116    6  1.00  0.40 
  144  -1.18   0.00  0.56  0.00   88   10  1.00  0.40 
  145  -1.18   0.00  0.58  0.00  105    9  1.00  0.40 
  146  -1.15   0.00  0.54  0.00  104    8  1.00  0.40 
  147  -1.14   0.00  0.56  0.00  108    9  1.00  0.40 
  148  -1.04   0.00  0.58  0.00   90   13  1.00  0.40 
  149  -1.09   0.00  0.60  0.00  109    9  1.00  0.40 
  150  -1.18   0.00  0.65  0.00   83    6  1.00  0.40 
  151  -1.24   0.00  0.73  0.00   92    9  1.00  0.40 
  152  -1.21   0.00  0.73  0.00  113    9  1.00  0.40 
  153  -1.27   0.00  0.74  0.00   96   10  1.00  0.40 
  154  -1.31   0.00  0.75  0.00  113   12  1.00  0.40 
  155  -1.26   0.00  0.76  0.00  107   13  1.00  0.40 
  156  -1.29   0.00  0.83  0.00  109    7  1.00  0.40 
  157  -1.24   0.00  0.82  0.00  101    7  1.00  0.40 
  158  -1.23   0.00  0.82  0.00   97   10  1.00  0.40 
  159  -1.25   0.00  0.83  0.00   95   12  1.00  0.40 
  160  -1.31   0.00  0.87  0.00  103    8  1.00  0.40 
  161  -1.23   0.00  0.85  0.00   99   12  1.00  0.40 
  162  -1.33   0.00  0.78  0.00  109   13  1.00  0.40 
  163  -1.33   0.00  0.74  0.00  103   12  1.00  0.40 
  164  -1.35   0.00  0.78  0.00  105   13  1.00  0.40 
  165  -1.37   0.00  0.75  0.00   97   11  1.00  0.40 
  166  -1.38   0.00  0.79  0.00  110   13  1.00  0.40 
  167  -1.28   0.00  0.75  0.00  107   11  1.00  0.40 
  168  -1.36   0.00  0.77  0.00  109    9  1.00  0.40 
  169  -1.34   0.00  0.78  0.00  106   10  1.00  0.40 
  170  -1.39   0.00  0.82  0.00   92   11  1.00  0.40 
  171  -1.39   0.00  0.82  0.00  115   10  1.00  0.40 
  172  -1.38   0.00  0.87  0.00   95   11  1.00  0.40 
  173  -1.39   0.00  0.93  0.00   92   14  1.00  0.40 
  174  -1.31   0.00  0.87  0.00   96   11  1.00  0.40 
  175  -1.42   0.00  0.90  0.00  105   15  1.00  0.40 
  176  -1.46   0.00  0.94  0.00  110   14  1.00  0.40 
  177  -1.49   0.00  0.89  0.00  104   12  1.00  0.40 
  178  -1.50   0.00  0.90  0.00  111   11  1.00  0.40 
  179  -1.51   0.00  0.85  0.00   98    6  1.00  0.40 
  180  -1.53   0.00  0.88  0.00  101   12  1.00  0.40 
  181  -1.52   0.00  0.94  0.00  111   12  1.00  0.40 
  182  -1.50   0.00  0.91  0.00  103   11  1.00  0.40 
#WARNING (Genome_Class::ExecuteMethod_removeMutations): removeMutations() should probably not be called from an late() event in a nonWF model; the removed mutation(s) will still influence fitness values until partway through the next generation.
  183  -1.52   0.00  0.89  0.00   99   14  1.00  0.40 
  184  -0.10   0.00  0.41  0.00  100    9  1.00  0.40 
  185  -0.07   0.00  0.44  0.00   99    8  1.00  0.40 
  186  -0.06   0.00  0.47  0.00   96   10  1.00  0.40 
  187  -0.08   0.00  0.42  0.00   94   11  1.00  0.40 
  188  -0.11   0.00  0.45  0.00  114   13  1.00  0.40 
  189  -0.07   0.00  0.42  0.00  108   11  1.00  0.40 
  190  -0.08   0.00  0.43  0.00   92    6  1.00  0.40 
  191  -0.05   0.00  0.45  0.00  100   10  1.00  0.40 
  192  -0.03   0.00  0.51  0.00   97   10  1.00  0.40 
  193  -0.03   0.00  0.47  0.00   99   14  1.00  0.40 
  194  -0.05   0.00  0.44  0.00  101   11  1.00  0.40 
  195  -0.02   0.00  0.45  0.00   95    9  1.00  0.40 
  196  -0.03   0.00  0.49  0.00  109    8  1.00  0.40 
  197  -0.11   0.00  0.48  0.00   95   12  1.00  0.40 
  198  -0.11   0.00  0.45  0.00  111   14  1.00  0.40 
  199  -0.07   0.00  0.51  0.00  107   10  1.00  0.40 
  200  -0.09   0.00  0.57  0.00  108   12  1.00  0.40 
  201  -0.21   0.00  0.58  0.00   96   10  1.00  0.40 
  202  -0.28   0.00  0.65  0.00   97   10  1.00  0.40 
  203  -0.29   0.00  0.62  0.00  107    6  1.00  0.40 
  204  -0.32   0.00  0.64  0.00  109    7  1.00  0.40 
  205  -0.44   0.00  0.68  0.00  106    8  1.00  0.40 
  206  -0.39   0.00  0.64  0.00  103    8  1.00  0.40 
  207  -0.38   0.00  0.62  0.00   97   12  1.00  0.40 
  208  -0.33   0.00  0.60  0.00  109    7  1.00  0.40 
  209  -0.30   0.00  0.57  0.00  105    6  1.00  0.40 
  210  -0.22   0.00  0.59  0.00  106    9  1.00  0.40 
  211  -0.25   0.00  0.62  0.00  107   11  1.00  0.40 
  212  -0.28   0.00  0.62  0.00  100   10  1.00  0.40 
  213  -0.28   0.00  0.61  0.00   88    7  1.00  0.40 
  214  -0.31   0.00  0.69  0.00   96   11  1.00  0.40 
  215  -0.29   0.00  0.66  0.00   93   10  1.00  0.40 
  216  -0.26   0.00  0.67  0.00   96    8  1.00  0.40 
  217  -0.27  -0.11  0.67  0.10   96   10  1.00  0.40 
  218  -0.30   0.00  0.68  0.00   93    8  1.00  0.40 
