initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00 1000 1000  1.00  0.40 
    2   0.00   0.00  0.01  0.00  991  990  1.00  0.40 
    3  -0.00   0.00  0.01  0.00  980  992  1.00  0.40 
    4  -0.00   0.00  0.03  0.00  967 1012  1.00  0.40 
    5   0.00   0.00  0.04  0.00 1012 1013  1.00  0.40 
    6  -0.00   0.00  0.06  0.00 1015  968  1.00  0.40 
    7  -0.01   0.00  0.08  0.00 1011  997  1.00  0.40 
    8   0.01   0.00  0.10  0.00  978 1025  1.00  0.40 
    9   0.01   0.00  0.13  0.00 1007  981  1.00  0.40 
   10   0.01   0.00  0.18  0.00  979  981  1.00  0.40 
   11   0.05   0.00  0.24  0.00  976 1012  1.00  0.40 
   12   0.14   0.00  0.31  0.01  982  976  1.00  0.40 
   13   0.21   0.00  0.39  0.00  990  968  1.00  0.40 
   14   0.34   0.00  0.49  0.01  939 1004  1.00  0.40 
   15   0.48   0.00  0.58  0.01 1007  982  1.00  0.40 
   16   0.63  -0.00  0.69  0.01 1008 1006  1.00  0.40 
   17   0.76  -0.00  0.76  0.01 1026 1010  1.00  0.40 
   18   0.98  -0.00  0.82  0.01  979 1009  1.00  0.40 
   19   1.10  -0.00  0.86  0.02  994  998  1.00  0.40 
   20   1.17  -0.01  0.91  0.02 1023 1035  1.00  0.40 
   21   1.34  -0.00  0.93  0.02  968  977  1.00  0.40 
   22   1.42  -0.00  0.94  0.02 1029  988  1.00  0.40 
   23   1.49   0.01  0.95  0.03 1029  978  1.00  0.40 
   24   1.60   0.01  0.95  0.04  943 1003  1.00  0.40 
   25   1.63   0.02  0.95  0.05 1025 1009  1.00  0.40 
   26   1.65   0.02  0.96  0.05 1007 1003  1.00  0.40 
   27   1.68   0.03  0.97  0.05 1027  974  1.00  0.40 
   28   1.68   0.04  0.96  0.06  996 1016  1.00  0.40 
   29   1.70   0.06  0.96  0.07 1004  959  1.00  0.40 
   30   1.73   0.07  0.98  0.09 1006 1002  1.00  0.40 
   31   1.76   0.11  0.98  0.12  975 1001  1.00  0.40 
   32   1.75   0.15  0.96  0.15 1019  987  1.00  0.40 
   33   1.78   0.19  0.97  0.19  996  983  1.00  0.40 
   34   1.84   0.23  0.97  0.21  985 1010  1.00  0.40 
   35   1.84   0.29  0.99  0.26 1023  969  1.00  0.40 
   36   1.78   0.35  0.99  0.32 1003  980  1.00  0.40 
   37   1.74   0.46  1.00  0.40 1006  991  1.00  0.40 
