initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00 1000 1000  1.00  0.40 
    2  -0.00  -0.00  0.01  0.00  961 1038  1.00  0.40 
    3  -0.00   0.00  0.01  0.00 1020  989  1.00  0.40 
    4  -0.00   0.00  0.03  0.00 1024 1033  1.00  0.40 
    5   0.00   0.00  0.04  0.00 1020 1003  1.00  0.40 
    6   0.01   0.00  0.05  0.00  996 1016  1.00  0.40 
    7   0.00   0.00  0.08  0.00  964  989  1.00  0.40 
    8  -0.00   0.01  0.12  0.01  951  994  1.00  0.40 
    9   0.01   0.00  0.16  0.00 1018 1025  1.00  0.40 
   10   0.01   0.00  0.20  0.00 1008 1021  1.00  0.40 
   11   0.01  -0.00  0.25  0.00 1022  950  1.00  0.40 
   12   0.02  -0.00  0.31  0.00 1024  991  1.00  0.40 
   13   0.03  -0.00  0.39  0.00  964  994  1.00  0.40 
   14   0.01  -0.00  0.47  0.00 1020  973  1.00  0.40 
   15   0.08  -0.00  0.57  0.00  958 1018  1.00  0.40 
   16   0.07  -0.00  0.66  0.00 1003  987  1.00  0.40 
   17   0.06  -0.00  0.73  0.00  996  989  1.00  0.40 
   18   0.02  -0.00  0.79  0.00  992 1035  1.00  0.40 
   19   0.05  -0.00  0.86  0.00  984  981  1.00  0.40 
   20  -0.01  -0.00  0.91  0.00 1019  968  1.00  0.40 
   21   0.03   0.00  0.93  0.00 1008 1025  1.00  0.40 
   22   0.08   0.00  0.96  0.00  982  991  1.00  0.40 
   23   0.09   0.00  0.96  0.00 1011 1013  1.00  0.40 
   24   0.12   0.00  0.98  0.00  957 1011  1.00  0.40 
   25   0.09  -0.00  1.02  0.00  961  989  1.00  0.40 
   26   0.07  -0.00  1.04  0.00  991  992  1.00  0.40 
   27   0.02  -0.00  1.06  0.00  967 1028  1.00  0.40 
   28   0.04  -0.00  1.08  0.00 1007 1005  1.00  0.40 
   29  -0.02  -0.00  1.09  0.00 1010  994  1.00  0.40 
   30  -0.09   0.00  1.10  0.01  981 1007  1.00  0.40 
   31  -0.10   0.01  1.09  0.01  994  971  1.00  0.40 
   32  -0.15   0.01  1.09  0.02 1034  998  1.00  0.40 
   33  -0.23   0.02  1.08  0.02  972  986  1.00  0.40 
   34  -0.17   0.02  1.11  0.03  985  999  1.00  0.40 
   35  -0.24   0.02  1.13  0.03 1025  998  1.00  0.40 
   36  -0.27   0.02  1.14  0.04  956 1004  1.00  0.40 
   37  -0.35   0.04  1.17  0.06  978 1013  1.00  0.40 
   38  -0.45   0.06  1.19  0.07  976  981  1.00  0.40 
   39  -0.45   0.08  1.19  0.08  971 1030  1.00  0.40 
   40  -0.56   0.09  1.21  0.10 1019 1004  1.00  0.40 
   41  -0.56   0.12  1.22  0.13 1027 1004  1.00  0.40 
   42  -0.73   0.13  1.24  0.15 1001  991  1.00  0.40 
   43  -0.83   0.14  1.25  0.18 1031 1010  1.00  0.40 
   44  -0.93   0.16  1.25  0.22  995 1007  1.00  0.40 
   45  -1.17   0.18  1.25  0.26 1029 1001  1.00  0.40 
   46  -1.26   0.18  1.24  0.30  978  993  1.00  0.40 
   47  -1.34   0.11  1.25  0.30 1004 1013  1.00  0.40 
   48  -1.35   0.05  1.27  0.34 1024  995  1.00  0.40 
   49  -1.22  -0.04  1.27  0.39  954  998  1.00  0.40 
   50  -1.23  -0.10  1.29  0.42  961  986  1.00  0.40 
   51  -1.20  -0.21  1.32  0.46 1007  972  1.00  0.40 
   52  -1.18  -0.35  1.33  0.50  997  973  1.00  0.40 
   53  -1.11  -0.52  1.35  0.53  991  987  1.00  0.40 
   54  -1.12  -0.67  1.35  0.55 1006 1018  1.00  0.40 
   55  -1.08  -0.78  1.38  0.56  993  972  1.00  0.40 
   56  -1.16  -0.93  1.43  0.59  986 1017  1.00  0.40 
   57  -0.93  -1.08  1.47  0.59 1003 1012  1.00  0.40 
   58  -0.81  -1.17  1.51  0.61  986  977  1.00  0.40 
   59  -0.73  -1.27  1.58  0.62  966 1026  1.00  0.40 
   60  -0.56  -1.34  1.63  0.62  990  996  1.00  0.40 
   61  -0.43  -1.46  1.66  0.63 1016  985  1.00  0.40 
   62  -0.22  -1.50  1.72  0.64  946 1000  1.00  0.40 
   63   0.01  -1.58  1.73  0.62  994 1000  1.00  0.40 
   64   0.22  -1.51  1.78  0.65 1000  999  1.00  0.40 
   65   0.38  -1.47  1.84  0.67  991 1030  1.00  0.40 
   66   0.53  -1.37  1.86  0.71  990 1019  1.00  0.40 
   67   0.64  -1.33  1.86  0.74  978  969  1.00  0.40 
   68   0.79  -1.29  1.91  0.76  995  999  1.00  0.40 
   69   0.89  -1.12  1.92  0.80 1044  994  1.00  0.40 
   70   0.95  -0.90  1.95  0.84 1007  992  1.00  0.40 
   71   1.08  -0.76  1.96  0.87 1015  958  1.00  0.40 
   72   1.14  -0.61  1.97  0.91 1025 1028  1.00  0.40 
   73   1.09  -0.31  2.01  0.95 1026 1000  1.00  0.40 
   74   1.07  -0.05  2.04  0.99 1027  998  1.00  0.40 
   75   1.08   0.29  2.09  1.01 1048 1024  1.00  0.40 
   76   0.93   0.59  2.10  1.03  986  962  1.00  0.40 
   77   0.81   0.72  2.13  1.02  962 1003  1.00  0.40 
   78   0.68   0.93  2.16  1.04  966 1021  1.00  0.40 
   79   0.47   1.10  2.18  1.04  985  970  1.00  0.40 
   80   0.30   1.21  2.19  1.05 1016 1009  1.00  0.40 
   81   0.09   1.31  2.22  1.05 1000  997  1.00  0.40 
   82  -0.25   1.44  2.20  1.04  995 1043  1.00  0.40 
   83  -0.57   1.52  2.15  1.06  990 1022  1.00  0.40 
   84  -0.74   1.64  2.16  1.04  960 1041  1.00  0.40 
   85  -1.01   1.70  2.13  1.04  981  985  1.00  0.40 
   86  -1.27   1.68  2.16  1.05  989  998  1.00  0.40 
   87  -1.62   1.72  2.12  1.04  971 1017  1.00  0.40 
   88  -1.96   1.73  2.08  1.04  995  999  1.00  0.40 
   89  -2.15   1.72  2.08  1.06  962  993  1.00  0.40 
   90  -2.36   1.61  2.04  1.06  997 1004  1.00  0.40 
   91  -2.42   1.54  2.04  1.06 1022 1025  1.00  0.40 
   92  -2.61   1.53  2.04  1.05 1011  992  1.00  0.40 
   93  -2.69   1.40  2.04  1.05  989 1016  1.00  0.40 
   94  -2.76   1.35  2.04  1.07  985 1028  1.00  0.40 
   95  -2.86   1.23  2.01  1.07 1034 1043  1.00  0.40 
   96  -2.95   1.11  2.03  1.09  958 1002  1.00  0.40 
   97  -3.07   0.98  2.00  1.11 1024  993  1.00  0.40 
   98  -3.18   0.78  1.95  1.11 1011 1006  1.00  0.40 
   99  -3.29   0.52  1.93  1.11 1057 1026  1.00  0.40 
  100  -3.32   0.24  1.90  1.12 1010 1042  1.00  0.40 
  101  -3.44   0.03  1.92  1.11 1062 1029  1.00  0.40 
  102  -3.48  -0.24  1.93  1.10 1020 1013  1.00  0.40 
  103  -3.58  -0.60  1.95  1.05 1000 1070  1.00  0.40 
  104  -3.68  -1.07  1.95  0.97  987 1011  1.00  0.40 
  105  -3.74  -1.37  1.99  0.90 1002  980  1.00  0.40 
  106  -3.80  -1.82  2.07  0.80  950  985  1.00  0.40 
  107  -3.76  -2.08  2.11  0.71  959 1018  1.00  0.40 
  108  -3.81  -2.32  2.17  0.64  955 1001  1.00  0.40 
  109  -3.90  -2.52  2.22  0.56  987 1011  1.00  0.40 
  110  -3.86  -2.68  2.31  0.51 1014 1009  1.00  0.40 
  111  -3.83  -2.85  2.39  0.46  972  977  1.00  0.40 
  112  -3.81  -2.97  2.49  0.41  993  994  1.00  0.40 
  113  -3.76  -3.10  2.57  0.38 1020  982  1.00  0.40 
  114  -3.68  -3.14  2.66  0.34 1016 1023  1.00  0.40 
  115  -3.52  -3.22  2.73  0.34 1021  972  1.00  0.40 
  116  -3.42  -3.27  2.74  0.32 1003  943  1.00  0.40 
  117  -3.31  -3.28  2.75  0.34  972  973  1.00  0.40 
  118  -3.22  -3.28  2.79  0.35 1076 1014  1.00  0.40 
  119  -3.08  -3.30  2.82  0.33 1004 1024  1.00  0.40 
  120  -2.85  -3.31  2.88  0.33 1018 1033  1.00  0.40 
  121  -2.80  -3.34  2.95  0.32  958  977  1.00  0.40 
  122  -2.64  -3.38  2.97  0.32  976 1035  1.00  0.40 
  123  -2.46  -3.39  2.95  0.33 1004  998  1.00  0.40 
  124  -2.32  -3.38  2.94  0.35 1007  971  1.00  0.40 
  125  -2.41  -3.38  2.93  0.35  995  973  1.00  0.40 
  126  -2.23  -3.38  2.91  0.38  999 1026  1.00  0.40 
  127  -2.37  -3.39  2.96  0.39  981  993  1.00  0.40 
  128  -2.17  -3.37  2.99  0.43 1006 1004  1.00  0.40 
  129  -2.09  -3.44  3.00  0.44 1006 1038  1.00  0.40 
  130  -1.92  -3.45  2.99  0.44  976 1031  1.00  0.40 
  131  -1.81  -3.46  3.02  0.45 1000 1007  1.00  0.40 
  132  -1.77  -3.46  3.08  0.47 1026 1060  1.00  0.40 
  133  -1.74  -3.47  3.15  0.49 1004 1004  1.00  0.40 
  134  -1.52  -3.48  3.19  0.51 1025  980  1.00  0.40 
  135  -1.66  -3.48  3.19  0.53 1011  989  1.00  0.40 
  136  -1.55  -3.52  3.16  0.53 1021  975  1.00  0.40 
  137  -1.46  -3.53  3.25  0.56  996 1004  1.00  0.40 
  138  -1.39  -3.56  3.27  0.54  989 1047  1.00  0.40 
  139  -1.32  -3.58  3.29  0.56  977  965  1.00  0.40 
