initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00 1000 1000  1.00  0.40 
    2   0.00   0.00  0.01  0.00  978 1019  1.00  0.40 
    3   0.00   0.00  0.03  0.00  983  981  1.00  0.40 
    4   0.00   0.00  0.05  0.00 1020 1015  1.00  0.40 
    5   0.00   0.00  0.06  0.00  990  998  1.00  0.40 
    6  -0.02  -0.00  0.08  0.00  968  989  1.00  0.40 
    7  -0.05  -0.00  0.11  0.00  976 1013  1.00  0.40 
    8  -0.08   0.00  0.14  0.00  987  930  1.00  0.40 
    9  -0.09   0.00  0.18  0.00  967  946  1.00  0.40 
   10  -0.12   0.00  0.24  0.00 1009  981  1.00  0.40 
   11  -0.20   0.00  0.33  0.00 1027  974  1.00  0.40 
   12  -0.28   0.01  0.41  0.01 1014 1012  1.00  0.40 
   13  -0.34   0.00  0.50  0.00  992  991  1.00  0.40 
   14  -0.43   0.00  0.61  0.00 1034 1026  1.00  0.40 
   15  -0.47   0.00  0.71  0.01 1018  992  1.00  0.40 
   16  -0.50  -0.00  0.78  0.01  994 1013  1.00  0.40 
   17  -0.46  -0.00  0.85  0.01 1027 1008  1.00  0.40 
   18  -0.48  -0.00  0.91  0.01  999 1012  1.00  0.40 
   19  -0.48  -0.00  0.97  0.01  992  969  1.00  0.40 
   20  -0.42  -0.01  1.01  0.01  983 1014  1.00  0.40 
   21  -0.31  -0.01  1.02  0.01 1013 1005  1.00  0.40 
   22  -0.24  -0.01  1.04  0.01  983  987  1.00  0.40 
   23  -0.20  -0.01  1.05  0.01 1048 1017  1.00  0.40 
   24  -0.08  -0.01  1.04  0.02 1003  990  1.00  0.40 
   25  -0.02  -0.02  1.06  0.02  994  975  1.00  0.40 
   26   0.08  -0.02  1.05  0.02 1057 1041  1.00  0.40 
   27   0.15  -0.02  1.06  0.03  994  986  1.00  0.40 
   28   0.22  -0.02  1.06  0.03 1007 1048  1.00  0.40 
   29   0.23  -0.04  1.05  0.04 1021 1018  1.00  0.40 
   30   0.33  -0.06  1.06  0.05 1042  994  1.00  0.40 
   31   0.38  -0.07  1.05  0.07  993  993  1.00  0.40 
   32   0.38  -0.11  1.07  0.09  988  992  1.00  0.40 
   33   0.45  -0.17  1.06  0.12 1012  959  1.00  0.40 
   34   0.59  -0.21  1.08  0.14  995 1045  1.00  0.40 
   35   0.88  -0.24  1.03  0.16 1019  963  1.00  0.40 
   36   1.19  -0.28  1.00  0.18 1011  995  1.00  0.40 
   37   1.30  -0.33  0.98  0.20  978 1005  1.00  0.40 
   38   1.29  -0.37  0.99  0.23 1017  962  1.00  0.40 
   39   1.50  -0.42  0.95  0.25  975 1009  1.00  0.40 
   40   1.52  -0.49  0.95  0.29  992  976  1.00  0.40 
   41   1.59  -0.56  0.97  0.33 1004 1011  1.00  0.40 
   42   1.68  -0.60  0.97  0.35 1006 1031  1.00  0.40 
   43   1.72  -0.70  0.97  0.39  989  979  1.00  0.40 
   44   1.82  -0.77  0.93  0.41 1009 1031  1.00  0.40 
   45   1.90  -0.77  0.91  0.41  990 1020  1.00  0.40 
   46   2.00  -0.83  0.91  0.44 1006 1016  1.00  0.40 
   47   2.15  -0.89  0.87  0.46  996 1040  1.00  0.40 
   48   2.23  -0.94  0.85  0.49 1002  983  1.00  0.40 
   49   2.36  -0.99  0.82  0.49  970  981  1.00  0.40 
   50   2.53  -1.05  0.77  0.51  980 1008  1.00  0.40 
   51   2.64  -1.10  0.74  0.54  994  987  1.00  0.40 
   52   2.72  -1.10  0.74  0.54 1009  978  1.00  0.40 
   53   2.74  -1.06  0.74  0.52 1022  975  1.00  0.40 
   54   2.79  -1.09  0.75  0.54 1000 1016  1.00  0.40 
   55   2.92  -1.11  0.72  0.54  987 1008  1.00  0.40 
   56   2.99  -1.13  0.69  0.55 1032  985  1.00  0.40 
   57   3.04  -1.06  0.68  0.55 1001 1016  1.00  0.40 
   58   3.05  -1.08  0.67  0.56 1018  988  1.00  0.40 
   59   3.09  -1.06  0.66  0.57 1017  980  1.00  0.40 
   60   3.09  -1.07  0.69  0.57 1008 1016  1.00  0.40 
   61   3.06  -1.01  0.70  0.58  957  974  1.00  0.40 
   62   3.07  -0.98  0.69  0.59 1015  969  1.00  0.40 
   63   3.08  -0.94  0.70  0.60  955 1008  1.00  0.40 
   64   3.11  -0.91  0.67  0.62 1018 1001  1.00  0.40 
   65   3.11  -0.86  0.69  0.64 1014  970  1.00  0.40 
