initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00   99 1000  1.00  0.40 
    2   0.00   0.00  0.00  0.00  104 1008  1.00  0.40 
    3   0.00   0.00  0.01  0.00  116  971  1.00  0.40 
    4   0.01   0.00  0.02  0.00  103 1033  1.00  0.40 
    5   0.02   0.00  0.04  0.00   88  964  1.00  0.40 
    6   0.05   0.00  0.09  0.00  101  980  1.00  0.40 
    7   0.07  -0.00  0.12  0.00  100 1008  1.00  0.40 
    8   0.11  -0.00  0.17  0.00  104 1018  1.00  0.40 
    9   0.18  -0.00  0.27  0.00  102  994  1.00  0.40 
   10   0.32  -0.00  0.44  0.00  110  982  1.00  0.40 
   11   0.53  -0.00  0.69  0.00   98  977  1.00  0.40 
   12   0.79  -0.00  0.91  0.01   94 1030  1.00  0.40 
   13   0.97  -0.00  1.10  0.01   99  939  1.00  0.40 
   14   1.16   0.00  1.25  0.01  104  997  1.00  0.40 
   15   1.22   0.00  1.32  0.01  104  990  1.00  0.40 
   16   1.27   0.00  1.37  0.01   93 1018  1.00  0.40 
   17   1.54   0.00  1.33  0.00  100 1002  1.00  0.40 
   18   1.73   0.01  1.29  0.00  104 1007  1.00  0.40 
   19   1.86   0.01  1.28  0.01  103  972  1.00  0.40 
#WARNING (Genome_Class::ExecuteMethod_removeMutations): removeMutations() should probably not be called from an late() event in a nonWF model; the removed mutation(s) will still influence fitness values until partway through the next generation.
   20   2.14   0.01  1.21  0.01  104 1005  1.00  0.40 
   21   1.48   0.02  0.73  0.01  102 1032  1.00  0.40 
   22   1.18   0.04  0.80  0.02   99  974  1.00  0.40 
   23   1.35   0.04  0.78  0.03   97 1018  1.00  0.40 
   24   1.28   0.07  0.80  0.05  103  974  1.00  0.40 
   25   1.30   0.12  0.81  0.08   83  997  1.00  0.40 
   26   1.28   0.18  0.84  0.11  111  988  1.00  0.40 
   27   1.18   0.27  0.84  0.15   97  989  1.00  0.40 
   28   1.05   0.38  0.83  0.20  106 1005  1.00  0.40 
   29   1.17   0.57  0.84  0.29   95 1008  1.00  0.40 
   30   0.53   0.77  0.96  0.36   93 1019  1.00  0.40 
   31  -0.20   0.89  0.91  0.40  102 1000  1.00  0.40 
   32  -0.51   1.02  0.88  0.44   93 1001  1.00  0.40 
   33  -0.90   1.10  0.84  0.46  109  966  1.00  0.40 
   34  -1.47   1.18  0.76  0.49  101  985  1.00  0.40 
   35  -1.76   1.20  0.67  0.49  102  992  1.00  0.40 
   36  -1.92   1.26  0.63  0.50  104 1001  1.00  0.40 
   37  -1.98   1.26  0.62  0.50   99  970  1.00  0.40 
   38  -2.05   1.28  0.61  0.51  111  986  1.00  0.40 
   39  -2.11   1.27  0.61  0.50   92  988  1.00  0.40 
   40  -2.11   1.22  0.61  0.50  100 1017  1.00  0.40 
   41  -2.04   1.11  0.62  0.48  110 1016  1.00  0.40 
   42  -2.18   1.09  0.57  0.46  100  998  1.00  0.40 
   43  -2.23   1.04  0.56  0.44  106 1000  1.00  0.40 
   44  -0.02   0.75  0.08  0.35  104 1027  1.00  0.40 
   45  -0.04   0.49  0.07  0.27   87 1002  1.00  0.40 
   46  -0.09   0.31  0.11  0.18   92 1010  1.00  0.40 
   47  -0.25   0.19  0.24  0.12   90  979  1.00  0.40 
   48  -0.75   0.10  0.54  0.09   85 1005  1.00  0.40 
   49  -1.74   0.08  1.01  0.06   89 1007  1.00  0.40 
   50  -2.15   0.07  1.13  0.06  107 1024  1.00  0.40 
   51  -2.24   0.07  1.15  0.06   99 1014  1.00  0.40 
   52  -2.28   0.07  1.11  0.06  104 1008  1.00  0.40 
   53  -2.33   0.06  1.06  0.06   94  988  1.00  0.40 
   54  -2.35   0.05  1.04  0.06  107 1023  1.00  0.40 
   55  -2.34   0.05  1.06  0.06  110  981  1.00  0.40 
   56  -2.36   0.05  1.05  0.07   85  966  1.00  0.40 
   57  -2.37   0.04  1.04  0.08   95 1026  1.00  0.40 
   58  -2.37   0.01  1.06  0.09  104  986  1.00  0.40 
   59  -2.39  -0.03  1.05  0.11   95 1024  1.00  0.40 
   60  -0.02  -0.02  0.11  0.08   93 1004  1.00  0.40 
   61  -0.06  -0.01  0.22  0.07  105  996  1.00  0.40 
   62  -0.14  -0.01  0.55  0.06   85  988  1.00  0.40 
   63  -0.02  -0.00  0.85  0.05   91  968  1.00  0.40 
   64   0.36   0.01  0.98  0.05  104  997  1.00  0.40 
   65   0.60   0.02  0.95  0.06   90  997  1.00  0.40 
   66   0.85   0.03  0.93  0.07   94  978  1.00  0.40 
   67   1.10   0.03  0.91  0.07  113  995  1.00  0.40 
   68   1.30   0.03  0.83  0.07   88  986  1.00  0.40 
   69   1.33   0.05  0.85  0.07   93 1025  1.00  0.40 
   70   1.63   0.08  0.79  0.08   96  971  1.00  0.40 
   71   1.74   0.12  0.73  0.10  101 1035  1.00  0.40 
   72   1.76   0.20  0.73  0.14   99 1000  1.00  0.40 
   73   1.83   0.32  0.72  0.20  100 1027  1.00  0.40 
   74   1.87   0.49  0.77  0.27   95 1008  1.00  0.40 
   75   1.77   0.68  0.86  0.34   92  992  1.00  0.40 
   76   1.74   0.87  0.89  0.39  107  993  1.00  0.40 
   77   1.55   1.09  1.01  0.46  104  991  1.00  0.40 
   78   1.31   1.22  1.13  0.49  104 1020  1.00  0.40 
   79   1.28   1.36  1.20  0.52  115 1012  1.00  0.40 
   80   0.82   1.47  1.30  0.54  109  983  1.00  0.40 
   81   0.38   1.52  1.40  0.55  103 1005  1.00  0.40 
   82  -0.19   1.53  1.38  0.54  107  991  1.00  0.40 
   83  -0.48   1.48  1.33  0.53   98  992  1.00  0.40 
   84  -0.54   1.43  1.33  0.51  107 1014  1.00  0.40 
   85  -0.60   1.39  1.30  0.50  102 1029  1.00  0.40 
   86  -0.74   1.31  1.29  0.50  110 1016  1.00  0.40 
   87  -1.10   1.21  1.22  0.47   87 1036  1.00  0.40 
   88  -1.16   1.13  1.24  0.45   93  983  1.00  0.40 
   89  -1.24   0.97  1.23  0.41  100 1029  1.00  0.40 
   90  -1.43   0.81  1.16  0.36  102 1007  1.00  0.40 
   91  -1.49   0.64  1.17  0.31  110 1012  1.00  0.40 
   92  -1.54   0.47  1.16  0.28   90 1030  1.00  0.40 
   93  -1.64   0.29  1.20  0.23  103 1013  1.00  0.40 
   94  -1.85   0.20  1.29  0.20   99  986  1.00  0.40 
   95  -2.11   0.09  1.43  0.18  102  961  1.00  0.40 
   96  -2.18   0.03  1.50  0.19  110  977  1.00  0.40 
   97  -2.26  -0.09  1.59  0.22  107  998  1.00  0.40 
   98  -2.53  -0.20  1.61  0.24   94  994  1.00  0.40 
   99  -2.73  -0.28  1.67  0.28  105 1041  1.00  0.40 
  100  -3.01  -0.39  1.59  0.34   74  994  1.00  0.40 
  101  -1.71  -0.58  0.60  0.39  108  982  1.00  0.40 
  102  -1.76  -0.79  0.57  0.44  102 1005  1.00  0.40 
  103  -1.79  -0.98  0.59  0.49  111 1015  1.00  0.40 
  104  -1.77  -1.16  0.66  0.52   97 1000  1.00  0.40 
  105  -1.75  -1.34  0.68  0.54  111  979  1.00  0.40 
  106  -1.71  -1.44  0.67  0.55  103 1041  1.00  0.40 
  107  -1.71  -1.55  0.68  0.57   96 1026  1.00  0.40 
  108  -1.63  -1.61  0.67  0.57  110 1003  1.00  0.40 
  109  -1.45  -1.56  0.65  0.57   98  977  1.00  0.40 
  110  -1.21  -1.58  0.59  0.56   97 1069  1.00  0.40 
  111  -1.06  -1.50  0.53  0.56  109 1001  1.00  0.40 
  112  -0.82  -1.46  0.42  0.56  100 1010  1.00  0.40 
  113  -0.71  -1.34  0.37  0.55   95  951  1.00  0.40 
  114  -0.74  -1.22  0.38  0.52   94 1010  1.00  0.40 
  115  -0.69  -1.12  0.35  0.49   95  985  1.00  0.40 
  116  -0.68  -1.00  0.39  0.47   90  969  1.00  0.40 
  117  -0.74  -0.89  0.45  0.44  101 1006  1.00  0.40 
  118  -0.88  -0.80  0.55  0.40   98 1028  1.00  0.40 
  119  -1.07  -0.77  0.69  0.39  104  992  1.00  0.40 
  120  -1.32  -0.76  0.82  0.39  100  992  1.00  0.40 
  121  -1.69  -0.77  0.99  0.39   97 1022  1.00  0.40 
  122  -1.88  -0.85  1.14  0.42   93 1036  1.00  0.40 
  123  -2.05  -0.93  1.25  0.44  102  975  1.00  0.40 
  124  -2.02  -1.08  1.22  0.49   93  983  1.00  0.40 
  125  -2.11  -1.25  1.33  0.54  107 1026  1.00  0.40 
  126  -2.13  -1.34  1.32  0.55   96  979  1.00  0.40 
  127  -2.13  -1.52  1.35  0.58  115 1005  1.00  0.40 
  128  -2.18  -1.60  1.38  0.59   94  990  1.00  0.40 
  129  -2.17  -1.69  1.41  0.60   92  963  1.00  0.40 
