gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00 1000 1000  1.00  0.40 
    2  -0.00   0.00  0.00  0.00  981  973  1.00  0.40 
    3  -0.01   0.00  0.01  0.00 1009  971  1.00  0.40 
    4  -0.01  -0.00  0.03  0.00 1031  999  1.00  0.40 
    5  -0.02  -0.00  0.04  0.00 1048  962  1.00  0.40 
    6  -0.03  -0.00  0.05  0.00 1003 1000  1.00  0.40 
    7  -0.05  -0.00  0.07  0.00 1024 1015  1.00  0.40 
    8  -0.09  -0.00  0.10  0.00  990 1023  1.00  0.40 
    9  -0.12  -0.00  0.13  0.00 1014  983  1.00  0.40 
   10  -0.20  -0.00  0.18  0.00 1003  971  1.00  0.40 
   11  -0.30   0.00  0.25  0.00 1014  995  1.00  0.40 
   12  -0.41  -0.00  0.32  0.00 1002  944  1.00  0.40 
   13  -0.54  -0.00  0.40  0.00 1003 1011  1.00  0.40 
   14  -0.75  -0.00  0.51  0.00 1005  972  1.00  0.40 
   15  -0.94   0.00  0.60  0.00  990 1027  1.00  0.40 
   16  -1.10  -0.00  0.66  0.01 1022  994  1.00  0.40 
   17  -1.24  -0.00  0.72  0.01  992  970  1.00  0.40 
   18  -1.32  -0.00  0.75  0.01 1025  968  1.00  0.40 
   19  -1.37  -0.00  0.75  0.01  994  967  1.00  0.40 
   20  -1.44  -0.00  0.77  0.01  979 1000  1.00  0.40 
   21  -1.53  -0.01  0.77  0.01 1028  977  1.00  0.40 
   22  -1.61  -0.01  0.79  0.01 1007  972  1.00  0.40 
   23  -1.67  -0.01  0.79  0.01  997 1016  1.00  0.40 
   24  -1.76  -0.02  0.78  0.02 1005  993  1.00  0.40 
   25  -1.85  -0.02  0.77  0.02 1025  997  1.00  0.40 
   26  -1.89  -0.02  0.78  0.02  973 1008  1.00  0.40 
   27  -1.97  -0.03  0.76  0.03  959  917  1.00  0.40 
   28  -1.98  -0.06  0.77  0.05 1015  978  1.00  0.40 
   29  -2.03  -0.07  0.74  0.06 1008  980  1.00  0.40 
   30  -2.04  -0.10  0.75  0.08  983  985  1.00  0.40 
   31  -2.10  -0.13  0.74  0.11  936  976  1.00  0.40 
   32  -2.03  -0.16  0.75  0.13 1026 1017  1.00  0.40 
   33  -2.06  -0.20  0.76  0.16 1050 1018  1.00  0.40 
   34  -2.02  -0.28  0.77  0.21 1018 1018  1.00  0.40 
   35  -2.05  -0.37  0.76  0.27 1000  985  1.00  0.40 
   36  -2.05  -0.49  0.78  0.35  995  991  1.00  0.40 
   37  -2.02  -0.62  0.79  0.41 1016 1001  1.00  0.40 
   38  -1.89  -0.76  0.81  0.49 1009 1015  1.00  0.40 
   39  -1.92  -0.97  0.80  0.59  953  948  1.00  0.40 
   40  -1.87  -1.22  0.83  0.69 1011  958  1.00  0.40 
   41  -1.77  -1.40  0.87  0.76  978  984  1.00  0.40 
   42  -1.73  -1.57  0.89  0.80 1009 1014  1.00  0.40 
   43  -1.64  -1.75  0.94  0.87  996  987  1.00  0.40 
   44  -1.37  -1.91  0.98  0.91 1046  963  1.00  0.40 
   45  -1.08  -2.04  1.03  0.91 1005 1010  1.00  0.40 
   46  -0.80  -2.17  1.08  0.92 1012  995  1.00  0.40 
   47  -0.47  -2.26  1.11  0.96  924  988  1.00  0.40 
   48   0.03  -2.31  1.15  0.97  987  991  1.00  0.40 
   49   0.40  -2.36  1.17  0.95  969  999  1.00  0.40 
   50   0.81  -2.37  1.19  0.94  976  979  1.00  0.40 
   51   1.20  -2.41  1.18  0.97  985  991  1.00  0.40 
   52   1.49  -2.45  1.18  0.98  988  980  1.00  0.40 
   53   1.67  -2.46  1.18  1.01 1000  995  1.00  0.40 
   54   1.90  -2.49  1.16  0.99  987  985  1.00  0.40 
   55   2.01  -2.49  1.14  1.01  989  982  1.00  0.40 
   56   2.15  -2.49  1.15  1.00  980 1008  1.00  0.40 
   57   2.17  -2.49  1.11  0.97  972  988  1.00  0.40 
   58   2.24  -2.48  1.07  0.98  980 1016  1.00  0.40 
   59   2.27  -2.46  1.04  0.98 1009 1009  1.00  0.40 
   60   2.23  -2.43  1.07  0.99  972  968  1.00  0.40 
