gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00	 1000	  102  1.00  0.40 
    2   0.00   0.00  0.01  0.00	 1029	  102  1.00  0.40 
    3   0.00   0.00  0.02  0.00	 1015	   94  1.00  0.40 
    4  -0.00   0.00  0.03  0.00	 1030	   97  1.00  0.40 
    5   0.00   0.00  0.04  0.00	  980	   93  1.00  0.40 
    6  -0.00   0.00  0.06  0.00	  968	  101  1.00  0.40 
    7   0.00   0.00  0.08  0.00	  970	   98  1.00  0.40 
    8   0.01   0.00  0.07  0.00	  993	  105  1.00  0.40 
    9  -0.00   0.03  0.09  0.01	  953	  104  1.00  0.40 
   10   0.00   0.03  0.09  0.01	  992	   96  1.00  0.40 
   11   0.01   0.03  0.12  0.01	  987	  101  1.00  0.40 
   12   0.00   0.06  0.15  0.02	 1047	   97  1.00  0.40 
   13  -0.00   0.00  0.16  0.00	 1026	  110  1.00  0.40 
   14  -0.02   0.00  0.17  0.00	 1015	  103  1.00  0.40 
   15  -0.01   0.00  0.19  0.00	 1019	  103  1.00  0.40 
   16  -0.02  -0.01  0.22  0.01	 1000	   97  1.00  0.40 
   17  -0.05   0.00  0.25  0.00	  993	  101  1.00  0.40 
   18  -0.06   0.00  0.24  0.00	  983	  111  1.00  0.40 
   19  -0.08   0.00  0.27  0.00	 1006	  100  1.00  0.40 
   20  -0.10  -0.00  0.30  0.01	 1011	   91  1.00  0.40 
   21  -0.10   0.00  0.30  0.00	 1020	  105  1.00  0.40 
   22  -0.11   0.00  0.35  0.00	 1011	  109  1.00  0.40 
   23  -0.12  -0.00  0.39  0.01	 1043	  100  1.00  0.40 
   24  -0.12  -0.00  0.39  0.01	 1002	   99  1.00  0.40 
   25  -0.13  -0.00  0.44  0.01	  978	   92  1.00  0.40 
   26  -0.15  -0.00  0.43  0.01	 1012	   97  1.00  0.40 
   27  -0.15   0.00  0.43  0.00	 1066	  101  1.00  0.40 
   28  -0.16   0.00  0.48  0.00	 1052	  111  1.00  0.40 
   29  -0.17   0.00  0.51  0.00	  961	   99  1.00  0.40 
   30  -0.20   0.00  0.50  0.00	 1013	   82  1.00  0.40 
   31  -0.20  -0.01  0.54  0.01	  997	  102  1.00  0.40 
   32  -0.22   0.00  0.53  0.00	 1021	  106  1.00  0.40 
   33  -0.21   0.00  0.56  0.00	 1030	  101  1.00  0.40 
   34  -0.20   0.00  0.58  0.00	 1005	   99  1.00  0.40 
   35  -0.23   0.00  0.65  0.00	  982	   90  1.00  0.40 
   36  -0.25   0.00  0.72  0.01	  990	   93  1.00  0.40 
   37  -0.26   0.00  0.74  0.00	 1002	  106  1.00  0.40 
   38  -0.27   0.00  0.75  0.00	 1043	  107  1.00  0.40 
   39  -0.30   0.00  0.76  0.00	 1009	  118  1.00  0.40 
   40  -0.27   0.00  0.76  0.00	 1007	   96  1.00  0.40 
   41  -0.25   0.00  0.76  0.00	  998	  109  1.00  0.40 
   42  -0.30   0.00  0.84  0.00	 1012	   97  1.00  0.40 
   43  -0.30   0.00  0.88  0.00	 1022	   98  1.00  0.40 
   44  -0.32   0.00  0.95  0.00	  992	   96  1.00  0.40 
   45  -0.37   0.00  1.02  0.00	  961	  102  1.00  0.40 
   46  -0.37   0.00  1.03  0.00	  973	  102  1.00  0.40 
   47  -0.38   0.00  1.03  0.00	 1011	   88  1.00  0.40 
   48  -0.39   0.00  1.09  0.00	 1015	  100  1.00  0.40 
   49  -0.41  -0.02  1.11  0.02	 1024	   97  1.00  0.40 
   50  -0.44   0.00  1.15  0.00	  989	   97  1.00  0.40 
   51  -0.46   0.00  1.18  0.00	 1012	  101  1.00  0.40 
   52  -0.47   0.00  1.19  0.00	  996	  107  1.00  0.40 
   53  -0.49   0.00  1.20  0.00	  990	   92  1.00  0.40 
   54  -0.48   0.00  1.22  0.00	 1013	  104  1.00  0.40 
   55  -0.50   0.00  1.25  0.00	  977	  107  1.00  0.40 
   56  -0.54   0.00  1.37  0.00	 1009	  106  1.00  0.40 
   57  -0.50   0.00  1.43  0.00	 1033	   98  1.00  0.40 
   58  -0.52   0.00  1.45  0.00	  993	  111  1.00  0.40 
   59  -0.59   0.00  1.52  0.00	 1012	  108  1.00  0.40 
   60  -0.59   0.00  1.55  0.00	 1042	  101  1.00  0.40 
   61  -0.62   0.00  1.59  0.00	 1012	   83  1.00  0.40 
   62  -0.67   0.00  1.61  0.00	  984	  102  1.00  0.40 
   63  -0.66   0.00  1.67  0.00	 1032	  102  1.00  0.40 
   64  -0.71   0.00  1.70  0.00	 1005	   89  1.00  0.40 
   65  -0.73   0.00  1.74  0.00	  972	  101  1.00  0.40 
   66  -0.71   0.00  1.80  0.00	 1023	  111  1.00  0.40 
   67  -0.67   0.00  1.77  0.00	  993	  102  1.00  0.40 
   68  -0.71   0.02  1.75  0.01	  965	   89  1.00  0.40 
   69  -0.67   0.03  1.74  0.02	 1013	  102  1.00  0.40 
   70  -0.72   0.01  1.80  0.01	 1015	  103  1.00  0.40 
   71  -0.80   0.00  1.80  0.00	  992	   93  1.00  0.40 
   72  -0.80  -0.00  1.80  0.01	 1017	  106  1.00  0.40 
   73  -0.82   0.00  1.83  0.00	 1020	  102  1.00  0.40 
   74  -0.87   0.00  1.87  0.00	  975	   86  1.00  0.40 
   75  -0.95   0.00  1.92  0.00	  982	  105  1.00  0.40 
   76  -0.97   0.00  1.94  0.00	 1039	   97  1.00  0.40 
   77  -1.00   0.00  1.90  0.00	  966	  103  1.00  0.40 
   78  -1.00   0.00  1.92  0.00	 1026	   98  1.00  0.40 
   79  -0.98   0.00  1.96  0.00	  993	  107  1.00  0.40 
   80  -1.00   0.00  1.97  0.00	  981	   88  1.00  0.40 
   81  -1.02   0.00  2.00  0.00	 1005	  107  1.00  0.40 
   82  -1.03   0.00  2.04  0.00	 1027	  105  1.00  0.40 
   83  -0.98   0.00  2.05  0.00	 1000	   94  1.00  0.40 
   84  -0.98   0.01  2.05  0.01	 1011	  101  1.00  0.40 
   85  -0.99  -0.01  2.05  0.01	  952	   93  1.00  0.40 
   86  -0.99  -0.01  2.06  0.01	  993	  103  1.00  0.40 
   87  -1.03  -0.02  2.06  0.02	 1018	  102  1.00  0.40 
   88  -1.10  -0.03  2.08  0.03	  960	  104  1.00  0.40 
   89  -1.17  -0.06  2.07  0.06	  955	   98  1.00  0.40 
   90  -1.12  -0.04  2.06  0.04	 1047	  101  1.00  0.40 
   91  -1.07  -0.06  2.06  0.05	 1043	  111  1.00  0.40 
   92  -1.04  -0.05  2.01  0.04	  972	  113  1.00  0.40 
   93  -1.04  -0.08  2.10  0.07	 1037	  100  1.00  0.40 
   94  -1.05  -0.08  2.07  0.07	 1006	  104  1.00  0.40 
   95  -1.09  -0.06  2.13  0.05	 1016	   95  1.00  0.40 
   96  -1.11  -0.07  2.11  0.06	 1025	  110  1.00  0.40 
   97  -1.15  -0.06  2.10  0.06	  966	  105  1.00  0.40 
   98  -1.16  -0.06  2.16  0.05	 1036	   98  1.00  0.40 
   99  -1.21  -0.07  2.14  0.06	  983	  107  1.00  0.40 
  100  -1.17  -0.09  2.13  0.08	  959	   97  1.00  0.40 
  101  -1.19  -0.12  2.16  0.10	  999	   93  1.00  0.40 
  102  -1.21  -0.10  2.24  0.09	  986	   95  1.00  0.40 
  103  -1.23  -0.09  2.21  0.07	  986	   90  1.00  0.40 
  104  -1.22  -0.10  2.21  0.08	  991	  103  1.00  0.40 
  105  -1.24  -0.11  2.17  0.09	  966	  102  1.00  0.40 
  106  -1.27  -0.15  2.12  0.13	  961	   94  1.00  0.40 
  107  -1.28  -0.19  2.14  0.16	 1004	   99  1.00  0.40 
  108  -1.33  -0.25  2.07  0.20	  990	   95  1.00  0.40 
  109  -1.38  -0.29  2.08  0.23	 1015	  101  1.00  0.40 
  110  -1.43  -0.26  2.08  0.21	  969	   84  1.00  0.40 
  111  -1.43  -0.30  2.10  0.23	 1017	  100  1.00  0.40 
